onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
584.521	0.561	0.07922440944881891	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
586.772	0.561	0.1702244094488189	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
589.024	0.561	-0.4427755905511811	350.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s519	False
591.375	0.561	0.13622440944881892	400.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
594.727	0.561	0.1742244094488189	400.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
597.278	0.561	0.1862244094488189	400.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
600.03	0.561	0.2092244094488189	350.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
602.781	0.561	0.3182244094488189	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
605.432	0.561	0.051224409448818904	350.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
607.883	0.561	0.1572244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
610.135	0.561	0.1252244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
612.486	0.561	0.0762244094488189	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
614.938	0.561	0.22922440944881892	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
617.989	0.561	0.13522440944881892	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
620.34	0.561	-0.4427755905511811	300.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True		s519	True
622.592	0.561	0.2432244094488189	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
624.943	0.561	0.1812244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
627.294	0.561	0.0562244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
629.646	0.561	0.1402244094488189	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s519	False
631.998	0.561	0.1212244094488189	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
634.35	0.561	0.0582244094488189	300.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
636.601	0.561	0.031224409448818904	300.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s519	False
638.952	0.561	0.06522440944881891	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
641.404	0.561	0.1502244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
643.755	0.561	0.0502244094488189	250.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s519	False
646.607	0.561	0.22622440944881891	250.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_go	s519	True
649.159	0.561	0.0622244094488189	250.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s519	False
