onset	duration	response_time	SS_delay	correct	experiment_exp_id	key_press	passed_check	stop_response	stopped	trial_type	worker_id	junk
332.639	0.561	0.014716535433070816	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
334.892	0.561	-0.059283464566929185	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
337.344	0.561	-0.2662834645669292	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
339.7	0.561	-0.1932834645669292	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
342.356	0.561	0.09771653543307082	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
344.612	0.561	0.12071653543307082	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s619	False
346.865	0.561	-0.012283464566929183	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
349.317	0.561	0.014716535433070816	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
351.571	0.561	0.08571653543307081	0.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_stop_failure	s619	False
354.127	0.561	-0.1942834645669292	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
356.379	0.561	0.03271653543307082	0.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
358.735	0.561	-0.04528346456692918	0.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_stop_failure	s619	True
360.99	0.561	-0.6262834645669292	0.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s619	False
363.544	0.561	0.27371653543307084	50.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
366.096	0.561	0.4687165354330708	50.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_go	s619	True
368.448	0.561	0.6847165354330709	50.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
370.804	0.561	0.12371653543307082	50.0	1.0	motor_selective_stop_signal	89.0	False	89.0	False	crit_go	s619	False
373.057	0.561	0.2817165354330708	50.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
375.513	0.561	0.4347165354330708	50.0	0.0	motor_selective_stop_signal	71.0	False	89.0	False	crit_go	s619	True
377.767	0.561	0.1457165354330708	50.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
380.22	0.561	-0.6262834645669292	50.0	0.0	motor_selective_stop_signal	-1.0	False	89.0	True	crit_stop_success	s619	False
382.871	0.561	0.16871653543307083	100.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
385.323	0.561	-0.05328346456692918	100.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_nosignal	s619	False
387.676	0.561	0.017716535433070817	100.0	1.0	motor_selective_stop_signal	71.0	False	89.0	False	noncrit_signal	s619	False
