movement_onset	onset	response_time	planning	condition	experiment_exp_id	key_press	problem_id	trial_type	trigger_times	worker_id	junk	duration
333.648	333.273	-0.6518406593406594	0	PA_with_intermediate	ward_and_allport	82	25.0	poldrack-single-stim		s628	False	
333.919	333.648	-0.7558406593406594	0	PA_with_intermediate	ward_and_allport	89	25.0	poldrack-single-stim	405658	s628	False	
334.24	333.926	-0.7128406593406594	0	PA_with_intermediate	ward_and_allport	71	25.0	poldrack-single-stim		s628	False	
334.572	334.24	-0.6948406593406594	0	PA_with_intermediate	ward_and_allport	89	25.0	poldrack-single-stim	406339	s628	False	
334.579	334.58	-1.0278406593406595	0	PA_with_intermediate	ward_and_allport	-1	25.0	poldrack-single-stim	407017,407698	s628	True	
341.554	336.586	3.9411593406593406	1	PA_without_intermediate	ward_and_allport	82	26.0	poldrack-single-stim	408377,409058,409738,410418,411097,411778,412458,413139	s628	False	2.985
341.867	341.556	-0.7158406593406594	0	PA_without_intermediate	ward_and_allport	71	26.0	poldrack-single-stim		s628	False	
342.219	341.874	-0.6818406593406594	0	PA_without_intermediate	ward_and_allport	82	26.0	poldrack-single-stim	413818	s628	False	
342.569	342.22	-0.6778406593406594	0	PA_without_intermediate	ward_and_allport	89	26.0	poldrack-single-stim		s628	False	
343.096	342.577	-0.5078406593406594	0	PA_without_intermediate	ward_and_allport	82	26.0	poldrack-single-stim	414499	s628	False	
343.456	343.097	-0.6678406593406594	0	PA_without_intermediate	ward_and_allport	71	26.0	poldrack-single-stim	415178	s628	False	
343.462	343.463	-1.0278406593406595	0	PA_without_intermediate	ward_and_allport	-1	26.0	poldrack-single-stim	415858,416538,417218	s628	True	
348.795	345.471	2.2971593406593405	1	PA_without_intermediate	ward_and_allport	89	27.0	poldrack-single-stim	417898,418579,419258,419939	s628	False	2.985
349.178	348.795	-0.6438406593406594	0	PA_without_intermediate	ward_and_allport	71	27.0	poldrack-single-stim	420618	s628	False	
349.581	349.185	-0.6308406593406594	0	PA_without_intermediate	ward_and_allport	89	27.0	poldrack-single-stim	421299	s628	False	
350.0	349.581	-0.6078406593406593	0	PA_without_intermediate	ward_and_allport	71	27.0	poldrack-single-stim		s628	False	
350.374	350.008	-0.6608406593406594	0	PA_without_intermediate	ward_and_allport	89	27.0	poldrack-single-stim	421978	s628	False	
350.654	350.374	-0.7468406593406594	0	PA_without_intermediate	ward_and_allport	82	27.0	poldrack-single-stim		s628	False	
350.665	350.666	-1.0278406593406595	0	PA_without_intermediate	ward_and_allport	-1	27.0	poldrack-single-stim	422659,423338,424019	s628	True	
357.904	352.672	4.20515934065934	1	PA_with_intermediate	ward_and_allport	71	28.0	poldrack-single-stim	424698,425379,426058,426739,427418,428099,428778,429458	s628	False	2.985
358.268	357.905	-0.6638406593406594	0	PA_with_intermediate	ward_and_allport	82	28.0	poldrack-single-stim		s628	False	
358.624	358.276	-0.6788406593406594	0	PA_with_intermediate	ward_and_allport	71	28.0	poldrack-single-stim	430138	s628	False	
358.891	358.625	-0.7608406593406594	0	PA_with_intermediate	ward_and_allport	89	28.0	poldrack-single-stim		s628	False	
359.219	358.899	-0.7068406593406594	0	PA_with_intermediate	ward_and_allport	82	28.0	poldrack-single-stim	430820	s628	False	
359.523	359.22	-0.7238406593406593	0	PA_with_intermediate	ward_and_allport	89	28.0	poldrack-single-stim		s628	False	
359.535	359.536	-1.0278406593406595	0	PA_with_intermediate	ward_and_allport	-1	28.0	poldrack-single-stim	431498,432179,432858,433539	s628	True	
365.084	362.084	1.9731593406593406	1	PA_without_intermediate	ward_and_allport	89	29.0	poldrack-single-stim	434218,434899,435578,436258	s628	False	2.985
365.452	365.086	-0.6608406593406594	0	PA_without_intermediate	ward_and_allport	71	29.0	poldrack-single-stim	436938	s628	False	
366.006	365.457	-0.4778406593406594	0	PA_without_intermediate	ward_and_allport	89	29.0	poldrack-single-stim	437618	s628	False	
366.294	366.008	-0.7408406593406593	0	PA_without_intermediate	ward_and_allport	82	29.0	poldrack-single-stim		s628	False	
366.696	366.301	-0.6318406593406594	0	PA_without_intermediate	ward_and_allport	89	29.0	poldrack-single-stim	438299	s628	False	
367.046	366.697	-0.6778406593406594	0	PA_without_intermediate	ward_and_allport	71	29.0	poldrack-single-stim		s628	False	
367.058	367.059	-1.0278406593406595	0	PA_without_intermediate	ward_and_allport	-1	29.0	poldrack-single-stim	438978,439658,440338,441018	s628	True	
379.819	374.342	4.45015934065934	1	PA_with_intermediate	ward_and_allport	89	30.0	poldrack-single-stim	446458,447138,447818,448499,449178,449858,450539,451218	s628	False	2.985
380.192	379.82	-0.6548406593406594	0	PA_with_intermediate	ward_and_allport	71	30.0	poldrack-single-stim	451899	s628	False	
380.529	380.2	-0.6978406593406594	0	PA_with_intermediate	ward_and_allport	89	30.0	poldrack-single-stim		s628	False	
380.814	380.53	-0.7428406593406593	0	PA_with_intermediate	ward_and_allport	82	30.0	poldrack-single-stim	452578	s628	False	
381.182	380.821	-0.6658406593406594	0	PA_with_intermediate	ward_and_allport	71	30.0	poldrack-single-stim		s628	False	
381.468	381.182	-0.7408406593406593	0	PA_with_intermediate	ward_and_allport	89	30.0	poldrack-single-stim		s628	False	
381.478	381.479	-1.0278406593406595	0	PA_with_intermediate	ward_and_allport	-1	30.0	poldrack-single-stim	453259,453938,454619,455299,455979,456659	s628	True	
388.849	385.527	2.2951593406593407	1	PA_with_intermediate	ward_and_allport	71	31.0	poldrack-single-stim	457339,458019,458700,459378,460059	s628	False	2.985
389.123	388.849	-0.7528406593406594	0	PA_with_intermediate	ward_and_allport	89	31.0	poldrack-single-stim	460739	s628	False	
389.408	389.129	-0.7478406593406594	0	PA_with_intermediate	ward_and_allport	71	31.0	poldrack-single-stim		s628	False	
389.736	389.409	-0.6998406593406594	0	PA_with_intermediate	ward_and_allport	82	31.0	poldrack-single-stim	461419	s628	False	
390.279	389.742	-0.4898406593406594	0	PA_with_intermediate	ward_and_allport	89	31.0	poldrack-single-stim		s628	False	
390.52	390.28	-0.7868406593406594	0	PA_with_intermediate	ward_and_allport	71	31.0	poldrack-single-stim	462099	s628	False	
390.528	390.529	-1.0278406593406595	0	PA_with_intermediate	ward_and_allport	-1	31.0	poldrack-single-stim	462778,463459,464138	s628	True	
396.61	392.807	2.7761593406593406	1	PA_with_intermediate	ward_and_allport	89	32.0	poldrack-single-stim	464818,465499,466178,466859,467538,468218	s628	False	2.985
396.858	396.611	-0.7798406593406594	0	PA_with_intermediate	ward_and_allport	71	32.0	poldrack-single-stim		s628	False	
397.118	396.863	-0.7718406593406594	0	PA_with_intermediate	ward_and_allport	89	32.0	poldrack-single-stim		s628	False	
397.359	397.12	-0.7878406593406594	0	PA_with_intermediate	ward_and_allport	82	32.0	poldrack-single-stim	468899	s628	False	
397.767	397.366	-0.6258406593406594	0	PA_with_intermediate	ward_and_allport	71	32.0	poldrack-single-stim		s628	False	
397.975	397.769	-0.8208406593406594	0	PA_with_intermediate	ward_and_allport	82	32.0	poldrack-single-stim	469579	s628	False	
397.982	397.983	-1.0278406593406595	0	PA_with_intermediate	ward_and_allport	-1	32.0	poldrack-single-stim	470258,470939,471618	s628	True	
405.343	400.124	4.19215934065934	1	PA_with_intermediate	ward_and_allport	82	33.0	poldrack-single-stim	472299,472978,473659,474338,475019,475698,476379,477058	s628	False	2.985
405.922	405.344	-0.44884065934065936	0	PA_with_intermediate	ward_and_allport	71	33.0	poldrack-single-stim		s628	False	
406.189	405.93	-0.7678406593406594	0	PA_with_intermediate	ward_and_allport	82	33.0	poldrack-single-stim	477739	s628	False	
406.463	406.189	-0.7528406593406594	0	PA_with_intermediate	ward_and_allport	89	33.0	poldrack-single-stim		s628	False	
406.76	406.471	-0.7378406593406593	0	PA_with_intermediate	ward_and_allport	71	33.0	poldrack-single-stim	478419	s628	False	
406.995	406.76	-0.7918406593406594	0	PA_with_intermediate	ward_and_allport	89	33.0	poldrack-single-stim		s628	False	
407.007	407.008	-1.0278406593406595	0	PA_with_intermediate	ward_and_allport	-1	33.0	poldrack-single-stim	479100,479779,480459	s628	True	
413.228	409.015	3.1861593406593407	1	PA_with_intermediate	ward_and_allport	89	34.0	poldrack-single-stim	481138,481818,482499,483179,483859,484539	s628	False	2.985
413.456	413.23	-0.8008406593406594	0	PA_with_intermediate	ward_and_allport	82	34.0	poldrack-single-stim	485219	s628	False	
413.714	413.462	-0.7748406593406594	0	PA_with_intermediate	ward_and_allport	89	34.0	poldrack-single-stim		s628	False	
413.957	413.715	-0.7848406593406594	0	PA_with_intermediate	ward_and_allport	71	34.0	poldrack-single-stim		s628	False	
414.206	413.966	-0.7868406593406594	0	PA_with_intermediate	ward_and_allport	82	34.0	poldrack-single-stim	485899	s628	False	
414.451	414.207	-0.7828406593406594	0	PA_with_intermediate	ward_and_allport	89	34.0	poldrack-single-stim		s628	False	
414.46	414.461	-1.0278406593406595	0	PA_with_intermediate	ward_and_allport	-1	34.0	poldrack-single-stim	486579,487260,487939	s628	True	
420.656	416.467	3.1621593406593407	1	PA_without_intermediate	ward_and_allport	71	35.0	poldrack-single-stim	488620,489300,489980,490659,491340,492018	s628	False	2.985
420.893	420.656	-0.7898406593406594	0	PA_without_intermediate	ward_and_allport	89	35.0	poldrack-single-stim		s628	False	
421.209	420.899	-0.7168406593406594	0	PA_without_intermediate	ward_and_allport	71	35.0	poldrack-single-stim	492698	s628	False	
421.567	421.21	-0.6698406593406594	0	PA_without_intermediate	ward_and_allport	89	35.0	poldrack-single-stim		s628	False	
422.168	421.574	-0.4328406593406594	0	PA_without_intermediate	ward_and_allport	71	35.0	poldrack-single-stim	493378	s628	False	
422.33	422.17	-0.8668406593406593	0	PA_without_intermediate	ward_and_allport	82	35.0	poldrack-single-stim	494059	s628	False	
422.34	422.341	-1.0278406593406595	0	PA_without_intermediate	ward_and_allport	-1	35.0	poldrack-single-stim	494738,495419,496098	s628	True	
429.059	424.757	3.2751593406593407	1	PA_with_intermediate	ward_and_allport	82	36.0	poldrack-single-stim	496779,497458,498139,498818,499500,500179	s628	False	2.985
429.343	429.06	-0.7438406593406593	0	PA_with_intermediate	ward_and_allport	89	36.0	poldrack-single-stim	500860	s628	False	
429.689	429.348	-0.6858406593406594	0	PA_with_intermediate	ward_and_allport	82	36.0	poldrack-single-stim		s628	False	
430.038	429.69	-0.6788406593406594	0	PA_with_intermediate	ward_and_allport	71	36.0	poldrack-single-stim	501538	s628	False	
430.73	430.045	-0.3418406593406594	0	PA_with_intermediate	ward_and_allport	89	36.0	poldrack-single-stim	502219	s628	False	
430.995	430.732	-0.7638406593406594	0	PA_with_intermediate	ward_and_allport	71	36.0	poldrack-single-stim		s628	False	
431.007	431.008	-1.0278406593406595	0	PA_with_intermediate	ward_and_allport	-1	36.0	poldrack-single-stim	502899,503579,504259,504939,505619,506299	s628	True	
438.896	434.783	3.0861593406593406	1	PA_with_intermediate	ward_and_allport	82	37.0	poldrack-single-stim	506979,507659,508339,509019,509699,510379	s628	False	2.985
439.395	438.898	-0.5298406593406594	0	PA_with_intermediate	ward_and_allport	89	37.0	poldrack-single-stim	511059	s628	False	
439.864	439.401	-0.5638406593406594	0	PA_with_intermediate	ward_and_allport	82	37.0	poldrack-single-stim		s628	False	
440.657	439.866	-0.2358406593406594	0	PA_with_intermediate	ward_and_allport	71	37.0	poldrack-single-stim	511739,512419	s628	False	
440.971	440.666	-0.7218406593406594	0	PA_with_intermediate	ward_and_allport	89	37.0	poldrack-single-stim		s628	False	
441.195	440.972	-0.8038406593406594	0	PA_with_intermediate	ward_and_allport	71	37.0	poldrack-single-stim		s628	False	
441.208	441.209	-1.0278406593406595	0	PA_with_intermediate	ward_and_allport	-1	37.0	poldrack-single-stim	513100,513779,514460,515139	s628	True	
449.988	443.899	5.06215934065934	1	PA_without_intermediate	ward_and_allport	89	38.0	poldrack-single-stim	515820,516499,517179,517859,518539,519219,519901,520579,521258	s628	False	2.985
450.261	449.989	-0.7548406593406594	0	PA_without_intermediate	ward_and_allport	71	38.0	poldrack-single-stim	521939	s628	False	
450.665	450.268	-0.6298406593406594	0	PA_without_intermediate	ward_and_allport	89	38.0	poldrack-single-stim		s628	False	
450.948	450.666	-0.7448406593406594	0	PA_without_intermediate	ward_and_allport	82	38.0	poldrack-single-stim	522618	s628	False	
451.248	450.957	-0.7358406593406593	0	PA_without_intermediate	ward_and_allport	89	38.0	poldrack-single-stim		s628	False	
451.582	451.248	-0.6928406593406594	0	PA_without_intermediate	ward_and_allport	71	38.0	poldrack-single-stim	523299	s628	False	
451.595	451.596	-1.0278406593406595	0	PA_without_intermediate	ward_and_allport	-1	38.0	poldrack-single-stim	523979,524659,525339,526019	s628	True	
458.111	454.827	2.2571593406593404	1	PA_without_intermediate	ward_and_allport	71	39.0	poldrack-single-stim	526699,527379,528059,528739,529419	s628	False	2.985
458.389	458.113	-0.7508406593406594	0	PA_without_intermediate	ward_and_allport	82	39.0	poldrack-single-stim	530100	s628	False	
458.667	458.398	-0.7578406593406594	0	PA_without_intermediate	ward_and_allport	71	39.0	poldrack-single-stim		s628	False	
458.976	458.668	-0.7188406593406594	0	PA_without_intermediate	ward_and_allport	89	39.0	poldrack-single-stim		s628	False	
459.383	458.986	-0.6298406593406594	0	PA_without_intermediate	ward_and_allport	71	39.0	poldrack-single-stim	530779	s628	False	
459.712	459.384	-0.6988406593406594	0	PA_without_intermediate	ward_and_allport	82	39.0	poldrack-single-stim	531459	s628	False	
459.72	459.721	-1.0278406593406595	0	PA_without_intermediate	ward_and_allport	-1	39.0	poldrack-single-stim	532139,532819,533499,534179	s628	True	
466.431	463.089	2.3151593406593407	1	PA_without_intermediate	ward_and_allport	89	40.0	poldrack-single-stim	534865,535539,536219,536899,537579	s628	False	2.985
466.698	466.432	-0.7608406593406594	0	PA_without_intermediate	ward_and_allport	82	40.0	poldrack-single-stim	538259	s628	False	
466.959	466.705	-0.7728406593406594	0	PA_without_intermediate	ward_and_allport	89	40.0	poldrack-single-stim		s628	False	
467.231	466.96	-0.7558406593406594	0	PA_without_intermediate	ward_and_allport	71	40.0	poldrack-single-stim	538939	s628	False	
467.558	467.241	-0.7098406593406594	0	PA_without_intermediate	ward_and_allport	89	40.0	poldrack-single-stim		s628	False	
467.802	467.559	-0.7838406593406594	0	PA_without_intermediate	ward_and_allport	82	40.0	poldrack-single-stim		s628	False	
467.811	467.812	-1.0278406593406595	0	PA_without_intermediate	ward_and_allport	-1	40.0	poldrack-single-stim	539620,540300,540980	s628	True	
472.669	469.821	1.8211593406593407	1	PA_without_intermediate	ward_and_allport	89	41.0	poldrack-single-stim	541659,542340,543019,543700,544379	s628	False	2.985
472.927	472.67	-0.7698406593406594	0	PA_without_intermediate	ward_and_allport	82	41.0	poldrack-single-stim		s628	False	
473.205	472.934	-0.7558406593406594	0	PA_without_intermediate	ward_and_allport	89	41.0	poldrack-single-stim		s628	False	
473.48	473.206	-0.7528406593406594	0	PA_without_intermediate	ward_and_allport	71	41.0	poldrack-single-stim	545060	s628	False	
473.75	473.489	-0.7658406593406594	0	PA_without_intermediate	ward_and_allport	89	41.0	poldrack-single-stim		s628	False	
473.957	473.751	-0.8208406593406594	0	PA_without_intermediate	ward_and_allport	82	41.0	poldrack-single-stim		s628	False	
473.969	473.97	-1.0278406593406595	0	PA_without_intermediate	ward_and_allport	-1	41.0	poldrack-single-stim	545740,546420,547099,547780	s628	True	
483.173	476.384	5.76215934065934	1	PA_with_intermediate	ward_and_allport	89	42.0	poldrack-single-stim	548458,549139,549819,550500,551179,551859,552539,553220,553899,554580	s628	False	2.985
483.537	483.174	-0.6638406593406594	0	PA_with_intermediate	ward_and_allport	82	42.0	poldrack-single-stim	555259	s628	False	
484.039	483.545	-0.5328406593406594	0	PA_with_intermediate	ward_and_allport	89	42.0	poldrack-single-stim		s628	False	
484.312	484.04	-0.7548406593406594	0	PA_with_intermediate	ward_and_allport	71	42.0	poldrack-single-stim	555941	s628	False	
484.598	484.322	-0.7508406593406594	0	PA_with_intermediate	ward_and_allport	82	42.0	poldrack-single-stim		s628	False	
484.824	484.599	-0.8018406593406594	0	PA_with_intermediate	ward_and_allport	71	42.0	poldrack-single-stim		s628	False	
484.835	484.836	-1.0278406593406595	0	PA_with_intermediate	ward_and_allport	-1	42.0	poldrack-single-stim	556619,557299,557979,558659	s628	True	
491.507	486.982	3.4981593406593405	1	PA_without_intermediate	ward_and_allport	82	43.0	poldrack-single-stim	559339,560020,560700,561380,562059,562740	s628	False	2.985
491.838	491.508	-0.6968406593406594	0	PA_without_intermediate	ward_and_allport	71	43.0	poldrack-single-stim	563419	s628	False	
492.4	491.847	-0.4738406593406594	0	PA_without_intermediate	ward_and_allport	82	43.0	poldrack-single-stim	564100	s628	False	
492.982	492.4	-0.44484065934065936	0	PA_without_intermediate	ward_and_allport	71	43.0	poldrack-single-stim		s628	False	
493.511	492.993	-0.5088406593406594	0	PA_without_intermediate	ward_and_allport	82	43.0	poldrack-single-stim	564779	s628	False	
493.748	493.511	-0.7898406593406594	0	PA_without_intermediate	ward_and_allport	89	43.0	poldrack-single-stim	565460	s628	False	
493.762	493.763	-1.0278406593406595	0	PA_without_intermediate	ward_and_allport	-1	43.0	poldrack-single-stim	566139,566820,567499,568180,568859,569540,570219	s628	True	
503.463	498.9	3.536159340659341	1	PA_without_intermediate	ward_and_allport	71	44.0	poldrack-single-stim	570901,571579,572260,572939,573620,574300,574980	s628	False	2.985
503.8	503.463	-0.6898406593406594	0	PA_without_intermediate	ward_and_allport	82	44.0	poldrack-single-stim		s628	False	
504.087	503.812	-0.7518406593406594	0	PA_without_intermediate	ward_and_allport	71	44.0	poldrack-single-stim	575660	s628	False	
504.423	504.087	-0.6908406593406594	0	PA_without_intermediate	ward_and_allport	82	44.0	poldrack-single-stim		s628	False	
504.729	504.433	-0.7308406593406593	0	PA_without_intermediate	ward_and_allport	71	44.0	poldrack-single-stim	576340	s628	False	
505.011	504.73	-0.7458406593406594	0	PA_without_intermediate	ward_and_allport	89	44.0	poldrack-single-stim		s628	False	
505.021	505.022	-1.0278406593406595	0	PA_without_intermediate	ward_and_allport	-1	44.0	poldrack-single-stim	577019,577699,578379	s628	True	
514.78	512.168	1.5851593406593407	1	PA_without_intermediate	ward_and_allport	71	45.0	poldrack-single-stim	584500,585179,585860,586539	s628	False	2.985
515.833	514.782	0.024159340659340615	0	PA_without_intermediate	ward_and_allport	89	45.0	poldrack-single-stim	587220	s628	False	
516.201	515.844	-0.6698406593406594	0	PA_without_intermediate	ward_and_allport	71	45.0	poldrack-single-stim	587899	s628	False	
516.476	516.201	-0.7518406593406594	0	PA_without_intermediate	ward_and_allport	89	45.0	poldrack-single-stim		s628	False	
516.735	516.488	-0.7798406593406594	0	PA_without_intermediate	ward_and_allport	71	45.0	poldrack-single-stim		s628	False	
516.942	516.736	-0.8208406593406594	0	PA_without_intermediate	ward_and_allport	82	45.0	poldrack-single-stim	588579	s628	False	
516.955	516.956	-1.0278406593406595	0	PA_without_intermediate	ward_and_allport	-1	45.0	poldrack-single-stim	589259,589940,590619,591301,591979,592660,593340	s628	True	
527.251	522.228	3.9961593406593408	1	PA_with_intermediate	ward_and_allport	89	46.0	poldrack-single-stim	594019,594700,595380,596060,596740,597420,598100,598780	s628	False	2.985
527.533	527.253	-0.7468406593406594	0	PA_with_intermediate	ward_and_allport	82	46.0	poldrack-single-stim		s628	False	
527.816	527.543	-0.7538406593406594	0	PA_with_intermediate	ward_and_allport	89	46.0	poldrack-single-stim	599460	s628	False	
528.25	527.817	-0.5938406593406594	0	PA_with_intermediate	ward_and_allport	71	46.0	poldrack-single-stim		s628	False	
528.77	528.261	-0.5178406593406594	0	PA_with_intermediate	ward_and_allport	82	46.0	poldrack-single-stim	600140	s628	False	
528.995	528.772	-0.8038406593406594	0	PA_with_intermediate	ward_and_allport	89	46.0	poldrack-single-stim		s628	False	
529.006	529.007	-1.0278406593406595	0	PA_with_intermediate	ward_and_allport	-1	46.0	poldrack-single-stim	600820,601500,602180,602860,603540,604220	s628	True	
537.902	533.055	3.8201593406593406	1	PA_with_intermediate	ward_and_allport	71	47.0	poldrack-single-stim	604901,605579,606259,606940,607619,608300,608979,609660	s628	False	2.985
538.237	537.903	-0.6928406593406594	0	PA_with_intermediate	ward_and_allport	82	47.0	poldrack-single-stim		s628	False	
538.514	538.243	-0.7558406593406594	0	PA_with_intermediate	ward_and_allport	71	47.0	poldrack-single-stim		s628	False	
538.781	538.515	-0.7608406593406594	0	PA_with_intermediate	ward_and_allport	89	47.0	poldrack-single-stim	610339	s628	False	
539.054	538.79	-0.7628406593406594	0	PA_with_intermediate	ward_and_allport	82	47.0	poldrack-single-stim		s628	False	
539.325	539.055	-0.7568406593406594	0	PA_with_intermediate	ward_and_allport	89	47.0	poldrack-single-stim	611020	s628	False	
539.337	539.338	-1.0278406593406595	0	PA_with_intermediate	ward_and_allport	-1	47.0	poldrack-single-stim	611700,612380,613059	s628	True	
