,CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
509,900.0,2408.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",527.0,orange,1000.0,4.0,color,switch,,390447,stim,53.0,poldrack-single-stim,s555
512,900.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",506.0,#1F45FC,1000.0,1.0,color,stay,,393351,stim,54.0,poldrack-single-stim,s555
515,900.0,2136.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",746.0,orange,1000.0,3.0,color,stay,,396391,stim,55.0,poldrack-single-stim,s555
518,900.0,2408.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",688.0,#1F45FC,1000.0,3.0,color,stay,,399704,stim,56.0,poldrack-single-stim,s555
521,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",1028.0,orange,1000.0,4.0,magnitude,switch,,401945,stim,57.0,poldrack-single-stim,s555
524,900.0,2408.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",562.0,orange,1000.0,1.0,color,switch,,405258,stim,58.0,poldrack-single-stim,s555
527,100.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",681.0,#1F45FC,1000.0,1.0,color,stay,,407498,stim,59.0,poldrack-single-stim,s555
530,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",471.0,#1F45FC,1000.0,2.0,magnitude,switch,,410402,stim,60.0,poldrack-single-stim,s555
533,900.0,2272.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",469.0,orange,1000.0,9.0,magnitude,stay,,413578,stim,61.0,poldrack-single-stim,s555
536,900.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",536.0,orange,1000.0,3.0,magnitude,stay,,416482,stim,62.0,poldrack-single-stim,s555
539,900.0,2272.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",438.0,orange,1000.0,9.0,magnitude,stay,,419658,stim,63.0,poldrack-single-stim,s555
542,900.0,2272.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",507.0,orange,1000.0,9.0,magnitude,stay,,422834,stim,64.0,poldrack-single-stim,s555
545,100.0,2952.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",792.0,#1F45FC,1000.0,7.0,color,switch,,425891,stim,65.0,poldrack-single-stim,s555
548,900.0,2680.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",524.0,#1F45FC,1000.0,4.0,color,stay,,429477,stim,66.0,poldrack-single-stim,s555
551,900.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",794.0,#1F45FC,1000.0,7.0,magnitude,switch,,432518,stim,67.0,poldrack-single-stim,s555
554,900.0,2272.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",444.0,#1F45FC,1000.0,3.0,magnitude,stay,,435693,stim,68.0,poldrack-single-stim,s555
557,900.0,2272.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",521.0,#1F45FC,1000.0,3.0,magnitude,stay,,438870,stim,69.0,poldrack-single-stim,s555
560,900.0,2136.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",743.0,#1F45FC,1000.0,2.0,magnitude,stay,,441910,stim,70.0,poldrack-single-stim,s555
563,900.0,2408.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",448.0,orange,1000.0,1.0,color,switch,,445222,stim,71.0,poldrack-single-stim,s555
566,900.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",565.0,#1F45FC,1000.0,9.0,magnitude,switch,,448262,stim,72.0,poldrack-single-stim,s555
569,100.0,2136.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",823.0,orange,1000.0,4.0,magnitude,stay,,450501,stim,73.0,poldrack-single-stim,s555
572,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",736.0,orange,1000.0,8.0,color,switch,,452606,stim,74.0,poldrack-single-stim,s555
575,100.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",959.0,#1F45FC,1000.0,3.0,color,stay,,454711,stim,75.0,poldrack-single-stim,s555
578,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",416.0,orange,1000.0,1.0,magnitude,switch,,457614,stim,76.0,poldrack-single-stim,s555
581,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",692.0,orange,1000.0,2.0,color,switch,,460519,stim,77.0,poldrack-single-stim,s555
584,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",482.0,orange,1000.0,1.0,magnitude,switch,,463424,stim,78.0,poldrack-single-stim,s555
587,100.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",648.0,#1F45FC,1000.0,4.0,color,switch,,465800,stim,79.0,poldrack-single-stim,s555
588,,10000.0,,,,,,twobytwo,,-1.0,none,-1.0,,10000.0,,,,,475802,rest_block,,poldrack-single-stim,s555
593,100.0,2408.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",714.0,orange,1000.0,3.0,color,stay,,481820,stim,0.0,poldrack-single-stim,s555
596,100.0,2000.0,False,71.0,High-Low,,test,twobytwo,,89.0,"89,71",896.0,#1F45FC,1000.0,6.0,magnitude,switch,,483924,stim,1.0,poldrack-single-stim,s555
599,100.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",767.0,orange,1000.0,2.0,color,switch,,486164,stim,2.0,poldrack-single-stim,s555
602,100.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",692.0,#1F45FC,1000.0,1.0,color,stay,,488269,stim,3.0,poldrack-single-stim,s555
605,900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",683.0,#1F45FC,1000.0,7.0,magnitude,switch,,491309,stim,4.0,poldrack-single-stim,s555
608,900.0,2544.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",453.0,orange,1000.0,7.0,magnitude,stay,,494757,stim,5.0,poldrack-single-stim,s555
611,900.0,2680.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",440.0,orange,1000.0,7.0,magnitude,stay,,498341,stim,6.0,poldrack-single-stim,s555
614,100.0,3088.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",729.0,#1F45FC,1000.0,7.0,magnitude,stay,,501534,stim,7.0,poldrack-single-stim,s555
617,100.0,2136.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",726.0,orange,1000.0,6.0,magnitude,stay,,503774,stim,8.0,poldrack-single-stim,s555
620,100.0,2544.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",901.0,orange,1000.0,1.0,color,switch,,506422,stim,9.0,poldrack-single-stim,s555
623,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",996.0,#1F45FC,1000.0,4.0,magnitude,switch,,508526,stim,10.0,poldrack-single-stim,s555
626,900.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",414.0,orange,1000.0,2.0,magnitude,stay,,511566,stim,11.0,poldrack-single-stim,s555
629,900.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",550.0,#1F45FC,1000.0,4.0,magnitude,stay,,514470,stim,12.0,poldrack-single-stim,s555
632,100.0,2408.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",717.0,#1F45FC,1000.0,8.0,magnitude,stay,,516983,stim,13.0,poldrack-single-stim,s555
635,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",433.0,orange,1000.0,2.0,color,switch,,519887,stim,14.0,poldrack-single-stim,s555
638,900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",459.0,#1F45FC,1000.0,2.0,color,stay,,522790,stim,15.0,poldrack-single-stim,s555
641,900.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",853.0,#1F45FC,1000.0,7.0,color,stay,,525697,stim,16.0,poldrack-single-stim,s555
644,100.0,2680.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",855.0,#1F45FC,1000.0,6.0,magnitude,switch,,528481,stim,17.0,poldrack-single-stim,s555
647,100.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",731.0,orange,1000.0,8.0,color,switch,,530858,stim,18.0,poldrack-single-stim,s555
650,900.0,2408.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",659.0,#1F45FC,1000.0,2.0,magnitude,switch,,534170,stim,19.0,poldrack-single-stim,s555
653,900.0,3224.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",577.0,#1F45FC,1000.0,3.0,magnitude,stay,,538298,stim,20.0,poldrack-single-stim,s555
656,900.0,2408.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",613.0,orange,1000.0,4.0,magnitude,stay,,541610,stim,21.0,poldrack-single-stim,s555
659,900.0,2816.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",587.0,orange,1000.0,2.0,magnitude,stay,,545330,stim,22.0,poldrack-single-stim,s555
662,900.0,2408.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",641.0,orange,1000.0,1.0,magnitude,stay,,548642,stim,23.0,poldrack-single-stim,s555
665,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",436.0,orange,1000.0,2.0,color,switch,,551683,stim,24.0,poldrack-single-stim,s555
668,900.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",768.0,#1F45FC,1000.0,8.0,magnitude,switch,,554724,stim,25.0,poldrack-single-stim,s555
671,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",814.0,#1F45FC,1000.0,4.0,color,switch,,556829,stim,26.0,poldrack-single-stim,s555
674,100.0,2000.0,False,89.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",1071.0,#1F45FC,1000.0,9.0,color,stay,,558932,stim,27.0,poldrack-single-stim,s555
677,900.0,2272.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",660.0,orange,1000.0,1.0,color,stay,,562109,stim,28.0,poldrack-single-stim,s555
680,900.0,2408.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",599.0,orange,1000.0,3.0,magnitude,switch,,565422,stim,29.0,poldrack-single-stim,s555
683,900.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",576.0,#1F45FC,1000.0,9.0,magnitude,stay,,568327,stim,30.0,poldrack-single-stim,s555
686,900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",413.0,orange,1000.0,8.0,color,switch,,571367,stim,31.0,poldrack-single-stim,s555
689,100.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",954.0,orange,1000.0,9.0,color,stay,,573472,stim,32.0,poldrack-single-stim,s555
692,900.0,2408.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",379.0,#1F45FC,1000.0,7.0,color,stay,,576784,stim,33.0,poldrack-single-stim,s555
695,100.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",855.0,orange,1000.0,3.0,magnitude,switch,,579160,stim,34.0,poldrack-single-stim,s555
698,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",669.0,orange,1000.0,6.0,color,switch,,582065,stim,35.0,poldrack-single-stim,s555
701,100.0,2272.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",778.0,orange,1000.0,4.0,color,stay,,584442,stim,36.0,poldrack-single-stim,s555
704,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",460.0,#1F45FC,1000.0,8.0,magnitude,switch,,587347,stim,37.0,poldrack-single-stim,s555
707,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",477.0,orange,1000.0,8.0,color,switch,,590254,stim,38.0,poldrack-single-stim,s555
710,100.0,2272.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",723.0,#1F45FC,1000.0,8.0,magnitude,switch,,592630,stim,39.0,poldrack-single-stim,s555
713,100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",619.0,orange,1000.0,8.0,color,switch,,594870,stim,40.0,poldrack-single-stim,s555
716,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",607.0,#1F45FC,1000.0,6.0,magnitude,switch,,597774,stim,41.0,poldrack-single-stim,s555
719,900.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",430.0,#1F45FC,1000.0,2.0,magnitude,stay,,600679,stim,42.0,poldrack-single-stim,s555
722,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",720.0,#1F45FC,1000.0,6.0,color,switch,,602783,stim,43.0,poldrack-single-stim,s555
725,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",559.0,#1F45FC,1000.0,7.0,magnitude,switch,,605687,stim,44.0,poldrack-single-stim,s555
728,900.0,2000.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",645.0,#1F45FC,1000.0,3.0,magnitude,stay,,608591,stim,45.0,poldrack-single-stim,s555
731,900.0,2136.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",517.0,orange,1000.0,8.0,magnitude,stay,,611632,stim,46.0,poldrack-single-stim,s555
734,900.0,2000.0,False,71.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",667.0,orange,1000.0,2.0,color,switch,,614535,stim,47.0,poldrack-single-stim,s555
737,100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",768.0,#1F45FC,1000.0,7.0,magnitude,switch,,616639,stim,48.0,poldrack-single-stim,s555
740,100.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",792.0,#1F45FC,1000.0,3.0,color,switch,,618880,stim,49.0,poldrack-single-stim,s555
743,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",715.0,orange,1000.0,8.0,magnitude,switch,,621785,stim,50.0,poldrack-single-stim,s555
746,900.0,2136.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",562.0,orange,1000.0,7.0,magnitude,stay,,624827,stim,51.0,poldrack-single-stim,s555
749,100.0,2680.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",747.0,orange,1000.0,2.0,color,switch,,627613,stim,52.0,poldrack-single-stim,s555
752,900.0,2272.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",918.0,orange,1000.0,4.0,magnitude,switch,,630789,stim,53.0,poldrack-single-stim,s555
755,900.0,2136.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",597.0,#1F45FC,1000.0,1.0,magnitude,stay,,633829,stim,54.0,poldrack-single-stim,s555
758,900.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",521.0,orange,1000.0,3.0,magnitude,stay,,636734,stim,55.0,poldrack-single-stim,s555
761,900.0,2136.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",532.0,#1F45FC,1000.0,3.0,magnitude,stay,,639773,stim,56.0,poldrack-single-stim,s555
764,100.0,2680.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",770.0,orange,1000.0,4.0,color,switch,,642558,stim,57.0,poldrack-single-stim,s555
767,900.0,2272.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",463.0,orange,1000.0,1.0,magnitude,switch,,645733,stim,58.0,poldrack-single-stim,s555
770,100.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",646.0,#1F45FC,1000.0,1.0,magnitude,stay,,647838,stim,59.0,poldrack-single-stim,s555
773,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",598.0,#1F45FC,1000.0,2.0,color,switch,,650741,stim,60.0,poldrack-single-stim,s555
776,900.0,2136.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",334.0,orange,1000.0,9.0,color,stay,,653783,stim,61.0,poldrack-single-stim,s555
779,900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",753.0,orange,1000.0,3.0,color,stay,,656688,stim,62.0,poldrack-single-stim,s555
782,900.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",493.0,orange,1000.0,9.0,color,stay,,659593,stim,63.0,poldrack-single-stim,s555
785,900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",493.0,orange,1000.0,9.0,color,stay,,662496,stim,64.0,poldrack-single-stim,s555
788,100.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",801.0,#1F45FC,1000.0,7.0,magnitude,switch,,664873,stim,65.0,poldrack-single-stim,s555
791,900.0,2408.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",418.0,#1F45FC,1000.0,4.0,magnitude,stay,,668186,stim,66.0,poldrack-single-stim,s555
794,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",412.0,#1F45FC,1000.0,7.0,color,switch,,671090,stim,67.0,poldrack-single-stim,s555
797,900.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",455.0,#1F45FC,1000.0,3.0,color,stay,,673995,stim,68.0,poldrack-single-stim,s555
800,900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",766.0,#1F45FC,1000.0,3.0,color,stay,,676900,stim,69.0,poldrack-single-stim,s555
803,900.0,2272.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",535.0,#1F45FC,1000.0,2.0,color,stay,,680076,stim,70.0,poldrack-single-stim,s555
806,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",534.0,orange,1000.0,1.0,magnitude,switch,,683116,stim,71.0,poldrack-single-stim,s555
809,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",493.0,#1F45FC,1000.0,9.0,color,switch,,686021,stim,72.0,poldrack-single-stim,s555
812,100.0,2544.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",692.0,orange,1000.0,4.0,color,stay,,688670,stim,73.0,poldrack-single-stim,s555
815,100.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",708.0,orange,1000.0,8.0,magnitude,switch,,691048,stim,74.0,poldrack-single-stim,s555
818,100.0,2272.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",749.0,#1F45FC,1000.0,3.0,magnitude,stay,,693425,stim,75.0,poldrack-single-stim,s555
821,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",533.0,orange,1000.0,1.0,color,switch,,696330,stim,76.0,poldrack-single-stim,s555
824,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",592.0,orange,1000.0,2.0,magnitude,switch,,699234,stim,77.0,poldrack-single-stim,s555
827,900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",535.0,orange,1000.0,1.0,color,switch,,702275,stim,78.0,poldrack-single-stim,s555
830,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1313.0,#1F45FC,1000.0,4.0,magnitude,switch,,704380,stim,79.0,poldrack-single-stim,s555
