,CTI,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_color,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
575,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",996.0,orange,8.0,magnitude,switch,,437514,stim,75.0,poldrack-single-stim,s518
578,100.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",832.0,orange,4.0,magnitude,stay,,439618,stim,76.0,poldrack-single-stim,s518
581,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",934.0,orange,8.0,color,switch,,441994,stim,77.0,poldrack-single-stim,s518
584,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",893.0,orange,9.0,magnitude,switch,,444235,stim,78.0,poldrack-single-stim,s518
587,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",600.0,orange,7.0,magnitude,stay,,447140,stim,79.0,poldrack-single-stim,s518
588,,,,,,,twobytwo,-1.0,none,-1.0,,,,,,457144,rest_block,,poldrack-single-stim,s518
593,100.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",857.0,#1F45FC,2.0,color,stay,,462892,stim,0.0,poldrack-single-stim,s518
596,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",509.0,orange,8.0,magnitude,switch,,466612,stim,1.0,poldrack-single-stim,s518
599,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",520.0,#1F45FC,2.0,magnitude,stay,,469924,stim,2.0,poldrack-single-stim,s518
602,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",452.0,#1F45FC,1.0,color,switch,,472827,stim,3.0,poldrack-single-stim,s518
605,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",630.0,orange,4.0,magnitude,switch,,475869,stim,4.0,poldrack-single-stim,s518
608,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",649.0,orange,3.0,color,switch,,478909,stim,5.0,poldrack-single-stim,s518
611,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",788.0,orange,9.0,magnitude,switch,,481950,stim,6.0,poldrack-single-stim,s518
614,900.0,False,89.0,Magnitude,stay,test,twobytwo,71.0,"89,71",1119.0,#1F45FC,6.0,magnitude,stay,,485399,stim,7.0,poldrack-single-stim,s518
617,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",840.0,orange,1.0,color,switch,,488441,stim,8.0,poldrack-single-stim,s518
620,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",774.0,#1F45FC,3.0,magnitude,switch,,490545,stim,9.0,poldrack-single-stim,s518
623,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",1012.0,orange,7.0,color,switch,,492650,stim,10.0,poldrack-single-stim,s518
626,100.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",843.0,#1F45FC,3.0,color,stay,,494753,stim,11.0,poldrack-single-stim,s518
629,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",647.0,orange,2.0,magnitude,switch,,497658,stim,12.0,poldrack-single-stim,s518
632,100.0,False,71.0,Color,,test,twobytwo,89.0,"89,71",1030.0,orange,4.0,color,switch,,499898,stim,13.0,poldrack-single-stim,s518
635,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",1245.0,orange,3.0,color,stay,,502002,stim,14.0,poldrack-single-stim,s518
638,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",521.0,orange,8.0,magnitude,switch,,504906,stim,15.0,poldrack-single-stim,s518
641,100.0,False,71.0,Color,,test,twobytwo,89.0,"89,71",946.0,orange,8.0,color,switch,,507010,stim,16.0,poldrack-single-stim,s518
644,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",793.0,orange,3.0,magnitude,switch,,509251,stim,17.0,poldrack-single-stim,s518
647,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",563.0,orange,1.0,color,switch,,512293,stim,18.0,poldrack-single-stim,s518
650,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",749.0,#1F45FC,2.0,magnitude,switch,,515333,stim,19.0,poldrack-single-stim,s518
653,100.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",720.0,#1F45FC,7.0,magnitude,stay,,517573,stim,20.0,poldrack-single-stim,s518
656,100.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",794.0,orange,6.0,magnitude,stay,,520357,stim,21.0,poldrack-single-stim,s518
659,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",679.0,orange,7.0,color,switch,,523806,stim,22.0,poldrack-single-stim,s518
662,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",841.0,orange,2.0,magnitude,switch,,526182,stim,23.0,poldrack-single-stim,s518
665,100.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",758.0,orange,4.0,magnitude,stay,,528558,stim,24.0,poldrack-single-stim,s518
668,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",711.0,#1F45FC,7.0,magnitude,stay,,531870,stim,25.0,poldrack-single-stim,s518
671,100.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",602.0,#1F45FC,7.0,magnitude,stay,,534110,stim,26.0,poldrack-single-stim,s518
674,100.0,False,71.0,High-Low,stay,test,twobytwo,89.0,"89,71",1119.0,#1F45FC,4.0,magnitude,stay,,536487,stim,27.0,poldrack-single-stim,s518
677,100.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",808.0,#1F45FC,1.0,magnitude,stay,,538590,stim,28.0,poldrack-single-stim,s518
680,900.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",901.0,#1F45FC,3.0,magnitude,stay,,541631,stim,29.0,poldrack-single-stim,s518
683,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",964.0,#1F45FC,8.0,color,switch,,544007,stim,30.0,poldrack-single-stim,s518
686,900.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",866.0,#1F45FC,8.0,color,stay,,546912,stim,31.0,poldrack-single-stim,s518
689,900.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",854.0,orange,2.0,color,stay,,550497,stim,32.0,poldrack-single-stim,s518
692,900.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",705.0,#1F45FC,7.0,color,stay,,553401,stim,33.0,poldrack-single-stim,s518
695,900.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",598.0,#1F45FC,8.0,color,stay,,556306,stim,34.0,poldrack-single-stim,s518
698,900.0,False,89.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",668.0,#1F45FC,2.0,color,stay,,559210,stim,35.0,poldrack-single-stim,s518
701,900.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",626.0,orange,4.0,color,stay,,562386,stim,36.0,poldrack-single-stim,s518
704,100.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",779.0,#1F45FC,2.0,color,stay,,564490,stim,37.0,poldrack-single-stim,s518
707,900.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",927.0,orange,1.0,color,stay,,567396,stim,38.0,poldrack-single-stim,s518
710,100.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",891.0,#1F45FC,4.0,color,stay,,569501,stim,39.0,poldrack-single-stim,s518
713,900.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",525.0,#1F45FC,9.0,color,stay,,573085,stim,40.0,poldrack-single-stim,s518
716,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",800.0,orange,3.0,color,stay,,575189,stim,41.0,poldrack-single-stim,s518
719,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",1212.0,#1F45FC,4.0,magnitude,switch,,577430,stim,42.0,poldrack-single-stim,s518
722,100.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",981.0,#1F45FC,1.0,magnitude,stay,,579943,stim,43.0,poldrack-single-stim,s518
725,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",796.0,orange,2.0,color,switch,,582183,stim,44.0,poldrack-single-stim,s518
728,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",785.0,orange,9.0,magnitude,switch,,584288,stim,45.0,poldrack-single-stim,s518
731,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",648.0,orange,2.0,color,switch,,586391,stim,46.0,poldrack-single-stim,s518
734,900.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",588.0,orange,2.0,color,stay,,589840,stim,47.0,poldrack-single-stim,s518
737,900.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",734.0,#1F45FC,9.0,color,stay,,592880,stim,48.0,poldrack-single-stim,s518
740,100.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",749.0,#1F45FC,9.0,color,stay,,595529,stim,49.0,poldrack-single-stim,s518
743,900.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",747.0,orange,9.0,color,stay,,599113,stim,50.0,poldrack-single-stim,s518
746,100.0,False,89.0,Magnitude,,test,twobytwo,71.0,"89,71",1061.0,orange,6.0,magnitude,switch,,601217,stim,51.0,poldrack-single-stim,s518
749,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",897.0,#1F45FC,9.0,color,switch,,603593,stim,52.0,poldrack-single-stim,s518
752,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",809.0,#1F45FC,9.0,magnitude,switch,,606785,stim,53.0,poldrack-single-stim,s518
755,100.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",756.0,orange,3.0,magnitude,stay,,608890,stim,54.0,poldrack-single-stim,s518
758,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",530.0,orange,8.0,magnitude,stay,,611930,stim,55.0,poldrack-single-stim,s518
761,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",1121.0,orange,8.0,color,switch,,614170,stim,56.0,poldrack-single-stim,s518
764,900.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",660.0,orange,7.0,color,stay,,617075,stim,57.0,poldrack-single-stim,s518
767,900.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",598.0,#1F45FC,3.0,color,stay,,620252,stim,58.0,poldrack-single-stim,s518
770,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",1101.0,orange,3.0,color,stay,,622357,stim,59.0,poldrack-single-stim,s518
773,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",628.0,#1F45FC,7.0,color,stay,,625397,stim,60.0,poldrack-single-stim,s518
776,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",1144.0,orange,9.0,magnitude,switch,,627637,stim,61.0,poldrack-single-stim,s518
779,900.0,False,89.0,Orange-Blue,,test,twobytwo,71.0,"89,71",780.0,#1F45FC,4.0,color,switch,,631084,stim,62.0,poldrack-single-stim,s518
782,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",711.0,orange,4.0,magnitude,switch,,633189,stim,63.0,poldrack-single-stim,s518
785,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",768.0,orange,3.0,color,switch,,635429,stim,64.0,poldrack-single-stim,s518
788,100.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",753.0,orange,1.0,color,stay,,637669,stim,65.0,poldrack-single-stim,s518
791,100.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",643.0,orange,3.0,color,stay,,639909,stim,66.0,poldrack-single-stim,s518
794,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",804.0,orange,9.0,color,stay,,642013,stim,67.0,poldrack-single-stim,s518
797,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",1031.0,#1F45FC,7.0,magnitude,switch,,645055,stim,68.0,poldrack-single-stim,s518
800,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",1075.0,orange,9.0,color,switch,,647960,stim,69.0,poldrack-single-stim,s518
803,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",602.0,orange,1.0,magnitude,switch,,651001,stim,70.0,poldrack-single-stim,s518
806,100.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",922.0,#1F45FC,1.0,magnitude,stay,,653921,stim,71.0,poldrack-single-stim,s518
809,900.0,False,89.0,Orange-Blue,,test,twobytwo,71.0,"89,71",876.0,#1F45FC,1.0,color,switch,,656961,stim,72.0,poldrack-single-stim,s518
812,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",799.0,orange,2.0,magnitude,switch,,659865,stim,73.0,poldrack-single-stim,s518
815,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",716.0,orange,9.0,magnitude,stay,,662769,stim,74.0,poldrack-single-stim,s518
818,900.0,False,71.0,Orange-Blue,,test,twobytwo,89.0,"89,71",765.0,orange,8.0,color,switch,,665945,stim,75.0,poldrack-single-stim,s518
821,100.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",1115.0,orange,4.0,color,stay,,668050,stim,76.0,poldrack-single-stim,s518
824,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",814.0,orange,8.0,magnitude,switch,,670153,stim,77.0,poldrack-single-stim,s518
827,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",847.0,orange,9.0,color,switch,,672258,stim,78.0,poldrack-single-stim,s518
830,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",503.0,orange,7.0,color,stay,,675570,stim,79.0,poldrack-single-stim,s518
