,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,text,time_elapsed,trial_id,trial_type,worker_id
140,PA_with_intermediate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",82,3.0,1.0,"89,71,82",12.0,,293,"1,2,3,0,0,0,0,0,0",,137074,to_board,poldrack-single-stim,s445
141,PA_with_intermediate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,2.0,"89,82",12.0,,662,"1,2,3,0,0,0,0,0,0",,137740,to_hand,poldrack-single-stim,s445
142,PA_with_intermediate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",71,3.0,2.0,"89,71,82",12.0,,349,"1,2,3,0,0,0,0,0,0",,138091,to_board,poldrack-single-stim,s445
143,PA_with_intermediate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",82,3.0,3.0,"89,71,82",12.0,,432,"1,2,3,0,0,0,0,0,0",,138528,to_hand,poldrack-single-stim,s445
144,PA_with_intermediate,,"1,3,0,2,0,0,0,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,3.0,"89,71,82",12.0,,227,"1,2,3,0,0,0,0,0,0",,138756,to_board,poldrack-single-stim,s445
145,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,9231.0,-1,,,142530,feedback,poldrack-single-stim,s445
146,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",89,3.0,1.0,89,13.0,,3198,"1,2,3,0,0,0,0,0,0",,145733,to_hand,poldrack-single-stim,s445
147,PA_with_intermediate,,"1,2,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",71,3.0,1.0,"89,71,82",13.0,,246,"1,2,3,0,0,0,0,0,0",,145981,to_board,poldrack-single-stim,s445
148,PA_with_intermediate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",89,3.0,2.0,"89,71",13.0,,435,"1,2,3,0,0,0,0,0,0",,146420,to_hand,poldrack-single-stim,s445
149,PA_with_intermediate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",82,3.0,2.0,"89,71,82",13.0,,290,"1,2,3,0,0,0,0,0,0",,146712,to_board,poldrack-single-stim,s445
150,PA_with_intermediate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",71,3.0,3.0,"89,71,82",13.0,,456,"1,2,3,0,0,0,0,0,0",,147171,to_hand,poldrack-single-stim,s445
151,PA_with_intermediate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",89,3.0,3.0,"89,71,82",13.0,,275,"1,2,3,0,0,0,0,0,0",,147448,to_board,poldrack-single-stim,s445
152,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,7603.0,-1,,,150133,feedback,poldrack-single-stim,s445
153,PA_without_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",82,3.0,1.0,82,14.0,,2123,"0,0,0,0,0,0,1,2,3",,152260,to_hand,poldrack-single-stim,s445
154,PA_without_intermediate,,"0,0,0,3,0,0,1,2,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",71,3.0,1.0,"89,71,82",14.0,,323,"0,0,0,0,0,0,1,2,3",,152585,to_board,poldrack-single-stim,s445
155,PA_without_intermediate,,"0,0,0,3,0,0,1,0,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",82,3.0,2.0,"71,82",14.0,,483,"0,0,0,0,0,0,1,2,3",,153071,to_hand,poldrack-single-stim,s445
156,PA_without_intermediate,,"0,0,0,3,2,0,1,0,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",71,3.0,2.0,"89,71,82",14.0,,367,"0,0,0,0,0,0,1,2,3",,153439,to_board,poldrack-single-stim,s445
157,PA_without_intermediate,,"0,0,0,3,2,0,0,0,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",82,3.0,3.0,"71,82",14.0,,1355,"0,0,0,0,0,0,1,2,3",,154799,to_hand,poldrack-single-stim,s445
158,PA_without_intermediate,,"1,0,0,3,2,0,0,0,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",89,3.0,3.0,"89,71,82",14.0,,230,"0,0,0,0,0,0,1,2,3",,155029,to_board,poldrack-single-stim,s445
159,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,8126.0,-1,,,158259,feedback,poldrack-single-stim,s445
160,,,,,ward_and_allport,,-1,,,none,,,-1,,,163261,reminder,poldrack-single-stim,s445
161,PA_without_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",82,3.0,1.0,82,15.0,,2372,"0,0,0,0,0,0,1,2,3",,165638,to_hand,poldrack-single-stim,s445
162,PA_without_intermediate,,"0,0,0,3,0,0,1,2,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",71,3.0,1.0,"89,71,82",15.0,,292,"0,0,0,0,0,0,1,2,3",,165931,to_board,poldrack-single-stim,s445
163,PA_without_intermediate,,"0,0,0,3,0,0,1,0,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",82,3.0,2.0,"71,82",15.0,,347,"0,0,0,0,0,0,1,2,3",,166281,to_hand,poldrack-single-stim,s445
164,PA_without_intermediate,,"0,0,0,3,2,0,1,0,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",71,3.0,2.0,"89,71,82",15.0,,225,"0,0,0,0,0,0,1,2,3",,166508,to_board,poldrack-single-stim,s445
165,PA_without_intermediate,,"0,0,0,3,2,0,0,0,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",82,3.0,3.0,"71,82",15.0,,398,"0,0,0,0,0,0,1,2,3",,166910,to_hand,poldrack-single-stim,s445
166,PA_without_intermediate,,"1,0,0,3,2,0,0,0,0",practice,ward_and_allport,"1,0,0,3,2,0,0,0,0",89,3.0,3.0,"89,71,82",15.0,,261,"0,0,0,0,0,0,1,2,3",,167173,to_board,poldrack-single-stim,s445
167,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,12279.0,-1,,,170538,feedback,poldrack-single-stim,s445
168,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,1.0,71,16.0,,1976,"0,0,0,1,2,3,0,0,0",,172520,to_hand,poldrack-single-stim,s445
169,PA_without_intermediate,,"0,0,0,1,2,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",82,3.0,1.0,"89,71,82",16.0,,295,"0,0,0,1,2,3,0,0,0",,172816,to_board,poldrack-single-stim,s445
170,PA_without_intermediate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,2.0,"71,82",16.0,,885,"0,0,0,1,2,3,0,0,0",,173706,to_hand,poldrack-single-stim,s445
171,PA_without_intermediate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",89,3.0,2.0,"89,71,82",16.0,,242,"0,0,0,1,2,3,0,0,0",,173949,to_board,poldrack-single-stim,s445
172,PA_without_intermediate,,"2,0,0,0,0,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,3.0,"89,71,82",16.0,,298,"0,0,0,1,2,3,0,0,0",,174251,to_hand,poldrack-single-stim,s445
173,PA_without_intermediate,,"2,0,0,0,0,0,3,1,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",82,3.0,3.0,"89,71,82",16.0,,238,"0,0,0,1,2,3,0,0,0",,174490,to_board,poldrack-single-stim,s445
174,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,5956.0,-1,,,176494,feedback,poldrack-single-stim,s445
175,PA_without_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"0,0,0,3,1,0,2,0,0",89,3.0,1.0,89,17.0,,2724,"1,2,3,0,0,0,0,0,0",,179222,to_hand,poldrack-single-stim,s445
176,PA_without_intermediate,,"1,2,0,3,0,0,0,0,0",practice,ward_and_allport,"0,0,0,3,1,0,2,0,0",71,3.0,1.0,"89,71,82",17.0,,287,"1,2,3,0,0,0,0,0,0",,179511,to_board,poldrack-single-stim,s445
177,PA_without_intermediate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"0,0,0,3,1,0,2,0,0",89,3.0,2.0,"89,71",17.0,,582,"1,2,3,0,0,0,0,0,0",,180097,to_hand,poldrack-single-stim,s445
178,PA_without_intermediate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"0,0,0,3,1,0,2,0,0",82,3.0,2.0,"89,71,82",17.0,,636,"1,2,3,0,0,0,0,0,0",,180734,to_board,poldrack-single-stim,s445
179,PA_without_intermediate,,"0,0,0,3,0,0,2,0,0",practice,ward_and_allport,"0,0,0,3,1,0,2,0,0",89,3.0,3.0,"89,71,82",17.0,,1817,"1,2,3,0,0,0,0,0,0",,182555,to_hand,poldrack-single-stim,s445
180,PA_without_intermediate,,"0,0,0,3,1,0,2,0,0",practice,ward_and_allport,"0,0,0,3,1,0,2,0,0",71,3.0,3.0,"89,71,82",17.0,,291,"1,2,3,0,0,0,0,0,0",,182847,to_board,poldrack-single-stim,s445
181,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,8767.0,-1,,,185261,feedback,poldrack-single-stim,s445
182,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,1.0,82,18.0,,2603,"0,0,0,0,0,0,1,2,3",,187870,to_hand,poldrack-single-stim,s445
183,PA_with_intermediate,,"0,0,0,3,0,0,1,2,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",71,3.0,1.0,"89,71,82",18.0,,477,"0,0,0,0,0,0,1,2,3",,188348,to_board,poldrack-single-stim,s445
184,PA_with_intermediate,,"0,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,2.0,"71,82",18.0,,404,"0,0,0,0,0,0,1,2,3",,188755,to_hand,poldrack-single-stim,s445
185,PA_with_intermediate,,"2,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",89,3.0,2.0,"89,71,82",18.0,,356,"0,0,0,0,0,0,1,2,3",,189113,to_board,poldrack-single-stim,s445
186,PA_with_intermediate,,"2,0,0,0,0,0,1,0,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",71,3.0,3.0,"89,71,82",18.0,,711,"0,0,0,0,0,0,1,2,3",,189829,to_hand,poldrack-single-stim,s445
187,PA_with_intermediate,,"2,0,0,0,0,0,1,3,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,3.0,"89,71,82",18.0,,270,"0,0,0,0,0,0,1,2,3",,190100,to_board,poldrack-single-stim,s445
188,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,6981.0,-1,,,192242,feedback,poldrack-single-stim,s445
189,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",71,3.0,1.0,71,19.0,,1481,"0,0,0,1,2,3,0,0,0",,193727,to_hand,poldrack-single-stim,s445
190,PA_without_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",89,3.0,1.0,"89,71,82",19.0,,370,"0,0,0,1,2,3,0,0,0",,194099,to_board,poldrack-single-stim,s445
191,PA_without_intermediate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",71,3.0,2.0,"89,71",19.0,,696,"0,0,0,1,2,3,0,0,0",,194800,to_hand,poldrack-single-stim,s445
192,PA_without_intermediate,,"3,0,0,1,0,0,2,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",82,3.0,2.0,"89,71,82",19.0,,277,"0,0,0,1,2,3,0,0,0",,195078,to_board,poldrack-single-stim,s445
193,PA_without_intermediate,,"3,0,0,0,0,0,2,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",71,3.0,3.0,"89,71,82",19.0,,420,"0,0,0,1,2,3,0,0,0",,195503,to_hand,poldrack-single-stim,s445
194,PA_without_intermediate,,"3,1,0,0,0,0,2,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",89,3.0,3.0,"89,71,82",19.0,,229,"0,0,0,1,2,3,0,0,0",,195732,to_board,poldrack-single-stim,s445
195,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,8624.0,-1,,,200866,feedback,poldrack-single-stim,s445
196,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",71,3.0,1.0,71,20.0,,1251,"0,0,0,1,2,3,0,0,0",,202122,to_hand,poldrack-single-stim,s445
197,PA_without_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",89,3.0,1.0,"89,71,82",20.0,,289,"0,0,0,1,2,3,0,0,0",,202413,to_board,poldrack-single-stim,s445
198,PA_without_intermediate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",71,3.0,2.0,"89,71",20.0,,444,"0,0,0,1,2,3,0,0,0",,202862,to_hand,poldrack-single-stim,s445
199,PA_without_intermediate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",89,3.0,2.0,"89,71,82",20.0,,213,"0,0,0,1,2,3,0,0,0",,203076,to_board,poldrack-single-stim,s445
200,PA_without_intermediate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",71,3.0,3.0,"89,71",20.0,,679,"0,0,0,1,2,3,0,0,0",,203759,to_hand,poldrack-single-stim,s445
201,PA_without_intermediate,,"3,2,0,0,0,0,1,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",82,3.0,3.0,"89,71,82",20.0,,262,"0,0,0,1,2,3,0,0,0",,204023,to_board,poldrack-single-stim,s445
202,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,5299.0,-1,,,206165,feedback,poldrack-single-stim,s445
203,PA_without_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",89,3.0,1.0,89,21.0,,1918,"1,2,3,0,0,0,0,0,0",,208087,to_hand,poldrack-single-stim,s445
204,PA_without_intermediate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",82,3.0,1.0,"89,71,82",21.0,,199,"1,2,3,0,0,0,0,0,0",,208287,to_board,poldrack-single-stim,s445
205,PA_without_intermediate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",89,3.0,2.0,"89,82",21.0,,677,"1,2,3,0,0,0,0,0,0",,208969,to_hand,poldrack-single-stim,s445
206,PA_without_intermediate,,"1,0,0,0,0,0,3,2,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",82,3.0,2.0,"89,71,82",21.0,,223,"1,2,3,0,0,0,0,0,0",,209193,to_board,poldrack-single-stim,s445
207,PA_without_intermediate,,"0,0,0,0,0,0,3,2,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",89,3.0,3.0,"89,82",21.0,,1152,"1,2,3,0,0,0,0,0,0",,210350,to_hand,poldrack-single-stim,s445
208,PA_without_intermediate,,"0,0,0,1,0,0,3,2,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",71,3.0,3.0,"89,71,82",21.0,,243,"1,2,3,0,0,0,0,0,0",,210594,to_board,poldrack-single-stim,s445
209,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,9700.0,-1,,,215865,feedback,poldrack-single-stim,s445
210,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"0,0,0,2,0,0,1,3,0",82,3.0,1.0,82,22.0,,2039,"0,0,0,0,0,0,1,2,3",,217910,to_hand,poldrack-single-stim,s445
211,PA_with_intermediate,,"3,0,0,0,0,0,1,2,0",practice,ward_and_allport,"0,0,0,2,0,0,1,3,0",89,3.0,1.0,"89,71,82",22.0,,231,"0,0,0,0,0,0,1,2,3",,218143,to_board,poldrack-single-stim,s445
212,PA_with_intermediate,,"3,0,0,0,0,0,1,0,0",practice,ward_and_allport,"0,0,0,2,0,0,1,3,0",82,3.0,2.0,"89,82",22.0,,377,"0,0,0,0,0,0,1,2,3",,218524,to_hand,poldrack-single-stim,s445
213,PA_with_intermediate,,"3,0,0,2,0,0,1,0,0",practice,ward_and_allport,"0,0,0,2,0,0,1,3,0",71,3.0,2.0,"89,71,82",22.0,,482,"0,0,0,0,0,0,1,2,3",,219008,to_board,poldrack-single-stim,s445
214,PA_with_intermediate,,"0,0,0,2,0,0,1,0,0",practice,ward_and_allport,"0,0,0,2,0,0,1,3,0",89,3.0,3.0,"89,71,82",22.0,,415,"0,0,0,0,0,0,1,2,3",,219429,to_hand,poldrack-single-stim,s445
215,PA_with_intermediate,,"0,0,0,2,0,0,1,3,0",practice,ward_and_allport,"0,0,0,2,0,0,1,3,0",82,3.0,3.0,"89,71,82",22.0,,195,"0,0,0,0,0,0,1,2,3",,219625,to_board,poldrack-single-stim,s445
216,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,7808.0,-1,,,223673,feedback,poldrack-single-stim,s445
217,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",71,3.0,1.0,71,23.0,,3069,"0,0,0,1,2,3,0,0,0",,226748,to_hand,poldrack-single-stim,s445
218,PA_with_intermediate,,"0,0,0,1,2,0,3,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",82,3.0,1.0,"89,71,82",23.0,,279,"0,0,0,1,2,3,0,0,0",,227028,to_board,poldrack-single-stim,s445
219,PA_with_intermediate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",71,3.0,2.0,"71,82",23.0,,251,"0,0,0,1,2,3,0,0,0",,227285,to_hand,poldrack-single-stim,s445
220,PA_with_intermediate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",89,3.0,2.0,"89,71,82",23.0,,257,"0,0,0,1,2,3,0,0,0",,227543,to_board,poldrack-single-stim,s445
221,PA_with_intermediate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",82,3.0,3.0,"89,71,82",23.0,,345,"0,0,0,1,2,3,0,0,0",,227894,to_hand,poldrack-single-stim,s445
222,PA_with_intermediate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",89,3.0,3.0,"89,71,82",23.0,,236,"0,0,0,1,2,3,0,0,0",,228132,to_board,poldrack-single-stim,s445
223,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,6602.0,-1,,,230275,feedback,poldrack-single-stim,s445
224,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,1.0,82,24.0,,2452,"0,0,0,0,0,0,1,2,3",,232734,to_hand,poldrack-single-stim,s445
225,PA_with_intermediate,,"0,0,0,3,0,0,1,2,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",71,3.0,1.0,"89,71,82",24.0,,276,"0,0,0,0,0,0,1,2,3",,233011,to_board,poldrack-single-stim,s445
226,PA_with_intermediate,,"0,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,2.0,"71,82",24.0,,365,"0,0,0,0,0,0,1,2,3",,233383,to_hand,poldrack-single-stim,s445
227,PA_with_intermediate,,"2,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",89,3.0,2.0,"89,71,82",24.0,,259,"0,0,0,0,0,0,1,2,3",,233643,to_board,poldrack-single-stim,s445
228,PA_with_intermediate,,"2,0,0,0,0,0,1,0,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",71,3.0,3.0,"89,71,82",24.0,,341,"0,0,0,0,0,0,1,2,3",,233990,to_hand,poldrack-single-stim,s445
229,PA_with_intermediate,,"2,0,0,0,0,0,1,3,0",practice,ward_and_allport,"2,0,0,0,0,0,1,3,0",82,3.0,3.0,"89,71,82",24.0,,241,"0,0,0,0,0,0,1,2,3",,234233,to_board,poldrack-single-stim,s445
230,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,6373.0,-1,,,236648,feedback,poldrack-single-stim,s445
231,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",71,3.0,1.0,71,25.0,,1376,"0,0,0,1,2,3,0,0,0",,238030,to_hand,poldrack-single-stim,s445
232,PA_without_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",89,3.0,1.0,"89,71,82",25.0,,294,"0,0,0,1,2,3,0,0,0",,238325,to_board,poldrack-single-stim,s445
233,PA_without_intermediate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",71,3.0,2.0,"89,71",25.0,,737,"0,0,0,1,2,3,0,0,0",,239068,to_hand,poldrack-single-stim,s445
234,PA_without_intermediate,,"3,0,0,1,0,0,2,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",82,3.0,2.0,"89,71,82",25.0,,239,"0,0,0,1,2,3,0,0,0",,239308,to_board,poldrack-single-stim,s445
235,PA_without_intermediate,,"3,0,0,0,0,0,2,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",71,3.0,3.0,"89,71,82",25.0,,297,"0,0,0,1,2,3,0,0,0",,239612,to_hand,poldrack-single-stim,s445
236,PA_without_intermediate,,"3,1,0,0,0,0,2,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",89,3.0,3.0,"89,71,82",25.0,,207,"0,0,0,1,2,3,0,0,0",,239819,to_board,poldrack-single-stim,s445
237,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,5860.0,-1,,,242507,feedback,poldrack-single-stim,s445
238,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",71,3.0,1.0,71,26.0,,2192,"0,0,0,1,2,3,0,0,0",,244706,to_hand,poldrack-single-stim,s445
239,PA_with_intermediate,,"0,0,0,1,2,0,3,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",82,3.0,1.0,"89,71,82",26.0,,285,"0,0,0,1,2,3,0,0,0",,244992,to_board,poldrack-single-stim,s445
240,PA_with_intermediate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",71,3.0,2.0,"71,82",26.0,,392,"0,0,0,1,2,3,0,0,0",,245390,to_hand,poldrack-single-stim,s445
241,PA_with_intermediate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",89,3.0,2.0,"89,71,82",26.0,,332,"0,0,0,1,2,3,0,0,0",,245724,to_board,poldrack-single-stim,s445
242,PA_with_intermediate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",82,3.0,3.0,"89,71,82",26.0,,629,"0,0,0,1,2,3,0,0,0",,246360,to_hand,poldrack-single-stim,s445
243,PA_with_intermediate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",89,3.0,3.0,"89,71,82",26.0,,324,"0,0,0,1,2,3,0,0,0",,246684,to_board,poldrack-single-stim,s445
244,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,8905.0,-1,,,251413,feedback,poldrack-single-stim,s445
245,PA_without_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",89,3.0,1.0,89,27.0,,1776,"1,2,3,0,0,0,0,0,0",,253196,to_hand,poldrack-single-stim,s445
246,PA_without_intermediate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",82,3.0,1.0,"89,71,82",27.0,,423,"1,2,3,0,0,0,0,0,0",,253620,to_board,poldrack-single-stim,s445
247,PA_without_intermediate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",89,3.0,2.0,"89,82",27.0,,418,"1,2,3,0,0,0,0,0,0",,254044,to_hand,poldrack-single-stim,s445
248,PA_without_intermediate,,"1,0,0,0,0,0,3,2,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",82,3.0,2.0,"89,71,82",27.0,,223,"1,2,3,0,0,0,0,0,0",,254268,to_board,poldrack-single-stim,s445
249,PA_without_intermediate,,"0,0,0,0,0,0,3,2,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",89,3.0,3.0,"89,82",27.0,,643,"1,2,3,0,0,0,0,0,0",,254917,to_hand,poldrack-single-stim,s445
250,PA_without_intermediate,,"0,0,0,1,0,0,3,2,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",71,3.0,3.0,"89,71,82",27.0,,273,"1,2,3,0,0,0,0,0,0",,255191,to_board,poldrack-single-stim,s445
251,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,7009.0,-1,,,258422,feedback,poldrack-single-stim,s445
252,PA_without_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"0,0,0,2,0,0,3,1,0",89,3.0,1.0,89,28.0,,1917,"1,2,3,0,0,0,0,0,0",,260346,to_hand,poldrack-single-stim,s445
253,PA_without_intermediate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"0,0,0,2,0,0,3,1,0",82,3.0,1.0,"89,71,82",28.0,,227,"1,2,3,0,0,0,0,0,0",,260574,to_board,poldrack-single-stim,s445
254,PA_without_intermediate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"0,0,0,2,0,0,3,1,0",89,3.0,2.0,"89,82",28.0,,622,"1,2,3,0,0,0,0,0,0",,261202,to_hand,poldrack-single-stim,s445
255,PA_without_intermediate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"0,0,0,2,0,0,3,1,0",71,3.0,2.0,"89,71,82",28.0,,251,"1,2,3,0,0,0,0,0,0",,261455,to_board,poldrack-single-stim,s445
256,PA_without_intermediate,,"0,0,0,2,0,0,3,0,0",practice,ward_and_allport,"0,0,0,2,0,0,3,1,0",89,3.0,3.0,"89,71,82",28.0,,390,"1,2,3,0,0,0,0,0,0",,261852,to_hand,poldrack-single-stim,s445
257,PA_without_intermediate,,"0,0,0,2,0,0,3,1,0",practice,ward_and_allport,"0,0,0,2,0,0,3,1,0",82,3.0,3.0,"89,71,82",28.0,,200,"1,2,3,0,0,0,0,0,0",,262052,to_board,poldrack-single-stim,s445
258,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,5909.0,-1,,,264332,feedback,poldrack-single-stim,s445
259,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"0,0,0,2,0,0,1,3,0",82,3.0,1.0,82,29.0,,3532,"0,0,0,0,0,0,1,2,3",,267870,to_hand,poldrack-single-stim,s445
