,CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
509,900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",727.0,orange,1000.0,1.0,color,stay,,375485,stim,53.0,poldrack-single-stim,s495
512,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",883.0,#1F45FC,1000.0,8.0,magnitude,switch,,377598,stim,54.0,poldrack-single-stim,s495
515,100.0,2000.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",792.0,#1F45FC,1000.0,2.0,magnitude,stay,,379706,stim,55.0,poldrack-single-stim,s495
518,100.0,2272.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",888.0,orange,1000.0,2.0,magnitude,stay,,382085,stim,56.0,poldrack-single-stim,s495
521,900.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",675.0,orange,1000.0,3.0,magnitude,stay,,384994,stim,57.0,poldrack-single-stim,s495
524,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",1012.0,orange,1000.0,3.0,color,switch,,387107,stim,58.0,poldrack-single-stim,s495
527,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",580.0,#1F45FC,1000.0,4.0,magnitude,switch,,390015,stim,59.0,poldrack-single-stim,s495
530,100.0,2680.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",765.0,orange,1000.0,8.0,magnitude,stay,,392802,stim,60.0,poldrack-single-stim,s495
533,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",798.0,orange,1000.0,6.0,color,switch,,394909,stim,61.0,poldrack-single-stim,s495
536,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",676.0,#1F45FC,1000.0,7.0,magnitude,switch,,397953,stim,62.0,poldrack-single-stim,s495
539,900.0,2408.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",576.0,#1F45FC,1000.0,4.0,magnitude,stay,,401268,stim,63.0,poldrack-single-stim,s495
542,900.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",506.0,orange,1000.0,8.0,color,switch,,404310,stim,64.0,poldrack-single-stim,s495
545,900.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",917.0,#1F45FC,1000.0,6.0,color,stay,,407218,stim,65.0,poldrack-single-stim,s495
548,100.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",896.0,orange,1000.0,2.0,color,stay,,409325,stim,66.0,poldrack-single-stim,s495
551,900.0,2544.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",464.0,orange,1000.0,4.0,color,stay,,412777,stim,67.0,poldrack-single-stim,s495
554,100.0,2136.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",847.0,#1F45FC,1000.0,4.0,color,stay,,415025,stim,68.0,poldrack-single-stim,s495
557,100.0,2544.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",850.0,orange,1000.0,3.0,magnitude,switch,,417675,stim,69.0,poldrack-single-stim,s495
560,900.0,2680.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",493.0,orange,1000.0,4.0,color,switch,,421263,stim,70.0,poldrack-single-stim,s495
563,900.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",570.0,orange,1000.0,6.0,color,stay,,424172,stim,71.0,poldrack-single-stim,s495
566,900.0,2272.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",537.0,orange,1000.0,4.0,color,stay,,427351,stim,72.0,poldrack-single-stim,s495
569,100.0,3088.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",957.0,#1F45FC,1000.0,9.0,color,stay,,430546,stim,73.0,poldrack-single-stim,s495
572,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",637.0,#1F45FC,1000.0,9.0,magnitude,switch,,432652,stim,74.0,poldrack-single-stim,s495
575,900.0,2136.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",888.0,orange,1000.0,6.0,magnitude,stay,,435697,stim,75.0,poldrack-single-stim,s495
578,100.0,2136.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",635.0,#1F45FC,1000.0,8.0,magnitude,stay,,437938,stim,76.0,poldrack-single-stim,s495
581,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",505.0,#1F45FC,1000.0,1.0,color,switch,,440847,stim,77.0,poldrack-single-stim,s495
584,100.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",756.0,orange,1000.0,8.0,magnitude,switch,,443226,stim,78.0,poldrack-single-stim,s495
587,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",747.0,orange,1000.0,9.0,color,switch,,445332,stim,79.0,poldrack-single-stim,s495
588,,10000.0,,,,,,twobytwo,,-1.0,none,-1.0,,10000.0,,,,,455338,rest_block,,poldrack-single-stim,s495
593,900.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",490.0,orange,1000.0,3.0,color,stay,,461891,stim,0.0,poldrack-single-stim,s495
596,900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",507.0,#1F45FC,1000.0,2.0,magnitude,switch,,464935,stim,1.0,poldrack-single-stim,s495
599,100.0,2544.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",851.0,orange,1000.0,4.0,color,switch,,467586,stim,2.0,poldrack-single-stim,s495
602,100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1055.0,#1F45FC,1000.0,4.0,magnitude,switch,,469694,stim,3.0,poldrack-single-stim,s495
605,100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",800.0,#1F45FC,1000.0,3.0,color,switch,,471937,stim,4.0,poldrack-single-stim,s495
608,100.0,2136.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",807.0,#1F45FC,1000.0,1.0,color,stay,,474180,stim,5.0,poldrack-single-stim,s495
611,900.0,2136.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",465.0,orange,1000.0,2.0,color,stay,,477223,stim,6.0,poldrack-single-stim,s495
614,900.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",517.0,orange,1000.0,7.0,color,stay,,480131,stim,7.0,poldrack-single-stim,s495
617,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",681.0,orange,1000.0,7.0,magnitude,switch,,482373,stim,8.0,poldrack-single-stim,s495
620,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",785.0,orange,1000.0,6.0,color,switch,,484481,stim,9.0,poldrack-single-stim,s495
623,100.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",829.0,#1F45FC,1000.0,9.0,magnitude,switch,,486723,stim,10.0,poldrack-single-stim,s495
626,100.0,2816.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",833.0,orange,1000.0,3.0,magnitude,stay,,489644,stim,11.0,poldrack-single-stim,s495
629,100.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1030.0,#1F45FC,1000.0,7.0,color,switch,,491887,stim,12.0,poldrack-single-stim,s495
632,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",757.0,orange,1000.0,9.0,magnitude,switch,,493994,stim,13.0,poldrack-single-stim,s495
635,900.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",657.0,#1F45FC,1000.0,1.0,magnitude,stay,,496904,stim,14.0,poldrack-single-stim,s495
638,900.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",970.0,#1F45FC,1000.0,9.0,color,switch,,500084,stim,15.0,poldrack-single-stim,s495
641,900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",586.0,#1F45FC,1000.0,8.0,color,stay,,502989,stim,16.0,poldrack-single-stim,s495
644,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1006.0,orange,1000.0,4.0,magnitude,switch,,505895,stim,17.0,poldrack-single-stim,s495
647,100.0,2000.0,False,89.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",773.0,orange,1000.0,2.0,color,switch,,508001,stim,18.0,poldrack-single-stim,s495
650,900.0,2408.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",490.0,#1F45FC,1000.0,2.0,color,stay,,511320,stim,19.0,poldrack-single-stim,s495
653,900.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",596.0,#1F45FC,1000.0,1.0,magnitude,switch,,514499,stim,20.0,poldrack-single-stim,s495
656,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",497.0,orange,1000.0,3.0,color,switch,,517544,stim,21.0,poldrack-single-stim,s495
659,900.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",972.0,#1F45FC,1000.0,9.0,color,stay,,520452,stim,22.0,poldrack-single-stim,s495
662,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",976.0,#1F45FC,1000.0,8.0,magnitude,switch,,522559,stim,23.0,poldrack-single-stim,s495
665,900.0,2136.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",520.0,#1F45FC,1000.0,7.0,magnitude,stay,,525604,stim,24.0,poldrack-single-stim,s495
668,100.0,2000.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",746.0,#1F45FC,1000.0,3.0,magnitude,stay,,527712,stim,25.0,poldrack-single-stim,s495
671,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",668.0,orange,1000.0,6.0,color,switch,,530756,stim,26.0,poldrack-single-stim,s495
674,900.0,2408.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",644.0,#1F45FC,1000.0,4.0,color,stay,,534071,stim,27.0,poldrack-single-stim,s495
677,100.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",737.0,orange,1000.0,9.0,magnitude,switch,,536312,stim,28.0,poldrack-single-stim,s495
680,100.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",738.0,orange,1000.0,6.0,magnitude,stay,,538420,stim,29.0,poldrack-single-stim,s495
683,100.0,2136.0,False,89.0,High-Low,switch,test,twobytwo,,71.0,"89,71",915.0,#1F45FC,1000.0,6.0,magnitude,stay,,540663,stim,30.0,poldrack-single-stim,s495
686,900.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",464.0,#1F45FC,1000.0,9.0,color,switch,,543843,stim,31.0,poldrack-single-stim,s495
689,900.0,2000.0,False,89.0,High-Low,,test,twobytwo,,71.0,"89,71",1043.0,orange,1000.0,8.0,magnitude,switch,,546751,stim,32.0,poldrack-single-stim,s495
692,100.0,2408.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",938.0,#1F45FC,1000.0,6.0,magnitude,stay,,549267,stim,33.0,poldrack-single-stim,s495
695,100.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",718.0,orange,1000.0,3.0,magnitude,stay,,551373,stim,34.0,poldrack-single-stim,s495
698,900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",517.0,#1F45FC,1000.0,4.0,color,switch,,554416,stim,35.0,poldrack-single-stim,s495
701,100.0,2408.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",790.0,orange,1000.0,9.0,magnitude,switch,,556930,stim,36.0,poldrack-single-stim,s495
704,100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",907.0,#1F45FC,1000.0,8.0,color,switch,,559173,stim,37.0,poldrack-single-stim,s495
707,100.0,2408.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",779.0,#1F45FC,1000.0,4.0,magnitude,switch,,561688,stim,38.0,poldrack-single-stim,s495
710,900.0,2136.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",565.0,orange,1000.0,4.0,magnitude,stay,,564731,stim,39.0,poldrack-single-stim,s495
713,900.0,2000.0,False,71.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",641.0,#1F45FC,1000.0,9.0,color,switch,,567639,stim,40.0,poldrack-single-stim,s495
716,100.0,2272.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",786.0,orange,1000.0,6.0,color,stay,,570019,stim,41.0,poldrack-single-stim,s495
719,100.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",867.0,#1F45FC,1000.0,7.0,color,stay,,572127,stim,42.0,poldrack-single-stim,s495
722,100.0,2272.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",912.0,#1F45FC,1000.0,9.0,color,stay,,574505,stim,43.0,poldrack-single-stim,s495
725,900.0,2272.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",900.0,orange,1000.0,2.0,color,stay,,577686,stim,44.0,poldrack-single-stim,s495
728,100.0,2952.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",879.0,#1F45FC,1000.0,6.0,magnitude,switch,,580746,stim,45.0,poldrack-single-stim,s495
731,900.0,2680.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",820.0,#1F45FC,1000.0,3.0,color,switch,,584333,stim,46.0,poldrack-single-stim,s495
734,900.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",766.0,orange,1000.0,7.0,color,stay,,587380,stim,47.0,poldrack-single-stim,s495
737,100.0,2272.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",899.0,orange,1000.0,2.0,color,stay,,589759,stim,48.0,poldrack-single-stim,s495
740,900.0,2272.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",842.0,orange,1000.0,6.0,magnitude,switch,,592937,stim,49.0,poldrack-single-stim,s495
743,100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1079.0,#1F45FC,1000.0,9.0,color,switch,,595179,stim,50.0,poldrack-single-stim,s495
746,100.0,2408.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",737.0,#1F45FC,1000.0,3.0,color,stay,,597696,stim,51.0,poldrack-single-stim,s495
749,900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",580.0,#1F45FC,1000.0,6.0,magnitude,switch,,600741,stim,52.0,poldrack-single-stim,s495
752,900.0,2136.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",550.0,orange,1000.0,1.0,magnitude,stay,,603785,stim,53.0,poldrack-single-stim,s495
755,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",901.0,#1F45FC,1000.0,8.0,color,switch,,605891,stim,54.0,poldrack-single-stim,s495
758,100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",793.0,#1F45FC,1000.0,2.0,color,stay,,607998,stim,55.0,poldrack-single-stim,s495
761,100.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",949.0,orange,1000.0,2.0,color,stay,,610104,stim,56.0,poldrack-single-stim,s495
764,900.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",876.0,orange,1000.0,3.0,color,stay,,613011,stim,57.0,poldrack-single-stim,s495
767,100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",798.0,orange,1000.0,3.0,magnitude,switch,,615121,stim,58.0,poldrack-single-stim,s495
770,900.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",501.0,#1F45FC,1000.0,4.0,color,switch,,618304,stim,59.0,poldrack-single-stim,s495
773,100.0,2408.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",856.0,orange,1000.0,8.0,color,stay,,620821,stim,60.0,poldrack-single-stim,s495
776,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",761.0,orange,1000.0,6.0,magnitude,switch,,622928,stim,61.0,poldrack-single-stim,s495
779,900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",506.0,#1F45FC,1000.0,7.0,color,switch,,625970,stim,62.0,poldrack-single-stim,s495
782,900.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",601.0,#1F45FC,1000.0,4.0,color,stay,,628877,stim,63.0,poldrack-single-stim,s495
785,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",554.0,orange,1000.0,8.0,magnitude,switch,,631920,stim,64.0,poldrack-single-stim,s495
788,900.0,2544.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",645.0,#1F45FC,1000.0,6.0,magnitude,stay,,635370,stim,65.0,poldrack-single-stim,s495
791,100.0,2680.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",983.0,orange,1000.0,2.0,magnitude,stay,,638156,stim,66.0,poldrack-single-stim,s495
794,900.0,3088.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",642.0,orange,1000.0,4.0,magnitude,stay,,642151,stim,67.0,poldrack-single-stim,s495
797,100.0,2136.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",741.0,#1F45FC,1000.0,4.0,magnitude,stay,,644395,stim,68.0,poldrack-single-stim,s495
800,100.0,2544.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",852.0,orange,1000.0,3.0,color,switch,,647047,stim,69.0,poldrack-single-stim,s495
803,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",699.0,orange,1000.0,4.0,magnitude,switch,,649955,stim,70.0,poldrack-single-stim,s495
806,900.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",536.0,orange,1000.0,6.0,magnitude,stay,,652997,stim,71.0,poldrack-single-stim,s495
809,900.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",645.0,orange,1000.0,4.0,magnitude,stay,,655906,stim,72.0,poldrack-single-stim,s495
812,100.0,2408.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",986.0,#1F45FC,1000.0,9.0,magnitude,stay,,658419,stim,73.0,poldrack-single-stim,s495
815,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",951.0,#1F45FC,1000.0,9.0,color,switch,,660526,stim,74.0,poldrack-single-stim,s495
818,900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",691.0,orange,1000.0,6.0,color,stay,,663438,stim,75.0,poldrack-single-stim,s495
821,100.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",937.0,#1F45FC,1000.0,8.0,color,stay,,665545,stim,76.0,poldrack-single-stim,s495
824,900.0,2680.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",673.0,#1F45FC,1000.0,1.0,magnitude,switch,,669131,stim,77.0,poldrack-single-stim,s495
827,100.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",735.0,orange,1000.0,8.0,color,switch,,671510,stim,78.0,poldrack-single-stim,s495
830,100.0,2408.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",784.0,orange,1000.0,9.0,magnitude,switch,,674024,stim,79.0,poldrack-single-stim,s495
