,CTI,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_color,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
575,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",589.0,#1F45FC,2.0,magnitude,switch,,447139,stim,75.0,poldrack-single-stim,s172
578,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",623.0,orange,8.0,color,switch,,449380,stim,76.0,poldrack-single-stim,s172
581,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",558.0,orange,4.0,magnitude,switch,,452965,stim,77.0,poldrack-single-stim,s172
584,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",439.0,orange,8.0,color,switch,,456141,stim,78.0,poldrack-single-stim,s172
587,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",448.0,orange,7.0,magnitude,switch,,459045,stim,79.0,poldrack-single-stim,s172
588,,,,,,,twobytwo,-1.0,none,-1.0,,,,,,469047,rest_block,,poldrack-single-stim,s172
593,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",545.0,orange,7.0,color,switch,,474657,stim,0.0,poldrack-single-stim,s172
596,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",445.0,orange,9.0,color,stay,,477696,stim,1.0,poldrack-single-stim,s172
599,900.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",397.0,#1F45FC,4.0,color,stay,,480600,stim,2.0,poldrack-single-stim,s172
602,900.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",555.0,orange,2.0,color,stay,,483504,stim,3.0,poldrack-single-stim,s172
605,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",603.0,orange,3.0,color,stay,,485608,stim,4.0,poldrack-single-stim,s172
608,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",853.0,orange,2.0,magnitude,switch,,487984,stim,5.0,poldrack-single-stim,s172
611,100.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",671.0,#1F45FC,4.0,magnitude,stay,,490496,stim,6.0,poldrack-single-stim,s172
614,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",620.0,#1F45FC,2.0,color,switch,,492601,stim,7.0,poldrack-single-stim,s172
617,900.0,True,71.0,Color,switch,test,twobytwo,71.0,"89,71",475.0,orange,8.0,color,stay,,495505,stim,8.0,poldrack-single-stim,s172
620,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",552.0,orange,7.0,color,stay,,497608,stim,9.0,poldrack-single-stim,s172
623,900.0,True,89.0,Orange-Blue,stay,test,twobytwo,89.0,"89,71",467.0,#1F45FC,8.0,color,stay,,500785,stim,10.0,poldrack-single-stim,s172
626,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",580.0,orange,1.0,magnitude,switch,,503025,stim,11.0,poldrack-single-stim,s172
629,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",513.0,orange,7.0,color,switch,,505129,stim,12.0,poldrack-single-stim,s172
632,900.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",426.0,#1F45FC,7.0,color,stay,,508577,stim,13.0,poldrack-single-stim,s172
635,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",403.0,#1F45FC,7.0,magnitude,switch,,511753,stim,14.0,poldrack-single-stim,s172
638,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",424.0,#1F45FC,2.0,magnitude,stay,,514929,stim,15.0,poldrack-single-stim,s172
641,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",464.0,#1F45FC,1.0,color,switch,,517833,stim,16.0,poldrack-single-stim,s172
644,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",575.0,orange,9.0,magnitude,switch,,520737,stim,17.0,poldrack-single-stim,s172
647,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",663.0,orange,3.0,color,switch,,522977,stim,18.0,poldrack-single-stim,s172
650,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",763.0,#1F45FC,8.0,magnitude,switch,,525081,stim,19.0,poldrack-single-stim,s172
653,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",452.0,#1F45FC,2.0,magnitude,stay,,528122,stim,20.0,poldrack-single-stim,s172
656,900.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",450.0,orange,7.0,magnitude,stay,,531299,stim,21.0,poldrack-single-stim,s172
659,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",517.0,orange,9.0,color,switch,,533540,stim,22.0,poldrack-single-stim,s172
662,900.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",444.0,#1F45FC,2.0,color,stay,,536717,stim,23.0,poldrack-single-stim,s172
665,100.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",588.0,#1F45FC,3.0,color,stay,,538821,stim,24.0,poldrack-single-stim,s172
668,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",476.0,#1F45FC,2.0,color,stay,,542541,stim,25.0,poldrack-single-stim,s172
671,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",429.0,orange,2.0,magnitude,switch,,545852,stim,26.0,poldrack-single-stim,s172
674,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",477.0,#1F45FC,8.0,color,switch,,548756,stim,27.0,poldrack-single-stim,s172
677,100.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",583.0,orange,6.0,color,stay,,551405,stim,28.0,poldrack-single-stim,s172
680,100.0,False,89.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",1087.0,#1F45FC,6.0,color,stay,,553645,stim,29.0,poldrack-single-stim,s172
683,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",410.0,orange,6.0,magnitude,switch,,556549,stim,30.0,poldrack-single-stim,s172
686,100.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",647.0,#1F45FC,8.0,magnitude,stay,,558655,stim,31.0,poldrack-single-stim,s172
689,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",518.0,orange,9.0,color,switch,,561696,stim,32.0,poldrack-single-stim,s172
692,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",557.0,#1F45FC,3.0,magnitude,switch,,563937,stim,33.0,poldrack-single-stim,s172
695,100.0,False,89.0,Color,,test,twobytwo,71.0,"89,71",569.0,#1F45FC,9.0,color,switch,,566314,stim,34.0,poldrack-single-stim,s172
698,100.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",616.0,#1F45FC,1.0,color,stay,,569642,stim,35.0,poldrack-single-stim,s172
701,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",735.0,orange,4.0,magnitude,switch,,571747,stim,36.0,poldrack-single-stim,s172
704,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",482.0,orange,4.0,magnitude,stay,,574651,stim,37.0,poldrack-single-stim,s172
707,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",440.0,orange,7.0,magnitude,stay,,577827,stim,38.0,poldrack-single-stim,s172
710,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",655.0,#1F45FC,4.0,color,switch,,580067,stim,39.0,poldrack-single-stim,s172
713,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",465.0,#1F45FC,4.0,magnitude,switch,,582971,stim,40.0,poldrack-single-stim,s172
716,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",634.0,#1F45FC,6.0,color,switch,,585075,stim,41.0,poldrack-single-stim,s172
719,900.0,True,89.0,Orange-Blue,stay,test,twobytwo,89.0,"89,71",449.0,#1F45FC,2.0,color,stay,,587979,stim,42.0,poldrack-single-stim,s172
722,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",542.0,orange,3.0,magnitude,switch,,591563,stim,43.0,poldrack-single-stim,s172
725,900.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",442.0,orange,8.0,magnitude,stay,,594468,stim,44.0,poldrack-single-stim,s172
728,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",444.0,orange,6.0,color,switch,,597644,stim,45.0,poldrack-single-stim,s172
731,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",551.0,#1F45FC,9.0,magnitude,switch,,600548,stim,46.0,poldrack-single-stim,s172
734,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",502.0,#1F45FC,8.0,color,switch,,603724,stim,47.0,poldrack-single-stim,s172
737,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",583.0,#1F45FC,1.0,magnitude,switch,,606780,stim,48.0,poldrack-single-stim,s172
740,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",433.0,#1F45FC,3.0,magnitude,stay,,609685,stim,49.0,poldrack-single-stim,s172
743,100.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",659.0,orange,2.0,magnitude,stay,,611788,stim,50.0,poldrack-single-stim,s172
746,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",440.0,#1F45FC,2.0,color,switch,,614693,stim,51.0,poldrack-single-stim,s172
749,900.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",443.0,orange,6.0,color,stay,,617596,stim,52.0,poldrack-single-stim,s172
752,900.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",462.0,orange,6.0,color,stay,,620637,stim,53.0,poldrack-single-stim,s172
755,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",681.0,orange,6.0,magnitude,switch,,622743,stim,54.0,poldrack-single-stim,s172
758,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",467.0,#1F45FC,6.0,magnitude,stay,,625647,stim,55.0,poldrack-single-stim,s172
761,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",710.0,#1F45FC,7.0,color,switch,,627751,stim,56.0,poldrack-single-stim,s172
764,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",481.0,orange,1.0,magnitude,switch,,630927,stim,57.0,poldrack-single-stim,s172
767,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",635.0,#1F45FC,3.0,color,switch,,633168,stim,58.0,poldrack-single-stim,s172
770,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",535.0,orange,1.0,magnitude,switch,,635271,stim,59.0,poldrack-single-stim,s172
773,100.0,False,71.0,High-Low,stay,test,twobytwo,89.0,"89,71",546.0,orange,7.0,magnitude,stay,,637511,stim,60.0,poldrack-single-stim,s172
776,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",456.0,#1F45FC,1.0,color,switch,,641232,stim,61.0,poldrack-single-stim,s172
779,900.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",464.0,#1F45FC,7.0,color,stay,,644544,stim,62.0,poldrack-single-stim,s172
782,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",834.0,orange,3.0,magnitude,switch,,646648,stim,63.0,poldrack-single-stim,s172
785,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",649.0,#1F45FC,6.0,color,switch,,648889,stim,64.0,poldrack-single-stim,s172
788,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",470.0,#1F45FC,1.0,magnitude,switch,,651929,stim,65.0,poldrack-single-stim,s172
791,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",478.0,orange,2.0,color,switch,,654971,stim,66.0,poldrack-single-stim,s172
794,900.0,True,89.0,Orange-Blue,stay,test,twobytwo,89.0,"89,71",443.0,#1F45FC,6.0,color,stay,,658418,stim,67.0,poldrack-single-stim,s172
797,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",531.0,orange,9.0,magnitude,switch,,661459,stim,68.0,poldrack-single-stim,s172
800,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",1077.0,#1F45FC,8.0,color,switch,,663563,stim,69.0,poldrack-single-stim,s172
803,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",521.0,#1F45FC,7.0,magnitude,switch,,666467,stim,70.0,poldrack-single-stim,s172
806,100.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",730.0,orange,3.0,magnitude,stay,,668571,stim,71.0,poldrack-single-stim,s172
809,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",742.0,orange,6.0,color,switch,,670675,stim,72.0,poldrack-single-stim,s172
812,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",462.0,#1F45FC,9.0,magnitude,switch,,673714,stim,73.0,poldrack-single-stim,s172
815,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",463.0,orange,7.0,magnitude,stay,,676619,stim,74.0,poldrack-single-stim,s172
818,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",623.0,#1F45FC,2.0,color,switch,,678723,stim,75.0,poldrack-single-stim,s172
821,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",580.0,orange,8.0,magnitude,switch,,680827,stim,76.0,poldrack-single-stim,s172
824,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",456.0,orange,4.0,color,switch,,683868,stim,77.0,poldrack-single-stim,s172
827,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",390.0,orange,8.0,magnitude,switch,,686908,stim,78.0,poldrack-single-stim,s172
830,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",488.0,orange,7.0,color,switch,,689948,stim,79.0,poldrack-single-stim,s172
