,CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
509,100.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",768.0,#1F45FC,1000.0,8.0,color,stay,,370548,stim,53.0,poldrack-single-stim,s577
512,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",546.0,orange,1000.0,9.0,magnitude,switch,,373454,stim,54.0,poldrack-single-stim,s577
515,900.0,2000.0,False,71.0,High-Low,stay,test,twobytwo,,89.0,"89,71",1057.0,#1F45FC,1000.0,6.0,magnitude,stay,,376361,stim,55.0,poldrack-single-stim,s577
518,100.0,2272.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",1535.0,#1F45FC,1000.0,6.0,magnitude,stay,,378740,stim,56.0,poldrack-single-stim,s577
521,100.0,2000.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",743.0,#1F45FC,1000.0,3.0,magnitude,stay,,380847,stim,57.0,poldrack-single-stim,s577
524,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",915.0,orange,1000.0,2.0,color,switch,,382953,stim,58.0,poldrack-single-stim,s577
527,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1094.0,orange,1000.0,4.0,magnitude,switch,,385865,stim,59.0,poldrack-single-stim,s577
530,100.0,2680.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",858.0,#1F45FC,1000.0,6.0,magnitude,stay,,388655,stim,60.0,poldrack-single-stim,s577
533,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",1201.0,#1F45FC,1000.0,4.0,color,switch,,390761,stim,61.0,poldrack-single-stim,s577
536,900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",794.0,#1F45FC,1000.0,7.0,magnitude,switch,,393807,stim,62.0,poldrack-single-stim,s577
539,100.0,2408.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",1499.0,orange,1000.0,7.0,magnitude,stay,,396318,stim,63.0,poldrack-single-stim,s577
542,100.0,2136.0,False,71.0,Color,,test,twobytwo,,89.0,"89,71",752.0,orange,1000.0,3.0,color,switch,,398559,stim,64.0,poldrack-single-stim,s577
545,900.0,2000.0,False,89.0,Color,stay,test,twobytwo,,-1.0,"89,71",-1.0,#1F45FC,1000.0,9.0,color,stay,,401466,stim,65.0,poldrack-single-stim,s577
548,900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",832.0,#1F45FC,1000.0,2.0,color,stay,,404373,stim,66.0,poldrack-single-stim,s577
551,100.0,2544.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",889.0,#1F45FC,1000.0,6.0,color,stay,,407023,stim,67.0,poldrack-single-stim,s577
554,900.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",558.0,#1F45FC,1000.0,4.0,color,stay,,410066,stim,68.0,poldrack-single-stim,s577
557,100.0,2544.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1486.0,orange,1000.0,9.0,magnitude,switch,,412720,stim,69.0,poldrack-single-stim,s577
560,100.0,2680.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",764.0,#1F45FC,1000.0,2.0,color,switch,,415509,stim,70.0,poldrack-single-stim,s577
563,900.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",832.0,orange,1000.0,9.0,color,stay,,418421,stim,71.0,poldrack-single-stim,s577
566,100.0,2272.0,False,71.0,Color,switch,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,6.0,color,stay,,420797,stim,72.0,poldrack-single-stim,s577
569,900.0,3088.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",801.0,#1F45FC,1000.0,6.0,color,stay,,424794,stim,73.0,poldrack-single-stim,s577
572,900.0,2000.0,False,89.0,Magnitude,,test,twobytwo,,71.0,"89,71",472.0,orange,1000.0,1.0,magnitude,switch,,427701,stim,74.0,poldrack-single-stim,s577
575,900.0,2136.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",1096.0,orange,1000.0,1.0,magnitude,stay,,430741,stim,75.0,poldrack-single-stim,s577
578,900.0,2136.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",780.0,orange,1000.0,4.0,magnitude,stay,,433781,stim,76.0,poldrack-single-stim,s577
581,900.0,2000.0,False,71.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",957.0,orange,1000.0,6.0,color,switch,,436688,stim,77.0,poldrack-single-stim,s577
584,900.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",716.0,orange,1000.0,2.0,magnitude,switch,,439870,stim,78.0,poldrack-single-stim,s577
587,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1307.0,orange,1000.0,8.0,color,switch,,441979,stim,79.0,poldrack-single-stim,s577
588,,10000.0,,,,,,twobytwo,,-1.0,none,-1.0,,10000.0,,,,,451985,rest_block,,poldrack-single-stim,s577
593,100.0,2136.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",1560.0,#1F45FC,1000.0,6.0,magnitude,stay,,457739,stim,0.0,poldrack-single-stim,s577
596,900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",449.0,orange,1000.0,3.0,color,switch,,460780,stim,1.0,poldrack-single-stim,s577
599,900.0,2544.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1118.0,#1F45FC,1000.0,7.0,magnitude,switch,,464230,stim,2.0,poldrack-single-stim,s577
602,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1400.0,orange,1000.0,2.0,color,switch,,466337,stim,3.0,poldrack-single-stim,s577
605,100.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1137.0,#1F45FC,1000.0,8.0,magnitude,switch,,468582,stim,4.0,poldrack-single-stim,s577
608,100.0,2136.0,False,89.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",857.0,#1F45FC,1000.0,3.0,magnitude,stay,,470827,stim,5.0,poldrack-single-stim,s577
611,900.0,2136.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",640.0,#1F45FC,1000.0,6.0,magnitude,stay,,473868,stim,6.0,poldrack-single-stim,s577
614,900.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",611.0,orange,1000.0,7.0,magnitude,stay,,476774,stim,7.0,poldrack-single-stim,s577
617,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1357.0,orange,1000.0,6.0,color,switch,,479815,stim,8.0,poldrack-single-stim,s577
620,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",987.0,orange,1000.0,4.0,magnitude,switch,,481922,stim,9.0,poldrack-single-stim,s577
623,100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1339.0,#1F45FC,1000.0,8.0,color,switch,,484162,stim,10.0,poldrack-single-stim,s577
626,100.0,2816.0,False,71.0,Color,switch,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,8.0,color,stay,,487084,stim,11.0,poldrack-single-stim,s577
629,100.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",995.0,#1F45FC,1000.0,3.0,magnitude,switch,,489324,stim,12.0,poldrack-single-stim,s577
632,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",855.0,#1F45FC,1000.0,7.0,color,switch,,492233,stim,13.0,poldrack-single-stim,s577
635,100.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",778.0,orange,1000.0,6.0,color,stay,,494343,stim,14.0,poldrack-single-stim,s577
638,100.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",985.0,#1F45FC,1000.0,2.0,magnitude,switch,,496722,stim,15.0,poldrack-single-stim,s577
641,900.0,2000.0,False,89.0,High-Low,switch,test,twobytwo,,-1.0,"89,71",-1.0,#1F45FC,1000.0,1.0,magnitude,stay,,499629,stim,16.0,poldrack-single-stim,s577
644,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",808.0,#1F45FC,1000.0,1.0,color,switch,,501736,stim,17.0,poldrack-single-stim,s577
647,900.0,2000.0,False,71.0,High-Low,,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,6.0,magnitude,switch,,504648,stim,18.0,poldrack-single-stim,s577
650,900.0,2408.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",978.0,orange,1000.0,1.0,magnitude,stay,,507958,stim,19.0,poldrack-single-stim,s577
653,100.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1247.0,orange,1000.0,6.0,color,switch,,510339,stim,20.0,poldrack-single-stim,s577
656,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",1044.0,#1F45FC,1000.0,2.0,magnitude,switch,,512579,stim,21.0,poldrack-single-stim,s577
659,100.0,2000.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",933.0,orange,1000.0,3.0,magnitude,stay,,514691,stim,22.0,poldrack-single-stim,s577
662,100.0,2000.0,False,71.0,Color,,test,twobytwo,,89.0,"89,71",1301.0,orange,1000.0,8.0,color,switch,,516797,stim,23.0,poldrack-single-stim,s577
665,900.0,2136.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",428.0,orange,1000.0,6.0,color,stay,,519843,stim,24.0,poldrack-single-stim,s577
668,900.0,2000.0,False,71.0,Orange-Blue,stay,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,7.0,color,stay,,522749,stim,25.0,poldrack-single-stim,s577
671,900.0,2136.0,False,89.0,Magnitude,,test,twobytwo,,-1.0,"89,71",-1.0,#1F45FC,1000.0,3.0,magnitude,switch,,525792,stim,26.0,poldrack-single-stim,s577
674,100.0,2408.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",719.0,orange,1000.0,7.0,magnitude,stay,,528307,stim,27.0,poldrack-single-stim,s577
677,100.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",1488.0,#1F45FC,1000.0,8.0,color,switch,,530552,stim,28.0,poldrack-single-stim,s577
680,900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",602.0,#1F45FC,1000.0,9.0,color,stay,,533464,stim,29.0,poldrack-single-stim,s577
683,100.0,2136.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",863.0,#1F45FC,1000.0,6.0,color,stay,,535705,stim,30.0,poldrack-single-stim,s577
686,900.0,2272.0,False,89.0,High-Low,,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,1.0,magnitude,switch,,538883,stim,31.0,poldrack-single-stim,s577
689,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1372.0,orange,1000.0,7.0,color,switch,,541790,stim,32.0,poldrack-single-stim,s577
692,900.0,2408.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",745.0,orange,1000.0,1.0,color,stay,,545102,stim,33.0,poldrack-single-stim,s577
695,100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",816.0,orange,1000.0,7.0,color,stay,,547214,stim,34.0,poldrack-single-stim,s577
698,100.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1080.0,#1F45FC,1000.0,6.0,magnitude,switch,,549457,stim,35.0,poldrack-single-stim,s577
701,900.0,2408.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",524.0,orange,1000.0,9.0,color,switch,,552774,stim,36.0,poldrack-single-stim,s577
704,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",1077.0,orange,1000.0,4.0,magnitude,switch,,555817,stim,37.0,poldrack-single-stim,s577
707,100.0,2408.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1117.0,orange,1000.0,1.0,color,switch,,558329,stim,38.0,poldrack-single-stim,s577
710,100.0,2136.0,False,89.0,Color,switch,test,twobytwo,,71.0,"89,71",1058.0,#1F45FC,1000.0,3.0,color,stay,,560575,stim,39.0,poldrack-single-stim,s577
713,100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",777.0,orange,1000.0,6.0,magnitude,switch,,562679,stim,40.0,poldrack-single-stim,s577
716,100.0,2272.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",1006.0,orange,1000.0,1.0,magnitude,stay,,565060,stim,41.0,poldrack-single-stim,s577
719,900.0,2000.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",1163.0,#1F45FC,1000.0,2.0,magnitude,stay,,567967,stim,42.0,poldrack-single-stim,s577
722,100.0,2272.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",1351.0,orange,1000.0,4.0,magnitude,stay,,570346,stim,43.0,poldrack-single-stim,s577
725,100.0,2272.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",675.0,orange,1000.0,3.0,magnitude,stay,,572730,stim,44.0,poldrack-single-stim,s577
728,900.0,2952.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",521.0,#1F45FC,1000.0,8.0,color,switch,,576586,stim,45.0,poldrack-single-stim,s577
731,900.0,2680.0,False,71.0,Magnitude,,test,twobytwo,,89.0,"89,71",1280.0,#1F45FC,1000.0,8.0,magnitude,switch,,580168,stim,46.0,poldrack-single-stim,s577
734,100.0,2136.0,False,89.0,Magnitude,stay,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,4.0,magnitude,stay,,582410,stim,47.0,poldrack-single-stim,s577
737,100.0,2272.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",818.0,orange,1000.0,1.0,magnitude,stay,,584789,stim,48.0,poldrack-single-stim,s577
740,100.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",872.0,orange,1000.0,7.0,color,switch,,587173,stim,49.0,poldrack-single-stim,s577
743,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",939.0,orange,1000.0,1.0,magnitude,switch,,589418,stim,50.0,poldrack-single-stim,s577
746,100.0,2408.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",801.0,#1F45FC,1000.0,9.0,magnitude,stay,,591930,stim,51.0,poldrack-single-stim,s577
749,900.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",644.0,#1F45FC,1000.0,2.0,color,switch,,594970,stim,52.0,poldrack-single-stim,s577
752,100.0,2136.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",1069.0,#1F45FC,1000.0,8.0,color,stay,,597210,stim,53.0,poldrack-single-stim,s577
755,900.0,2000.0,False,71.0,High-Low,,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,9.0,magnitude,switch,,600115,stim,54.0,poldrack-single-stim,s577
758,900.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",786.0,#1F45FC,1000.0,6.0,magnitude,stay,,603024,stim,55.0,poldrack-single-stim,s577
761,100.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",939.0,#1F45FC,1000.0,6.0,magnitude,stay,,605131,stim,56.0,poldrack-single-stim,s577
764,100.0,2000.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",731.0,#1F45FC,1000.0,3.0,magnitude,stay,,607237,stim,57.0,poldrack-single-stim,s577
767,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",993.0,orange,1000.0,2.0,color,switch,,609343,stim,58.0,poldrack-single-stim,s577
770,900.0,2272.0,False,89.0,High-Low,,test,twobytwo,,71.0,"89,71",1095.0,orange,1000.0,4.0,magnitude,switch,,612523,stim,59.0,poldrack-single-stim,s577
773,100.0,2408.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",816.0,#1F45FC,1000.0,6.0,magnitude,stay,,615038,stim,60.0,poldrack-single-stim,s577
776,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",860.0,#1F45FC,1000.0,4.0,color,switch,,617147,stim,61.0,poldrack-single-stim,s577
779,900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",635.0,#1F45FC,1000.0,7.0,magnitude,switch,,620187,stim,62.0,poldrack-single-stim,s577
782,100.0,2000.0,False,71.0,Magnitude,stay,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,7.0,magnitude,stay,,622292,stim,63.0,poldrack-single-stim,s577
785,100.0,2136.0,False,71.0,Orange-Blue,,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,3.0,color,switch,,624534,stim,64.0,poldrack-single-stim,s577
788,900.0,2544.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",499.0,#1F45FC,1000.0,9.0,color,stay,,627990,stim,65.0,poldrack-single-stim,s577
791,900.0,2680.0,False,89.0,Color,switch,test,twobytwo,,71.0,"89,71",987.0,#1F45FC,1000.0,2.0,color,stay,,631574,stim,66.0,poldrack-single-stim,s577
794,100.0,3088.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",843.0,#1F45FC,1000.0,6.0,color,stay,,634769,stim,67.0,poldrack-single-stim,s577
797,900.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",680.0,#1F45FC,1000.0,4.0,color,stay,,637809,stim,68.0,poldrack-single-stim,s577
800,100.0,2544.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1009.0,orange,1000.0,9.0,magnitude,switch,,640460,stim,69.0,poldrack-single-stim,s577
803,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",730.0,#1F45FC,1000.0,2.0,color,switch,,642566,stim,70.0,poldrack-single-stim,s577
806,900.0,2136.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",1071.0,orange,1000.0,9.0,color,stay,,645606,stim,71.0,poldrack-single-stim,s577
809,100.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",969.0,orange,1000.0,6.0,color,stay,,647713,stim,72.0,poldrack-single-stim,s577
812,900.0,2408.0,False,89.0,Orange-Blue,stay,test,twobytwo,,-1.0,"89,71",-1.0,#1F45FC,1000.0,6.0,color,stay,,651025,stim,73.0,poldrack-single-stim,s577
815,900.0,2000.0,False,89.0,High-Low,,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,1.0,magnitude,switch,,653934,stim,74.0,poldrack-single-stim,s577
818,900.0,2000.0,False,89.0,Magnitude,switch,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,1.0,magnitude,stay,,656843,stim,75.0,poldrack-single-stim,s577
821,900.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",774.0,orange,1000.0,4.0,magnitude,stay,,659748,stim,76.0,poldrack-single-stim,s577
824,900.0,2680.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1061.0,orange,1000.0,6.0,color,switch,,663334,stim,77.0,poldrack-single-stim,s577
827,900.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",810.0,orange,1000.0,2.0,magnitude,switch,,666514,stim,78.0,poldrack-single-stim,s577
830,100.0,2408.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",965.0,orange,1000.0,8.0,color,switch,,669026,stim,79.0,poldrack-single-stim,s577
