,CTI,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_color,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
575,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",815.0,#1F45FC,1.0,magnitude,stay,,435894,stim,75.0,poldrack-single-stim,s445
578,900.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",662.0,orange,3.0,magnitude,stay,,438934,stim,76.0,poldrack-single-stim,s445
581,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",1114.0,#1F45FC,2.0,color,switch,,441038,stim,77.0,poldrack-single-stim,s445
584,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",664.0,#1F45FC,1.0,magnitude,switch,,443414,stim,78.0,poldrack-single-stim,s445
587,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",462.0,#1F45FC,3.0,color,switch,,446318,stim,79.0,poldrack-single-stim,s445
588,,,,,,,twobytwo,-1.0,none,-1.0,,,,,,456321,rest_block,,poldrack-single-stim,s445
593,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",456.0,orange,8.0,color,stay,,462868,stim,0.0,poldrack-single-stim,s445
596,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",650.0,orange,6.0,magnitude,switch,,465910,stim,1.0,poldrack-single-stim,s445
599,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",683.0,orange,9.0,color,switch,,469358,stim,2.0,poldrack-single-stim,s445
602,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",537.0,#1F45FC,9.0,magnitude,switch,,472263,stim,3.0,poldrack-single-stim,s445
605,100.0,False,71.0,Orange-Blue,,test,twobytwo,-1.0,"89,71",-1.0,#1F45FC,2.0,color,switch,,474503,stim,4.0,poldrack-single-stim,s445
608,100.0,True,89.0,Orange-Blue,stay,test,twobytwo,89.0,"89,71",738.0,orange,8.0,color,stay,,476743,stim,5.0,poldrack-single-stim,s445
611,100.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",603.0,orange,3.0,color,stay,,478982,stim,6.0,poldrack-single-stim,s445
614,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",554.0,#1F45FC,7.0,color,stay,,481088,stim,7.0,poldrack-single-stim,s445
617,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",699.0,orange,3.0,magnitude,switch,,483328,stim,8.0,poldrack-single-stim,s445
620,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",431.0,#1F45FC,9.0,color,switch,,486232,stim,9.0,poldrack-single-stim,s445
623,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",639.0,#1F45FC,8.0,magnitude,switch,,488472,stim,10.0,poldrack-single-stim,s445
626,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",490.0,orange,9.0,magnitude,stay,,492193,stim,11.0,poldrack-single-stim,s445
629,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",598.0,orange,3.0,color,switch,,495234,stim,12.0,poldrack-single-stim,s445
632,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",658.0,#1F45FC,3.0,magnitude,switch,,498138,stim,13.0,poldrack-single-stim,s445
635,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",781.0,orange,2.0,magnitude,stay,,501043,stim,14.0,poldrack-single-stim,s445
638,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",1035.0,orange,9.0,color,switch,,503419,stim,15.0,poldrack-single-stim,s445
641,100.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",867.0,orange,6.0,color,stay,,505523,stim,16.0,poldrack-single-stim,s445
644,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",481.0,#1F45FC,8.0,magnitude,switch,,508427,stim,17.0,poldrack-single-stim,s445
647,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",462.0,#1F45FC,8.0,color,switch,,511331,stim,18.0,poldrack-single-stim,s445
650,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",526.0,#1F45FC,6.0,color,stay,,514643,stim,19.0,poldrack-single-stim,s445
653,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",1022.0,orange,3.0,magnitude,switch,,517019,stim,20.0,poldrack-single-stim,s445
656,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",1480.0,orange,1.0,color,switch,,519261,stim,21.0,poldrack-single-stim,s445
659,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",522.0,#1F45FC,9.0,color,stay,,521365,stim,22.0,poldrack-single-stim,s445
662,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",611.0,orange,2.0,magnitude,switch,,524270,stim,23.0,poldrack-single-stim,s445
665,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",747.0,#1F45FC,1.0,magnitude,stay,,527310,stim,24.0,poldrack-single-stim,s445
668,900.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",1013.0,#1F45FC,6.0,magnitude,stay,,530214,stim,25.0,poldrack-single-stim,s445
671,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",687.0,#1F45FC,4.0,color,switch,,533255,stim,26.0,poldrack-single-stim,s445
674,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",742.0,#1F45FC,7.0,color,stay,,535769,stim,27.0,poldrack-single-stim,s445
677,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",836.0,#1F45FC,9.0,magnitude,switch,,538009,stim,28.0,poldrack-single-stim,s445
680,900.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",395.0,orange,8.0,magnitude,stay,,540913,stim,29.0,poldrack-single-stim,s445
683,100.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",674.0,#1F45FC,2.0,magnitude,stay,,543154,stim,30.0,poldrack-single-stim,s445
686,900.0,False,71.0,Orange-Blue,,test,twobytwo,89.0,"89,71",952.0,#1F45FC,8.0,color,switch,,546331,stim,31.0,poldrack-single-stim,s445
689,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",552.0,#1F45FC,8.0,magnitude,switch,,549236,stim,32.0,poldrack-single-stim,s445
692,100.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",1319.0,#1F45FC,7.0,magnitude,stay,,551748,stim,33.0,poldrack-single-stim,s445
695,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",679.0,orange,6.0,magnitude,stay,,554652,stim,34.0,poldrack-single-stim,s445
698,100.0,False,71.0,Color,,test,twobytwo,89.0,"89,71",706.0,#1F45FC,1.0,color,switch,,556893,stim,35.0,poldrack-single-stim,s445
701,900.0,False,89.0,Magnitude,,test,twobytwo,71.0,"89,71",1333.0,orange,4.0,magnitude,switch,,560207,stim,36.0,poldrack-single-stim,s445
704,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",864.0,#1F45FC,1.0,color,switch,,563247,stim,37.0,poldrack-single-stim,s445
707,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",687.0,orange,3.0,magnitude,switch,,565759,stim,38.0,poldrack-single-stim,s445
710,900.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",590.0,#1F45FC,3.0,magnitude,stay,,568802,stim,39.0,poldrack-single-stim,s445
713,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",677.0,#1F45FC,3.0,color,switch,,570906,stim,40.0,poldrack-single-stim,s445
716,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",870.0,#1F45FC,6.0,color,stay,,573282,stim,41.0,poldrack-single-stim,s445
719,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",765.0,orange,8.0,color,stay,,576187,stim,42.0,poldrack-single-stim,s445
722,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",949.0,orange,4.0,color,stay,,579361,stim,43.0,poldrack-single-stim,s445
725,100.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",1328.0,orange,7.0,color,stay,,581737,stim,44.0,poldrack-single-stim,s445
728,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",773.0,orange,9.0,magnitude,switch,,584794,stim,45.0,poldrack-single-stim,s445
731,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",697.0,#1F45FC,1.0,color,switch,,588378,stim,46.0,poldrack-single-stim,s445
734,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",592.0,#1F45FC,1.0,color,stay,,591418,stim,47.0,poldrack-single-stim,s445
737,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",1238.0,#1F45FC,3.0,color,stay,,594595,stim,48.0,poldrack-single-stim,s445
740,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",932.0,#1F45FC,4.0,magnitude,switch,,597771,stim,49.0,poldrack-single-stim,s445
743,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",677.0,#1F45FC,1.0,color,switch,,600011,stim,50.0,poldrack-single-stim,s445
746,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",965.0,#1F45FC,7.0,color,stay,,602523,stim,51.0,poldrack-single-stim,s445
749,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",697.0,orange,4.0,magnitude,switch,,604763,stim,52.0,poldrack-single-stim,s445
752,900.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",513.0,#1F45FC,8.0,magnitude,stay,,607803,stim,53.0,poldrack-single-stim,s445
755,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",1045.0,#1F45FC,7.0,color,switch,,609908,stim,54.0,poldrack-single-stim,s445
758,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",679.0,#1F45FC,4.0,color,stay,,612012,stim,55.0,poldrack-single-stim,s445
761,100.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",988.0,#1F45FC,1.0,color,stay,,614116,stim,56.0,poldrack-single-stim,s445
764,100.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",558.0,#1F45FC,2.0,color,stay,,616220,stim,57.0,poldrack-single-stim,s445
767,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",1095.0,orange,2.0,magnitude,switch,,618323,stim,58.0,poldrack-single-stim,s445
770,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",660.0,orange,4.0,color,switch,,620700,stim,59.0,poldrack-single-stim,s445
773,900.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",721.0,orange,6.0,color,stay,,624012,stim,60.0,poldrack-single-stim,s445
776,900.0,False,71.0,High-Low,,test,twobytwo,89.0,"89,71",800.0,orange,8.0,magnitude,switch,,626916,stim,61.0,poldrack-single-stim,s445
779,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",723.0,orange,8.0,color,switch,,629158,stim,62.0,poldrack-single-stim,s445
782,900.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",601.0,#1F45FC,7.0,color,stay,,632063,stim,63.0,poldrack-single-stim,s445
785,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",1293.0,orange,6.0,magnitude,switch,,634303,stim,64.0,poldrack-single-stim,s445
788,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",591.0,orange,2.0,magnitude,stay,,637753,stim,65.0,poldrack-single-stim,s445
791,100.0,False,89.0,Magnitude,switch,test,twobytwo,71.0,"89,71",817.0,#1F45FC,4.0,magnitude,stay,,640538,stim,66.0,poldrack-single-stim,s445
794,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",486.0,#1F45FC,8.0,magnitude,stay,,644530,stim,67.0,poldrack-single-stim,s445
797,100.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",583.0,#1F45FC,7.0,magnitude,stay,,646770,stim,68.0,poldrack-single-stim,s445
800,100.0,False,71.0,Color,,test,twobytwo,89.0,"89,71",695.0,#1F45FC,4.0,color,switch,,649418,stim,69.0,poldrack-single-stim,s445
803,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",703.0,#1F45FC,3.0,magnitude,switch,,651522,stim,70.0,poldrack-single-stim,s445
806,100.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",855.0,orange,6.0,magnitude,stay,,653762,stim,71.0,poldrack-single-stim,s445
809,100.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",877.0,#1F45FC,2.0,magnitude,stay,,655866,stim,72.0,poldrack-single-stim,s445
812,900.0,False,89.0,High-Low,stay,test,twobytwo,71.0,"89,71",612.0,orange,2.0,magnitude,stay,,659179,stim,73.0,poldrack-single-stim,s445
815,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",790.0,orange,9.0,color,switch,,661284,stim,74.0,poldrack-single-stim,s445
818,900.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",446.0,#1F45FC,1.0,color,stay,,664189,stim,75.0,poldrack-single-stim,s445
821,900.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",570.0,orange,3.0,color,stay,,667094,stim,76.0,poldrack-single-stim,s445
824,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",744.0,#1F45FC,2.0,magnitude,switch,,669879,stim,77.0,poldrack-single-stim,s445
827,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",716.0,#1F45FC,1.0,color,switch,,672257,stim,78.0,poldrack-single-stim,s445
830,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",514.0,#1F45FC,3.0,magnitude,switch,,675569,stim,79.0,poldrack-single-stim,s445
