,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_word,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
66,2000.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",1130,blue,1500.0,blue,,54427,stim,23.0,poldrack-single-stim,s526
67,2000.0,incongruent,0.0,82.0,test,stroop,,89,"89,71,82",671,green,1500.0,red,,56430,stim,24.0,poldrack-single-stim,s526
68,2000.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",678,red,1500.0,red,,58433,stim,25.0,poldrack-single-stim,s526
69,2272.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",730,red,1500.0,green,,60707,stim,26.0,poldrack-single-stim,s526
70,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",1051,green,1500.0,red,,62710,stim,27.0,poldrack-single-stim,s526
71,2136.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",592,red,1500.0,red,,64849,stim,28.0,poldrack-single-stim,s526
72,2000.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",829,green,1500.0,green,,66851,stim,29.0,poldrack-single-stim,s526
73,2136.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",763,blue,1500.0,blue,,68990,stim,30.0,poldrack-single-stim,s526
74,2000.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",837,green,1500.0,green,,70993,stim,31.0,poldrack-single-stim,s526
75,2000.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",482,red,1500.0,red,,72995,stim,32.0,poldrack-single-stim,s526
76,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",1007,green,1500.0,blue,,74998,stim,33.0,poldrack-single-stim,s526
77,2272.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",895,red,1500.0,green,,77273,stim,34.0,poldrack-single-stim,s526
78,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",719,blue,1500.0,red,,79276,stim,35.0,poldrack-single-stim,s526
79,2136.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",1325,green,1500.0,blue,,81414,stim,36.0,poldrack-single-stim,s526
80,2408.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",670,green,1500.0,green,,83825,stim,37.0,poldrack-single-stim,s526
81,2272.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",726,red,1500.0,green,,86100,stim,38.0,poldrack-single-stim,s526
82,2680.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",582,blue,1500.0,blue,,88783,stim,39.0,poldrack-single-stim,s526
83,2000.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",509,green,1500.0,green,,90786,stim,40.0,poldrack-single-stim,s526
84,2408.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",441,red,1500.0,red,,93196,stim,41.0,poldrack-single-stim,s526
85,2136.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",611,red,1500.0,red,,95334,stim,42.0,poldrack-single-stim,s526
86,2680.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",696,green,1500.0,blue,,98017,stim,43.0,poldrack-single-stim,s526
87,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",668,red,1500.0,blue,,100018,stim,44.0,poldrack-single-stim,s526
88,2136.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",955,red,1500.0,blue,,102157,stim,45.0,poldrack-single-stim,s526
89,2952.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",680,blue,1500.0,blue,,105112,stim,46.0,poldrack-single-stim,s526
90,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",728,red,1500.0,blue,,107114,stim,47.0,poldrack-single-stim,s526
91,2272.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",640,red,1500.0,green,,109389,stim,48.0,poldrack-single-stim,s526
92,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",971,green,1500.0,red,,111392,stim,49.0,poldrack-single-stim,s526
93,2000.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",764,red,1500.0,red,,113394,stim,50.0,poldrack-single-stim,s526
94,2000.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",695,blue,1500.0,blue,,115397,stim,51.0,poldrack-single-stim,s526
95,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",903,blue,1500.0,red,,117400,stim,52.0,poldrack-single-stim,s526
96,2136.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",601,blue,1500.0,blue,,119539,stim,53.0,poldrack-single-stim,s526
97,2000.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",709,red,1500.0,red,,121542,stim,54.0,poldrack-single-stim,s526
98,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",745,blue,1500.0,red,,123544,stim,55.0,poldrack-single-stim,s526
99,2136.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",619,green,1500.0,green,,125683,stim,56.0,poldrack-single-stim,s526
100,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",949,blue,1500.0,green,,127686,stim,57.0,poldrack-single-stim,s526
101,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",993,green,1500.0,red,,129689,stim,58.0,poldrack-single-stim,s526
102,2136.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",638,red,1500.0,blue,,131827,stim,59.0,poldrack-single-stim,s526
103,2136.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",856,green,1500.0,green,,133965,stim,60.0,poldrack-single-stim,s526
104,2272.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",650,blue,1500.0,blue,,136241,stim,61.0,poldrack-single-stim,s526
105,2680.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",744,green,1500.0,red,,138923,stim,62.0,poldrack-single-stim,s526
106,2000.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",627,blue,1500.0,blue,,140926,stim,63.0,poldrack-single-stim,s526
107,2000.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",661,green,1500.0,green,,142928,stim,64.0,poldrack-single-stim,s526
108,2272.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",671,red,1500.0,green,,145203,stim,65.0,poldrack-single-stim,s526
109,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",755,blue,1500.0,green,,147206,stim,66.0,poldrack-single-stim,s526
110,2000.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",666,blue,1500.0,blue,,149209,stim,67.0,poldrack-single-stim,s526
111,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",1004,green,1500.0,blue,,151212,stim,68.0,poldrack-single-stim,s526
112,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",716,blue,1500.0,green,,153215,stim,69.0,poldrack-single-stim,s526
113,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",887,red,1500.0,blue,,155218,stim,70.0,poldrack-single-stim,s526
114,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",1214,blue,1500.0,red,,157220,stim,71.0,poldrack-single-stim,s526
115,2272.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",656,red,1500.0,red,,159495,stim,72.0,poldrack-single-stim,s526
116,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",859,green,1500.0,red,,161498,stim,73.0,poldrack-single-stim,s526
117,2408.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",778,blue,1500.0,blue,,163908,stim,74.0,poldrack-single-stim,s526
118,2000.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",723,blue,1500.0,blue,,165911,stim,75.0,poldrack-single-stim,s526
119,2136.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",580,blue,1500.0,blue,,168050,stim,76.0,poldrack-single-stim,s526
120,2000.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",680,red,1500.0,red,,170052,stim,77.0,poldrack-single-stim,s526
121,2000.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",644,red,1500.0,red,,172055,stim,78.0,poldrack-single-stim,s526
122,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",746,red,1500.0,green,,174056,stim,79.0,poldrack-single-stim,s526
123,2272.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",653,green,1500.0,green,,176331,stim,80.0,poldrack-single-stim,s526
124,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",1053,red,1500.0,blue,,178334,stim,81.0,poldrack-single-stim,s526
125,2272.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",1100,blue,1500.0,green,,180610,stim,82.0,poldrack-single-stim,s526
126,2272.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",922,green,1500.0,red,,182885,stim,83.0,poldrack-single-stim,s526
127,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",690,red,1500.0,blue,,184888,stim,84.0,poldrack-single-stim,s526
128,2680.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",719,blue,1500.0,blue,,187570,stim,85.0,poldrack-single-stim,s526
129,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",821,blue,1500.0,green,,189573,stim,86.0,poldrack-single-stim,s526
130,2272.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",630,red,1500.0,red,,191848,stim,87.0,poldrack-single-stim,s526
131,2000.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",715,red,1500.0,red,,193851,stim,88.0,poldrack-single-stim,s526
132,2000.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",668,blue,1500.0,blue,,195855,stim,89.0,poldrack-single-stim,s526
133,2272.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",798,red,1500.0,blue,,198128,stim,90.0,poldrack-single-stim,s526
134,2136.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",862,green,1500.0,green,,200266,stim,91.0,poldrack-single-stim,s526
135,2544.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",624,green,1500.0,green,,202813,stim,92.0,poldrack-single-stim,s526
136,2408.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",1109,blue,1500.0,green,,205224,stim,93.0,poldrack-single-stim,s526
137,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",711,red,1500.0,green,,207227,stim,94.0,poldrack-single-stim,s526
138,2000.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",1430,green,1500.0,blue,,209229,stim,95.0,poldrack-single-stim,s526
