,CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
509,900.0,2408.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",763.0,#1F45FC,1000.0,4.0,magnitude,stay,,382469,stim,53.0,poldrack-single-stim,s130
512,100.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1574.0,#1F45FC,1000.0,2.0,color,switch,,384847,stim,54.0,poldrack-single-stim,s130
515,900.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",557.0,#1F45FC,1000.0,6.0,color,stay,,387752,stim,55.0,poldrack-single-stim,s130
518,100.0,2272.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",680.0,#1F45FC,1000.0,1.0,magnitude,switch,,390129,stim,56.0,poldrack-single-stim,s130
521,100.0,2000.0,False,89.0,Color,,test,twobytwo,,71.0,"89,71",696.0,orange,1000.0,6.0,color,switch,,392234,stim,57.0,poldrack-single-stim,s130
524,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",705.0,orange,1000.0,2.0,magnitude,switch,,395140,stim,58.0,poldrack-single-stim,s130
527,100.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1215.0,#1F45FC,1000.0,4.0,color,switch,,397517,stim,59.0,poldrack-single-stim,s130
530,100.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",783.0,orange,1000.0,4.0,color,stay,,399757,stim,60.0,poldrack-single-stim,s130
533,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",720.0,#1F45FC,1000.0,1.0,magnitude,switch,,401862,stim,61.0,poldrack-single-stim,s130
536,900.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",672.0,orange,1000.0,9.0,magnitude,stay,,404766,stim,62.0,poldrack-single-stim,s130
539,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1078.0,#1F45FC,1000.0,8.0,color,switch,,406871,stim,63.0,poldrack-single-stim,s130
542,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",671.0,#1F45FC,1000.0,2.0,magnitude,switch,,409776,stim,64.0,poldrack-single-stim,s130
545,900.0,2000.0,False,89.0,Color,,test,twobytwo,,71.0,"89,71",797.0,orange,1000.0,8.0,color,switch,,412682,stim,65.0,poldrack-single-stim,s130
548,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",778.0,orange,1000.0,4.0,magnitude,switch,,414924,stim,66.0,poldrack-single-stim,s130
551,100.0,2000.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",727.0,orange,1000.0,9.0,magnitude,stay,,417030,stim,67.0,poldrack-single-stim,s130
554,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",888.0,orange,1000.0,9.0,color,switch,,419134,stim,68.0,poldrack-single-stim,s130
557,900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",609.0,orange,1000.0,6.0,magnitude,switch,,422176,stim,69.0,poldrack-single-stim,s130
560,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",454.0,orange,1000.0,8.0,color,switch,,425080,stim,70.0,poldrack-single-stim,s130
563,100.0,2136.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",789.0,#1F45FC,1000.0,7.0,color,stay,,427321,stim,71.0,poldrack-single-stim,s130
566,900.0,2680.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",548.0,orange,1000.0,2.0,magnitude,switch,,430905,stim,72.0,poldrack-single-stim,s130
569,100.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1011.0,#1F45FC,1000.0,2.0,color,switch,,433282,stim,73.0,poldrack-single-stim,s130
572,900.0,2136.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",576.0,orange,1000.0,6.0,color,stay,,436324,stim,74.0,poldrack-single-stim,s130
575,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",795.0,#1F45FC,1000.0,4.0,magnitude,switch,,438428,stim,75.0,poldrack-single-stim,s130
578,100.0,2136.0,False,71.0,Color,,test,twobytwo,,89.0,"89,71",781.0,#1F45FC,1000.0,2.0,color,switch,,440670,stim,76.0,poldrack-single-stim,s130
581,900.0,2680.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",593.0,#1F45FC,1000.0,7.0,magnitude,switch,,444255,stim,77.0,poldrack-single-stim,s130
584,100.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",780.0,#1F45FC,1000.0,6.0,color,switch,,446631,stim,78.0,poldrack-single-stim,s130
587,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",556.0,orange,1000.0,4.0,magnitude,switch,,449537,stim,79.0,poldrack-single-stim,s130
588,,10000.0,,,,,,twobytwo,,-1.0,none,-1.0,,10000.0,,,,,459539,rest_block,,poldrack-single-stim,s130
593,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",854.0,#1F45FC,1000.0,7.0,color,switch,,465151,stim,0.0,poldrack-single-stim,s130
596,100.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",637.0,orange,1000.0,2.0,color,stay,,467391,stim,1.0,poldrack-single-stim,s130
599,900.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",635.0,orange,1000.0,9.0,color,stay,,470296,stim,2.0,poldrack-single-stim,s130
602,900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",567.0,orange,1000.0,8.0,color,stay,,473202,stim,3.0,poldrack-single-stim,s130
605,100.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",816.0,#1F45FC,1000.0,1.0,color,stay,,475306,stim,4.0,poldrack-single-stim,s130
608,900.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",569.0,orange,1000.0,6.0,magnitude,switch,,478483,stim,5.0,poldrack-single-stim,s130
611,100.0,2408.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",590.0,#1F45FC,1000.0,7.0,magnitude,stay,,480997,stim,6.0,poldrack-single-stim,s130
614,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",600.0,orange,1000.0,7.0,color,switch,,483902,stim,7.0,poldrack-single-stim,s130
617,900.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",521.0,orange,1000.0,8.0,color,stay,,486808,stim,8.0,poldrack-single-stim,s130
620,900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",458.0,#1F45FC,1000.0,4.0,color,stay,,489712,stim,9.0,poldrack-single-stim,s130
623,900.0,2272.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",435.0,#1F45FC,1000.0,7.0,color,stay,,492889,stim,10.0,poldrack-single-stim,s130
626,100.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",872.0,#1F45FC,1000.0,3.0,magnitude,switch,,495131,stim,11.0,poldrack-single-stim,s130
629,100.0,2000.0,False,89.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1124.0,orange,1000.0,3.0,color,switch,,497234,stim,12.0,poldrack-single-stim,s130
632,100.0,2544.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",811.0,#1F45FC,1000.0,8.0,color,stay,,499883,stim,13.0,poldrack-single-stim,s130
635,100.0,2272.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",890.0,#1F45FC,1000.0,6.0,magnitude,switch,,502260,stim,14.0,poldrack-single-stim,s130
638,900.0,2272.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",606.0,#1F45FC,1000.0,4.0,magnitude,stay,,505437,stim,15.0,poldrack-single-stim,s130
641,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1161.0,orange,1000.0,3.0,color,switch,,507542,stim,16.0,poldrack-single-stim,s130
644,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",517.0,orange,1000.0,2.0,magnitude,switch,,510447,stim,17.0,poldrack-single-stim,s130
647,100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",999.0,orange,1000.0,4.0,color,switch,,512689,stim,18.0,poldrack-single-stim,s130
650,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",673.0,#1F45FC,1000.0,7.0,magnitude,switch,,515593,stim,19.0,poldrack-single-stim,s130
653,100.0,2136.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",713.0,#1F45FC,1000.0,1.0,magnitude,stay,,517834,stim,20.0,poldrack-single-stim,s130
656,100.0,2272.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",1029.0,#1F45FC,1000.0,8.0,magnitude,stay,,520211,stim,21.0,poldrack-single-stim,s130
659,100.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",859.0,orange,1000.0,7.0,color,switch,,522453,stim,22.0,poldrack-single-stim,s130
662,100.0,2272.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",847.0,#1F45FC,1000.0,6.0,color,stay,,524830,stim,23.0,poldrack-single-stim,s130
665,900.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",606.0,#1F45FC,1000.0,8.0,color,stay,,527734,stim,24.0,poldrack-single-stim,s130
668,900.0,2816.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",543.0,#1F45FC,1000.0,6.0,color,stay,,531456,stim,25.0,poldrack-single-stim,s130
671,900.0,2408.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",627.0,#1F45FC,1000.0,8.0,magnitude,switch,,534769,stim,26.0,poldrack-single-stim,s130
674,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1325.0,#1F45FC,1000.0,7.0,color,switch,,537675,stim,27.0,poldrack-single-stim,s130
677,100.0,2544.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",620.0,orange,1000.0,1.0,color,stay,,540324,stim,28.0,poldrack-single-stim,s130
680,100.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",637.0,orange,1000.0,4.0,color,stay,,542565,stim,29.0,poldrack-single-stim,s130
683,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",516.0,#1F45FC,1000.0,7.0,magnitude,switch,,545470,stim,30.0,poldrack-single-stim,s130
686,900.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",611.0,#1F45FC,1000.0,9.0,magnitude,stay,,548375,stim,31.0,poldrack-single-stim,s130
689,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",515.0,orange,1000.0,8.0,color,switch,,551415,stim,32.0,poldrack-single-stim,s130
692,100.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",875.0,orange,1000.0,1.0,magnitude,switch,,553655,stim,33.0,poldrack-single-stim,s130
695,100.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",790.0,#1F45FC,1000.0,9.0,color,switch,,556033,stim,34.0,poldrack-single-stim,s130
698,100.0,3224.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",957.0,orange,1000.0,4.0,color,stay,,559362,stim,35.0,poldrack-single-stim,s130
701,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",908.0,orange,1000.0,2.0,magnitude,switch,,561466,stim,36.0,poldrack-single-stim,s130
704,900.0,2000.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",463.0,#1F45FC,1000.0,6.0,magnitude,stay,,564371,stim,37.0,poldrack-single-stim,s130
707,100.0,2272.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",775.0,#1F45FC,1000.0,8.0,magnitude,stay,,566749,stim,38.0,poldrack-single-stim,s130
710,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",807.0,orange,1000.0,7.0,color,switch,,569789,stim,39.0,poldrack-single-stim,s130
713,100.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1165.0,#1F45FC,1000.0,8.0,magnitude,switch,,571895,stim,40.0,poldrack-single-stim,s130
716,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",903.0,orange,1000.0,7.0,color,switch,,574799,stim,41.0,poldrack-single-stim,s130
719,100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",779.0,#1F45FC,1000.0,7.0,color,stay,,576904,stim,42.0,poldrack-single-stim,s130
722,900.0,2680.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",745.0,orange,1000.0,6.0,magnitude,switch,,580488,stim,43.0,poldrack-single-stim,s130
725,900.0,2000.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",560.0,orange,1000.0,8.0,magnitude,stay,,583394,stim,44.0,poldrack-single-stim,s130
728,100.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",856.0,orange,1000.0,1.0,color,switch,,585771,stim,45.0,poldrack-single-stim,s130
731,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",824.0,orange,1000.0,2.0,magnitude,switch,,587877,stim,46.0,poldrack-single-stim,s130
734,900.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",771.0,orange,1000.0,6.0,color,switch,,591054,stim,47.0,poldrack-single-stim,s130
737,900.0,2952.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",564.0,#1F45FC,1000.0,9.0,magnitude,switch,,594911,stim,48.0,poldrack-single-stim,s130
740,900.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",573.0,#1F45FC,1000.0,9.0,magnitude,stay,,597817,stim,49.0,poldrack-single-stim,s130
743,900.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",720.0,#1F45FC,1000.0,8.0,magnitude,stay,,600722,stim,50.0,poldrack-single-stim,s130
746,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1229.0,#1F45FC,1000.0,7.0,color,switch,,603627,stim,51.0,poldrack-single-stim,s130
749,100.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",759.0,orange,1000.0,2.0,color,stay,,605732,stim,52.0,poldrack-single-stim,s130
752,900.0,2136.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",594.0,#1F45FC,1000.0,4.0,color,stay,,608772,stim,53.0,poldrack-single-stim,s130
755,100.0,2000.0,False,89.0,High-Low,,test,twobytwo,,71.0,"89,71",1033.0,#1F45FC,1000.0,2.0,magnitude,switch,,610878,stim,54.0,poldrack-single-stim,s130
758,900.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",545.0,#1F45FC,1000.0,6.0,magnitude,stay,,613782,stim,55.0,poldrack-single-stim,s130
761,100.0,2000.0,False,71.0,Color,,test,twobytwo,,89.0,"89,71",701.0,#1F45FC,1000.0,1.0,color,switch,,615888,stim,56.0,poldrack-single-stim,s130
764,100.0,2272.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",769.0,orange,1000.0,6.0,magnitude,switch,,618264,stim,57.0,poldrack-single-stim,s130
767,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",637.0,orange,1000.0,2.0,color,switch,,621305,stim,58.0,poldrack-single-stim,s130
770,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",932.0,#1F45FC,1000.0,4.0,magnitude,switch,,623409,stim,59.0,poldrack-single-stim,s130
773,100.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",627.0,orange,1000.0,4.0,magnitude,stay,,625650,stim,60.0,poldrack-single-stim,s130
776,100.0,2816.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",986.0,#1F45FC,1000.0,1.0,color,switch,,628572,stim,61.0,poldrack-single-stim,s130
779,900.0,2408.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",808.0,orange,1000.0,9.0,color,stay,,631885,stim,62.0,poldrack-single-stim,s130
782,100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",912.0,#1F45FC,1000.0,8.0,magnitude,switch,,633990,stim,63.0,poldrack-single-stim,s130
785,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",642.0,#1F45FC,1000.0,2.0,color,switch,,637032,stim,64.0,poldrack-single-stim,s130
788,900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1222.0,orange,1000.0,8.0,magnitude,switch,,640074,stim,65.0,poldrack-single-stim,s130
791,100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",942.0,orange,1000.0,4.0,color,switch,,642314,stim,66.0,poldrack-single-stim,s130
794,100.0,2544.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",806.0,orange,1000.0,9.0,color,stay,,644962,stim,67.0,poldrack-single-stim,s130
797,100.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",730.0,orange,1000.0,9.0,magnitude,switch,,647204,stim,68.0,poldrack-single-stim,s130
800,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",760.0,orange,1000.0,6.0,color,switch,,650109,stim,69.0,poldrack-single-stim,s130
803,900.0,2000.0,False,71.0,Magnitude,,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,8.0,magnitude,switch,,653016,stim,70.0,poldrack-single-stim,s130
806,100.0,2000.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",534.0,#1F45FC,1000.0,7.0,magnitude,stay,,655122,stim,71.0,poldrack-single-stim,s130
809,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",581.0,orange,1000.0,2.0,color,switch,,658027,stim,72.0,poldrack-single-stim,s130
812,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",1230.0,#1F45FC,1000.0,2.0,magnitude,switch,,660267,stim,73.0,poldrack-single-stim,s130
815,900.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",721.0,orange,1000.0,6.0,magnitude,stay,,663171,stim,74.0,poldrack-single-stim,s130
818,100.0,2000.0,False,71.0,Color,,test,twobytwo,,89.0,"89,71",799.0,#1F45FC,1000.0,4.0,color,switch,,665277,stim,75.0,poldrack-single-stim,s130
821,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",780.0,#1F45FC,1000.0,2.0,magnitude,switch,,667382,stim,76.0,poldrack-single-stim,s130
824,900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",474.0,#1F45FC,1000.0,7.0,color,switch,,670422,stim,77.0,poldrack-single-stim,s130
827,100.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",842.0,#1F45FC,1000.0,6.0,magnitude,switch,,672663,stim,78.0,poldrack-single-stim,s130
830,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",675.0,orange,1000.0,4.0,color,switch,,675704,stim,79.0,poldrack-single-stim,s130
