CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",957.0,orange,1000.0,4.0,magnitude,stay,,313249,0.0,stim,29.0,poldrack-single-stim,s061
100.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",953.0,orange,1000.0,4.0,magnitude,stay,,315356,0.0,stim,30.0,poldrack-single-stim,s061
900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",460.0,orange,1000.0,4.0,color,switch,,318266,0.0,stim,31.0,poldrack-single-stim,s061
900.0,2000.0,False,89.0,Magnitude,,test,twobytwo,,71.0,"89,71",771.0,orange,1000.0,9.0,magnitude,switch,,321174,0.0,stim,32.0,poldrack-single-stim,s061
100.0,2136.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",1387.0,orange,1000.0,2.0,magnitude,stay,,323416,0.0,stim,33.0,poldrack-single-stim,s061
900.0,2000.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",1239.0,#1F45FC,1000.0,3.0,magnitude,stay,,326324,0.0,stim,34.0,poldrack-single-stim,s061
100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",839.0,orange,1000.0,3.0,color,switch,,328431,0.0,stim,35.0,poldrack-single-stim,s061
100.0,2000.0,False,71.0,Magnitude,,test,twobytwo,,89.0,"89,71",1197.0,orange,1000.0,3.0,magnitude,switch,,330538,0.0,stim,36.0,poldrack-single-stim,s061
900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",806.0,#1F45FC,1000.0,1.0,color,switch,,333581,0.0,stim,37.0,poldrack-single-stim,s061
900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1273.0,#1F45FC,1000.0,4.0,magnitude,switch,,336624,0.0,stim,38.0,poldrack-single-stim,s061
100.0,2136.0,False,89.0,High-Low,switch,test,twobytwo,,71.0,"89,71",2054.0,orange,1000.0,6.0,magnitude,stay,,338866,0.0,stim,39.0,poldrack-single-stim,s061
900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",946.0,orange,1000.0,8.0,color,switch,,341910,0.0,stim,40.0,poldrack-single-stim,s061
900.0,2680.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",493.0,orange,1000.0,9.0,color,stay,,345497,0.0,stim,41.0,poldrack-single-stim,s061
100.0,2544.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",1008.0,#1F45FC,1000.0,9.0,color,stay,,348152,0.0,stim,42.0,poldrack-single-stim,s061
900.0,2272.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",689.0,#1F45FC,1000.0,4.0,color,stay,,351332,0.0,stim,43.0,poldrack-single-stim,s061
900.0,2272.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",562.0,#1F45FC,1000.0,8.0,color,stay,,354510,0.0,stim,44.0,poldrack-single-stim,s061
100.0,2408.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",893.0,#1F45FC,1000.0,4.0,magnitude,switch,,357024,0.0,stim,45.0,poldrack-single-stim,s061
100.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",1040.0,#1F45FC,1000.0,6.0,color,switch,,359269,0.0,stim,46.0,poldrack-single-stim,s061
