,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,text,time_elapsed,trial_id,trial_type,worker_id
4,,practice,discount_fixed,71,,,"89,71",2146,,,-102907,stim,poldrack-single-stim,s495
25,smaller_sooner,,discount_fixed,71,31.0,76.0,"89,71",1490,20.0,,9335,,poldrack-single-stim,s495
27,smaller_sooner,,discount_fixed,71,43.0,19.0,"89,71",2181,20.0,,14910,,poldrack-single-stim,s495
28,,,discount_fixed,-1,,,none,-1,,,22413,rest_block,poldrack-single-stim,s495
30,smaller_sooner,,discount_fixed,71,60.0,124.0,"89,71",1422,20.0,,29059,,poldrack-single-stim,s495
32,smaller_sooner,,discount_fixed,71,27.0,142.0,"89,71",987,20.0,,34975,,poldrack-single-stim,s495
34,smaller_sooner,,discount_fixed,71,25.0,70.0,"89,71",1194,20.0,,40482,,poldrack-single-stim,s495
36,smaller_sooner,,discount_fixed,71,44.0,92.0,"89,71",1731,20.0,,46466,,poldrack-single-stim,s495
38,smaller_sooner,,discount_fixed,71,41.0,27.0,"89,71",993,20.0,,52379,,poldrack-single-stim,s495
40,smaller_sooner,,discount_fixed,71,64.0,89.0,"89,71",1459,20.0,,57955,,poldrack-single-stim,s495
42,smaller_sooner,,discount_fixed,71,78.0,108.0,"89,71",1261,20.0,,63462,,poldrack-single-stim,s495
44,smaller_sooner,,discount_fixed,71,80.0,145.0,"89,71",967,20.0,,70669,,poldrack-single-stim,s495
46,smaller_sooner,,discount_fixed,71,41.0,174.0,"89,71",959,20.0,,76380,,poldrack-single-stim,s495
48,smaller_sooner,,discount_fixed,71,42.0,145.0,"89,71",1077,20.0,,82432,,poldrack-single-stim,s495
50,smaller_sooner,,discount_fixed,71,36.0,114.0,"89,71",938,20.0,,88483,,poldrack-single-stim,s495
52,smaller_sooner,,discount_fixed,71,58.0,55.0,"89,71",997,20.0,,94671,,poldrack-single-stim,s495
54,smaller_sooner,,discount_fixed,71,81.0,58.0,"89,71",1409,20.0,,100652,,poldrack-single-stim,s495
56,smaller_sooner,,discount_fixed,71,32.0,111.0,"89,71",1359,20.0,,106433,,poldrack-single-stim,s495
58,smaller_sooner,,discount_fixed,71,25.0,141.0,"89,71",782,20.0,,112212,,poldrack-single-stim,s495
60,larger_later,,discount_fixed,89,67.0,23.0,"89,71",1762,20.0,,118399,,poldrack-single-stim,s495
62,smaller_sooner,,discount_fixed,71,77.0,161.0,"89,71",1581,20.0,,124588,,poldrack-single-stim,s495
64,smaller_sooner,,discount_fixed,71,55.0,163.0,"89,71",909,20.0,,130843,,poldrack-single-stim,s495
66,smaller_sooner,,discount_fixed,71,40.0,159.0,"89,71",837,20.0,,136418,,poldrack-single-stim,s495
68,smaller_sooner,,discount_fixed,71,76.0,161.0,"89,71",862,20.0,,141926,,poldrack-single-stim,s495
70,smaller_sooner,,discount_fixed,71,48.0,128.0,"89,71",816,20.0,,147842,,poldrack-single-stim,s495
72,smaller_sooner,,discount_fixed,71,39.0,95.0,"89,71",886,20.0,,153418,,poldrack-single-stim,s495
74,smaller_sooner,,discount_fixed,71,83.0,105.0,"89,71",1031,20.0,,160626,,poldrack-single-stim,s495
76,larger_later,,discount_fixed,89,67.0,41.0,"89,71",1957,20.0,,166543,,poldrack-single-stim,s495
78,smaller_sooner,,discount_fixed,71,56.0,172.0,"89,71",925,20.0,,172799,,poldrack-single-stim,s495
80,smaller_sooner,,discount_fixed,71,28.0,123.0,"89,71",800,20.0,,178851,,poldrack-single-stim,s495
82,smaller_sooner,,discount_fixed,71,50.0,129.0,"89,71",826,20.0,,184496,,poldrack-single-stim,s495
84,smaller_sooner,,discount_fixed,71,23.0,61.0,"89,71",1010,20.0,,190207,,poldrack-single-stim,s495
86,smaller_sooner,,discount_fixed,71,79.0,92.0,"89,71",1558,20.0,,195851,,poldrack-single-stim,s495
88,smaller_sooner,,discount_fixed,71,61.0,141.0,"89,71",1090,20.0,,201429,,poldrack-single-stim,s495
90,smaller_sooner,,discount_fixed,71,43.0,38.0,"89,71",1442,20.0,,207002,,poldrack-single-stim,s495
92,smaller_sooner,,discount_fixed,71,66.0,145.0,"89,71",1359,20.0,,212916,,poldrack-single-stim,s495
94,larger_later,,discount_fixed,89,30.0,23.0,"89,71",2905,20.0,,218762,,poldrack-single-stim,s495
96,smaller_sooner,,discount_fixed,71,32.0,57.0,"89,71",1055,20.0,,225015,,poldrack-single-stim,s495
98,smaller_sooner,,discount_fixed,71,27.0,91.0,"89,71",734,20.0,,230795,,poldrack-single-stim,s495
100,smaller_sooner,,discount_fixed,71,43.0,120.0,"89,71",678,20.0,,237798,,poldrack-single-stim,s495
102,smaller_sooner,,discount_fixed,71,75.0,60.0,"89,71",728,20.0,,244394,,poldrack-single-stim,s495
104,smaller_sooner,,discount_fixed,71,34.0,176.0,"89,71",640,20.0,,249969,,poldrack-single-stim,s495
106,smaller_sooner,,discount_fixed,71,24.0,38.0,"89,71",870,20.0,,256089,,poldrack-single-stim,s495
108,smaller_sooner,,discount_fixed,71,82.0,74.0,"89,71",741,20.0,,262751,,poldrack-single-stim,s495
110,smaller_sooner,,discount_fixed,71,58.0,53.0,"89,71",798,20.0,,268329,,poldrack-single-stim,s495
112,smaller_sooner,,discount_fixed,71,54.0,23.0,"89,71",766,20.0,,274108,,poldrack-single-stim,s495
114,smaller_sooner,,discount_fixed,71,41.0,55.0,"89,71",1459,20.0,,280160,,poldrack-single-stim,s495
116,smaller_sooner,,discount_fixed,71,77.0,142.0,"89,71",861,20.0,,286008,,poldrack-single-stim,s495
118,smaller_sooner,,discount_fixed,71,25.0,108.0,"89,71",811,20.0,,292194,,poldrack-single-stim,s495
120,smaller_sooner,,discount_fixed,71,33.0,163.0,"89,71",803,20.0,,298245,,poldrack-single-stim,s495
122,smaller_sooner,,discount_fixed,71,29.0,75.0,"89,71",989,20.0,,304228,,poldrack-single-stim,s495
124,smaller_sooner,,discount_fixed,71,45.0,157.0,"89,71",853,20.0,,310212,,poldrack-single-stim,s495
126,false,,discount_fixed,-1,31.0,74.0,"89,71",-1,20.0,,316536,,poldrack-single-stim,s495
128,smaller_sooner,,discount_fixed,71,80.0,39.0,"89,71",1046,20.0,,322045,,poldrack-single-stim,s495
130,smaller_sooner,,discount_fixed,71,22.0,21.0,"89,71",1213,20.0,,328096,,poldrack-single-stim,s495
132,smaller_sooner,,discount_fixed,71,52.0,139.0,"89,71",824,20.0,,333810,,poldrack-single-stim,s495
134,smaller_sooner,,discount_fixed,71,54.0,126.0,"89,71",806,20.0,,339657,,poldrack-single-stim,s495
136,smaller_sooner,,discount_fixed,71,23.0,176.0,"89,71",585,20.0,,347407,,poldrack-single-stim,s495
138,smaller_sooner,,discount_fixed,71,24.0,87.0,"89,71",1110,20.0,,352914,,poldrack-single-stim,s495
140,smaller_sooner,,discount_fixed,71,36.0,140.0,"89,71",644,20.0,,358489,,poldrack-single-stim,s495
142,smaller_sooner,,discount_fixed,71,35.0,171.0,"89,71",701,20.0,,364199,,poldrack-single-stim,s495
144,smaller_sooner,,discount_fixed,71,34.0,43.0,"89,71",771,20.0,,370116,,poldrack-single-stim,s495
146,smaller_sooner,,discount_fixed,71,74.0,121.0,"89,71",1107,20.0,,375693,,poldrack-single-stim,s495
148,smaller_sooner,,discount_fixed,71,45.0,107.0,"89,71",647,20.0,,381474,,poldrack-single-stim,s495
149,,,discount_fixed,-1,,,none,-1,,,388977,rest_block,poldrack-single-stim,s495
151,larger_later,,discount_fixed,89,77.0,24.0,"89,71",1499,20.0,,395625,,poldrack-single-stim,s495
153,smaller_sooner,,discount_fixed,71,39.0,161.0,"89,71",1157,20.0,,401200,,poldrack-single-stim,s495
155,smaller_sooner,,discount_fixed,71,62.0,180.0,"89,71",1248,20.0,,407660,,poldrack-single-stim,s495
157,smaller_sooner,,discount_fixed,71,24.0,139.0,"89,71",883,20.0,,414050,,poldrack-single-stim,s495
159,smaller_sooner,,discount_fixed,71,58.0,72.0,"89,71",1458,20.0,,419624,,poldrack-single-stim,s495
161,smaller_sooner,,discount_fixed,71,56.0,93.0,"89,71",985,20.0,,426899,,poldrack-single-stim,s495
163,larger_later,,discount_fixed,89,45.0,26.0,"89,71",1937,20.0,,433426,,poldrack-single-stim,s495
165,smaller_sooner,,discount_fixed,71,23.0,42.0,"89,71",1894,20.0,,439001,,poldrack-single-stim,s495
167,larger_later,,discount_fixed,89,50.0,41.0,"89,71",2373,20.0,,444644,,poldrack-single-stim,s495
169,smaller_sooner,,discount_fixed,71,25.0,176.0,"89,71",1362,20.0,,450288,,poldrack-single-stim,s495
171,larger_later,,discount_fixed,89,54.0,22.0,"89,71",1523,20.0,,456407,,poldrack-single-stim,s495
173,larger_later,,discount_fixed,89,29.0,44.0,"89,71",1549,20.0,,462732,,poldrack-single-stim,s495
175,smaller_sooner,,discount_fixed,71,24.0,89.0,"89,71",898,20.0,,468307,,poldrack-single-stim,s495
177,smaller_sooner,,discount_fixed,71,23.0,77.0,"89,71",1055,20.0,,473882,,poldrack-single-stim,s495
179,false,,discount_fixed,-1,27.0,130.0,"89,71",-1,20.0,,479457,,poldrack-single-stim,s495
181,smaller_sooner,,discount_fixed,71,23.0,134.0,"89,71",2172,20.0,,485302,,poldrack-single-stim,s495
183,smaller_sooner,,discount_fixed,71,55.0,107.0,"89,71",3397,20.0,,490811,,poldrack-single-stim,s495
185,smaller_sooner,,discount_fixed,71,44.0,143.0,"89,71",1965,20.0,,497479,,poldrack-single-stim,s495
187,smaller_sooner,,discount_fixed,71,23.0,110.0,"89,71",4332,20.0,,503395,,poldrack-single-stim,s495
189,smaller_sooner,,discount_fixed,71,65.0,156.0,"89,71",1675,20.0,,509040,,poldrack-single-stim,s495
191,smaller_sooner,,discount_fixed,71,22.0,27.0,"89,71",1512,20.0,,514546,,poldrack-single-stim,s495
193,smaller_sooner,,discount_fixed,71,50.0,59.0,"89,71",2051,20.0,,520053,,poldrack-single-stim,s495
195,smaller_sooner,,discount_fixed,71,85.0,129.0,"89,71",1124,20.0,,526172,,poldrack-single-stim,s495
197,smaller_sooner,,discount_fixed,71,66.0,58.0,"89,71",1561,20.0,,533311,,poldrack-single-stim,s495
199,smaller_sooner,,discount_fixed,71,49.0,172.0,"89,71",791,20.0,,539157,,poldrack-single-stim,s495
201,larger_later,,discount_fixed,89,73.0,44.0,"89,71",1650,20.0,,544733,,poldrack-single-stim,s495
203,smaller_sooner,,discount_fixed,71,58.0,73.0,"89,71",1111,20.0,,550445,,poldrack-single-stim,s495
205,smaller_sooner,,discount_fixed,71,71.0,76.0,"89,71",1169,20.0,,557314,,poldrack-single-stim,s495
207,smaller_sooner,,discount_fixed,71,67.0,74.0,"89,71",1581,20.0,,562956,,poldrack-single-stim,s495
209,smaller_sooner,,discount_fixed,71,29.0,58.0,"89,71",1058,20.0,,569278,,poldrack-single-stim,s495
211,smaller_sooner,,discount_fixed,71,39.0,104.0,"89,71",1075,20.0,,575261,,poldrack-single-stim,s495
213,smaller_sooner,,discount_fixed,71,33.0,103.0,"89,71",818,20.0,,580836,,poldrack-single-stim,s495
215,smaller_sooner,,discount_fixed,71,33.0,78.0,"89,71",1392,20.0,,587363,,poldrack-single-stim,s495
217,smaller_sooner,,discount_fixed,71,74.0,52.0,"89,71",1632,20.0,,593958,,poldrack-single-stim,s495
219,smaller_sooner,,discount_fixed,71,28.0,132.0,"89,71",718,20.0,,600758,,poldrack-single-stim,s495
221,smaller_sooner,,discount_fixed,71,28.0,59.0,"89,71",863,20.0,,606338,,poldrack-single-stim,s495
223,smaller_sooner,,discount_fixed,71,28.0,163.0,"89,71",1200,20.0,,612456,,poldrack-single-stim,s495
225,smaller_sooner,,discount_fixed,71,32.0,74.0,"89,71",745,20.0,,617964,,poldrack-single-stim,s495
227,smaller_sooner,,discount_fixed,71,57.0,89.0,"89,71",917,20.0,,623814,,poldrack-single-stim,s495
229,smaller_sooner,,discount_fixed,71,70.0,108.0,"89,71",1118,20.0,,629389,,poldrack-single-stim,s495
231,smaller_sooner,,discount_fixed,71,72.0,95.0,"89,71",880,20.0,,635781,,poldrack-single-stim,s495
233,smaller_sooner,,discount_fixed,71,30.0,36.0,"89,71",1122,20.0,,641832,,poldrack-single-stim,s495
235,smaller_sooner,,discount_fixed,71,41.0,129.0,"89,71",714,20.0,,647544,,poldrack-single-stim,s495
237,smaller_sooner,,discount_fixed,71,78.0,129.0,"89,71",1132,20.0,,653460,,poldrack-single-stim,s495
239,smaller_sooner,,discount_fixed,71,71.0,88.0,"89,71",700,20.0,,659373,,poldrack-single-stim,s495
241,smaller_sooner,,discount_fixed,71,65.0,159.0,"89,71",1115,20.0,,665221,,poldrack-single-stim,s495
243,smaller_sooner,,discount_fixed,71,24.0,125.0,"89,71",2445,20.0,,671346,,poldrack-single-stim,s495
245,smaller_sooner,,discount_fixed,71,58.0,36.0,"89,71",1627,20.0,,677466,,poldrack-single-stim,s495
247,larger_later,,discount_fixed,89,63.0,37.0,"89,71",2330,20.0,,683176,,poldrack-single-stim,s495
249,larger_later,,discount_fixed,89,75.0,41.0,"89,71",1199,20.0,,689022,,poldrack-single-stim,s495
251,smaller_sooner,,discount_fixed,71,45.0,72.0,"89,71",1179,20.0,,694870,,poldrack-single-stim,s495
253,smaller_sooner,,discount_fixed,71,25.0,74.0,"89,71",969,20.0,,702757,,poldrack-single-stim,s495
255,smaller_sooner,,discount_fixed,71,65.0,137.0,"89,71",1028,20.0,,708335,,poldrack-single-stim,s495
257,smaller_sooner,,discount_fixed,71,49.0,140.0,"89,71",2494,20.0,,714114,,poldrack-single-stim,s495
259,smaller_sooner,,discount_fixed,71,67.0,103.0,"89,71",1694,20.0,,722139,,poldrack-single-stim,s495
261,smaller_sooner,,discount_fixed,71,69.0,172.0,"89,71",1055,20.0,,727851,,poldrack-single-stim,s495
263,smaller_sooner,,discount_fixed,71,66.0,71.0,"89,71",1231,20.0,,734037,,poldrack-single-stim,s495
265,smaller_sooner,,discount_fixed,71,71.0,176.0,"89,71",867,20.0,,740088,,poldrack-single-stim,s495
4,,practice,discount_fixed,89,,,"89,71",2394,,,-40768,stim,poldrack-single-stim,s497
24,smaller_sooner,,discount_fixed,71,31.0,76.0,"89,71",1379,20.0,,8325,,poldrack-single-stim,s497
25,smaller_sooner,,discount_fixed,71,43.0,19.0,"89,71",1927,20.0,,12896,,poldrack-single-stim,s497
26,larger_later,,discount_fixed,89,60.0,124.0,"89,71",2080,20.0,,17534,,poldrack-single-stim,s497
27,smaller_sooner,,discount_fixed,71,27.0,142.0,"89,71",1360,20.0,,22444,,poldrack-single-stim,s497
28,smaller_sooner,,discount_fixed,71,25.0,70.0,"89,71",1993,20.0,,26945,,poldrack-single-stim,s497
29,larger_later,,discount_fixed,89,44.0,92.0,"89,71",1149,20.0,,31924,,poldrack-single-stim,s497
30,larger_later,,discount_fixed,89,41.0,27.0,"89,71",1844,20.0,,36834,,poldrack-single-stim,s497
31,larger_later,,discount_fixed,89,64.0,89.0,"89,71",1529,20.0,,41403,,poldrack-single-stim,s497
32,larger_later,,discount_fixed,89,78.0,108.0,"89,71",1241,20.0,,45905,,poldrack-single-stim,s497
33,larger_later,,discount_fixed,89,80.0,145.0,"89,71",1610,20.0,,52107,,poldrack-single-stim,s497
34,smaller_sooner,,discount_fixed,71,41.0,174.0,"89,71",2067,20.0,,56813,,poldrack-single-stim,s497
35,smaller_sooner,,discount_fixed,71,42.0,145.0,"89,71",1315,20.0,,61859,,poldrack-single-stim,s497
36,smaller_sooner,,discount_fixed,71,36.0,114.0,"89,71",1144,20.0,,66906,,poldrack-single-stim,s497
37,larger_later,,discount_fixed,89,58.0,55.0,"89,71",1609,20.0,,72088,,poldrack-single-stim,s497
38,larger_later,,discount_fixed,89,81.0,58.0,"89,71",2160,20.0,,77066,,poldrack-single-stim,s497
39,smaller_sooner,,discount_fixed,71,32.0,111.0,"89,71",2672,20.0,,81841,,poldrack-single-stim,s497
40,smaller_sooner,,discount_fixed,71,25.0,141.0,"89,71",1564,20.0,,86615,,poldrack-single-stim,s497
41,larger_later,,discount_fixed,89,67.0,23.0,"89,71",1741,20.0,,91797,,poldrack-single-stim,s497
42,larger_later,,discount_fixed,89,77.0,161.0,"89,71",1664,20.0,,96980,,poldrack-single-stim,s497
43,larger_later,,discount_fixed,89,55.0,163.0,"89,71",2326,20.0,,102230,,poldrack-single-stim,s497
44,smaller_sooner,,discount_fixed,71,40.0,159.0,"89,71",3180,20.0,,106800,,poldrack-single-stim,s497
45,larger_later,,discount_fixed,89,76.0,161.0,"89,71",1248,20.0,,111302,,poldrack-single-stim,s497
46,smaller_sooner,,discount_fixed,71,48.0,128.0,"89,71",1928,20.0,,116213,,poldrack-single-stim,s497
47,smaller_sooner,,discount_fixed,71,39.0,95.0,"89,71",2901,20.0,,120783,,poldrack-single-stim,s497
48,larger_later,,discount_fixed,89,83.0,105.0,"89,71",1097,20.0,,126984,,poldrack-single-stim,s497
49,larger_later,,discount_fixed,89,67.0,41.0,"89,71",1257,20.0,,131894,,poldrack-single-stim,s497
50,larger_later,,discount_fixed,89,56.0,172.0,"89,71",1489,20.0,,137144,,poldrack-single-stim,s497
51,smaller_sooner,,discount_fixed,71,28.0,123.0,"89,71",1080,20.0,,142190,,poldrack-single-stim,s497
52,larger_later,,discount_fixed,89,50.0,129.0,"89,71",1213,20.0,,146828,,poldrack-single-stim,s497
53,smaller_sooner,,discount_fixed,71,23.0,61.0,"89,71",2107,20.0,,151535,,poldrack-single-stim,s497
54,larger_later,,discount_fixed,89,79.0,92.0,"89,71",1626,20.0,,156173,,poldrack-single-stim,s497
55,larger_later,,discount_fixed,89,61.0,141.0,"89,71",2073,20.0,,160743,,poldrack-single-stim,s497
56,larger_later,,discount_fixed,89,43.0,38.0,"89,71",2220,20.0,,165314,,poldrack-single-stim,s497
57,larger_later,,discount_fixed,89,66.0,145.0,"89,71",1299,20.0,,170224,,poldrack-single-stim,s497
58,smaller_sooner,,discount_fixed,71,30.0,23.0,"89,71",2833,20.0,,175067,,poldrack-single-stim,s497
59,smaller_sooner,,discount_fixed,71,32.0,57.0,"89,71",3558,20.0,,180317,,poldrack-single-stim,s497
60,smaller_sooner,,discount_fixed,71,27.0,91.0,"89,71",1339,20.0,,185091,,poldrack-single-stim,s497
61,larger_later,,discount_fixed,89,43.0,120.0,"89,71",1195,20.0,,191090,,poldrack-single-stim,s497
62,larger_later,,discount_fixed,89,75.0,60.0,"89,71",1002,20.0,,196680,,poldrack-single-stim,s497
63,smaller_sooner,,discount_fixed,71,34.0,176.0,"89,71",3371,20.0,,201250,,poldrack-single-stim,s497
64,smaller_sooner,,discount_fixed,71,24.0,38.0,"89,71",1089,20.0,,206365,,poldrack-single-stim,s497
65,larger_later,,discount_fixed,89,82.0,74.0,"89,71",1589,20.0,,212023,,poldrack-single-stim,s497
66,larger_later,,discount_fixed,89,58.0,53.0,"89,71",1022,20.0,,216594,,poldrack-single-stim,s497
67,larger_later,,discount_fixed,89,54.0,23.0,"89,71",1715,20.0,,221369,,poldrack-single-stim,s497
68,larger_later,,discount_fixed,89,41.0,55.0,"89,71",1785,20.0,,226415,,poldrack-single-stim,s497
69,larger_later,,discount_fixed,89,77.0,142.0,"89,71",1056,20.0,,231257,,poldrack-single-stim,s497
70,smaller_sooner,,discount_fixed,71,25.0,108.0,"89,71",1556,20.0,,236440,,poldrack-single-stim,s497
71,smaller_sooner,,discount_fixed,71,33.0,163.0,"89,71",1563,20.0,,241486,,poldrack-single-stim,s497
72,smaller_sooner,,discount_fixed,71,29.0,75.0,"89,71",2670,20.0,,246463,,poldrack-single-stim,s497
73,smaller_sooner,,discount_fixed,71,45.0,157.0,"89,71",1876,20.0,,251441,,poldrack-single-stim,s497
74,smaller_sooner,,discount_fixed,71,31.0,74.0,"89,71",928,20.0,,256760,,poldrack-single-stim,s497
75,larger_later,,discount_fixed,89,80.0,39.0,"89,71",1172,20.0,,261262,,poldrack-single-stim,s497
76,smaller_sooner,,discount_fixed,71,22.0,21.0,"89,71",1810,20.0,,266308,,poldrack-single-stim,s497
77,larger_later,,discount_fixed,89,52.0,139.0,"89,71",2121,20.0,,271014,,poldrack-single-stim,s497
78,larger_later,,discount_fixed,89,54.0,126.0,"89,71",1521,20.0,,275856,,poldrack-single-stim,s497
79,smaller_sooner,,discount_fixed,71,23.0,176.0,"89,71",1050,20.0,,282602,,poldrack-single-stim,s497
80,smaller_sooner,,discount_fixed,71,24.0,87.0,"89,71",2124,20.0,,287104,,poldrack-single-stim,s497
81,smaller_sooner,,discount_fixed,71,36.0,140.0,"89,71",3688,20.0,,291675,,poldrack-single-stim,s497
82,smaller_sooner,,discount_fixed,71,35.0,171.0,"89,71",810,20.0,,296381,,poldrack-single-stim,s497
83,larger_later,,discount_fixed,89,34.0,43.0,"89,71",2040,20.0,,301291,,poldrack-single-stim,s497
84,larger_later,,discount_fixed,89,74.0,121.0,"89,71",1795,20.0,,305861,,poldrack-single-stim,s497
85,,,discount_fixed,-1,,,none,-1,,,313364,rest_block,poldrack-single-stim,s497
86,larger_later,,discount_fixed,89,45.0,107.0,"89,71",1536,20.0,,319140,,poldrack-single-stim,s497
87,larger_later,,discount_fixed,89,77.0,24.0,"89,71",1115,20.0,,323777,,poldrack-single-stim,s497
88,larger_later,,discount_fixed,89,39.0,161.0,"89,71",3366,20.0,,328347,,poldrack-single-stim,s497
89,larger_later,,discount_fixed,89,62.0,180.0,"89,71",887,20.0,,333801,,poldrack-single-stim,s497
90,smaller_sooner,,discount_fixed,71,24.0,139.0,"89,71",1236,20.0,,339187,,poldrack-single-stim,s497
91,larger_later,,discount_fixed,89,58.0,72.0,"89,71",1476,20.0,,343757,,poldrack-single-stim,s497
92,larger_later,,discount_fixed,89,56.0,93.0,"89,71",1189,20.0,,350027,,poldrack-single-stim,s497
93,larger_later,,discount_fixed,89,45.0,26.0,"89,71",1755,20.0,,355549,,poldrack-single-stim,s497
94,smaller_sooner,,discount_fixed,71,23.0,42.0,"89,71",1042,20.0,,360119,,poldrack-single-stim,s497
95,larger_later,,discount_fixed,89,50.0,41.0,"89,71",2113,20.0,,364757,,poldrack-single-stim,s497
96,smaller_sooner,,discount_fixed,71,25.0,176.0,"89,71",2015,20.0,,369394,,poldrack-single-stim,s497
97,larger_later,,discount_fixed,89,54.0,22.0,"89,71",2435,20.0,,374509,,poldrack-single-stim,s497
98,smaller_sooner,,discount_fixed,71,29.0,44.0,"89,71",3890,20.0,,379827,,poldrack-single-stim,s497
99,smaller_sooner,,discount_fixed,71,24.0,89.0,"89,71",1538,20.0,,384397,,poldrack-single-stim,s497
100,smaller_sooner,,discount_fixed,71,23.0,77.0,"89,71",2383,20.0,,388966,,poldrack-single-stim,s497
101,smaller_sooner,,discount_fixed,71,27.0,130.0,"89,71",1429,20.0,,393537,,poldrack-single-stim,s497
102,smaller_sooner,,discount_fixed,71,23.0,134.0,"89,71",1192,20.0,,398379,,poldrack-single-stim,s497
103,larger_later,,discount_fixed,89,55.0,107.0,"89,71",1205,20.0,,402882,,poldrack-single-stim,s497
104,larger_later,,discount_fixed,89,44.0,143.0,"89,71",2470,20.0,,408540,,poldrack-single-stim,s497
105,smaller_sooner,,discount_fixed,71,23.0,110.0,"89,71",2069,20.0,,413449,,poldrack-single-stim,s497
106,larger_later,,discount_fixed,89,65.0,156.0,"89,71",1496,20.0,,418087,,poldrack-single-stim,s497
107,smaller_sooner,,discount_fixed,71,22.0,27.0,"89,71",1177,20.0,,422590,,poldrack-single-stim,s497
108,larger_later,,discount_fixed,89,50.0,59.0,"89,71",2493,20.0,,427092,,poldrack-single-stim,s497
109,larger_later,,discount_fixed,89,85.0,129.0,"89,71",1993,20.0,,432207,,poldrack-single-stim,s497
110,larger_later,,discount_fixed,89,66.0,58.0,"89,71",1565,20.0,,438340,,poldrack-single-stim,s497
111,larger_later,,discount_fixed,89,49.0,172.0,"89,71",2147,20.0,,443183,,poldrack-single-stim,s497
112,larger_later,,discount_fixed,89,73.0,44.0,"89,71",919,20.0,,447753,,poldrack-single-stim,s497
113,larger_later,,discount_fixed,89,58.0,73.0,"89,71",936,20.0,,452460,,poldrack-single-stim,s497
114,larger_later,,discount_fixed,89,71.0,76.0,"89,71",1229,20.0,,458321,,poldrack-single-stim,s497
115,larger_later,,discount_fixed,89,67.0,74.0,"89,71",1250,20.0,,462960,,poldrack-single-stim,s497
116,smaller_sooner,,discount_fixed,71,29.0,58.0,"89,71",1152,20.0,,468277,,poldrack-single-stim,s497
117,larger_later,,discount_fixed,89,39.0,104.0,"89,71",2900,20.0,,473255,,poldrack-single-stim,s497
118,smaller_sooner,,discount_fixed,71,33.0,103.0,"89,71",3476,20.0,,477825,,poldrack-single-stim,s497
119,larger_later,,discount_fixed,89,33.0,78.0,"89,71",2628,20.0,,483348,,poldrack-single-stim,s497
120,larger_later,,discount_fixed,89,74.0,52.0,"89,71",1172,20.0,,488938,,poldrack-single-stim,s497
121,smaller_sooner,,discount_fixed,71,28.0,132.0,"89,71",1167,20.0,,494731,,poldrack-single-stim,s497
122,larger_later,,discount_fixed,89,28.0,59.0,"89,71",1892,20.0,,499302,,poldrack-single-stim,s497
123,smaller_sooner,,discount_fixed,71,28.0,163.0,"89,71",1285,20.0,,504416,,poldrack-single-stim,s497
124,larger_later,,discount_fixed,89,32.0,74.0,"89,71",2894,20.0,,508918,,poldrack-single-stim,s497
125,larger_later,,discount_fixed,89,57.0,89.0,"89,71",2374,20.0,,513761,,poldrack-single-stim,s497
126,larger_later,,discount_fixed,89,70.0,108.0,"89,71",2089,20.0,,518331,,poldrack-single-stim,s497
127,larger_later,,discount_fixed,89,72.0,95.0,"89,71",1013,20.0,,523717,,poldrack-single-stim,s497
128,larger_later,,discount_fixed,89,30.0,36.0,"89,71",2678,20.0,,528762,,poldrack-single-stim,s497
129,larger_later,,discount_fixed,89,41.0,129.0,"89,71",1632,20.0,,533468,,poldrack-single-stim,s497
130,larger_later,,discount_fixed,89,78.0,129.0,"89,71",1147,20.0,,538378,,poldrack-single-stim,s497
131,larger_later,,discount_fixed,89,71.0,88.0,"89,71",1860,20.0,,543289,,poldrack-single-stim,s497
132,larger_later,,discount_fixed,89,65.0,159.0,"89,71",1481,20.0,,548133,,poldrack-single-stim,s497
133,smaller_sooner,,discount_fixed,71,24.0,125.0,"89,71",1178,20.0,,553247,,poldrack-single-stim,s497
134,larger_later,,discount_fixed,89,58.0,36.0,"89,71",1049,20.0,,558360,,poldrack-single-stim,s497
135,larger_later,,discount_fixed,89,63.0,37.0,"89,71",1351,20.0,,563066,,poldrack-single-stim,s497
136,larger_later,,discount_fixed,89,75.0,41.0,"89,71",1518,20.0,,567908,,poldrack-single-stim,s497
137,larger_later,,discount_fixed,89,45.0,72.0,"89,71",1644,20.0,,572749,,poldrack-single-stim,s497
138,smaller_sooner,,discount_fixed,71,25.0,74.0,"89,71",1358,20.0,,579631,,poldrack-single-stim,s497
139,larger_later,,discount_fixed,89,65.0,137.0,"89,71",893,20.0,,584200,,poldrack-single-stim,s497
140,larger_later,,discount_fixed,89,49.0,140.0,"89,71",3110,20.0,,588974,,poldrack-single-stim,s497
141,larger_later,,discount_fixed,89,67.0,103.0,"89,71",1153,20.0,,595992,,poldrack-single-stim,s497
142,larger_later,,discount_fixed,89,69.0,172.0,"89,71",1218,20.0,,600698,,poldrack-single-stim,s497
143,larger_later,,discount_fixed,89,66.0,71.0,"89,71",884,20.0,,605881,,poldrack-single-stim,s497
144,larger_later,,discount_fixed,89,71.0,176.0,"89,71",1141,20.0,,610926,,poldrack-single-stim,s497
4,,practice,discount_fixed,89,,,"89,71",1726,,,-46152,stim,poldrack-single-stim,512
24,larger_later,,discount_fixed,89,31.0,76.0,"89,71",1270,20.0,,8323,,poldrack-single-stim,512
