,Unnamed: 0,Unnamed: 0.1,CTI,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_color,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
5934,5934,801,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",1078.0,#1F45FC,4.0,magnitude,switch,,509937,stim,16.0,poldrack-single-stim,s548
5935,5935,804,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",1297.0,#1F45FC,8.0,color,switch,,512042,stim,17.0,poldrack-single-stim,s548
5936,5936,807,900.0,False,71.0,High-Low,,test,twobytwo,89.0,"89,71",712.0,orange,4.0,magnitude,switch,,515083,stim,18.0,poldrack-single-stim,s548
5937,5937,810,100.0,False,71.0,Color,,test,twobytwo,89.0,"89,71",845.0,orange,8.0,color,switch,,517187,stim,19.0,poldrack-single-stim,s548
5938,5938,813,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",748.0,#1F45FC,7.0,color,stay,,520230,stim,20.0,poldrack-single-stim,s548
5939,5939,816,100.0,False,89.0,Color,stay,test,twobytwo,71.0,"89,71",997.0,#1F45FC,2.0,color,stay,,522606,stim,21.0,poldrack-single-stim,s548
5940,5940,819,900.0,False,71.0,High-Low,,test,twobytwo,89.0,"89,71",642.0,#1F45FC,1.0,magnitude,switch,,525647,stim,22.0,poldrack-single-stim,s548
5941,5941,822,900.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",489.0,#1F45FC,6.0,magnitude,stay,,528825,stim,23.0,poldrack-single-stim,s548
5942,5942,825,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",548.0,#1F45FC,3.0,magnitude,stay,,531731,stim,24.0,poldrack-single-stim,s548
5943,5943,828,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",1095.0,#1F45FC,8.0,magnitude,stay,,535452,stim,25.0,poldrack-single-stim,s548
5944,5944,831,900.0,False,89.0,Orange-Blue,,test,twobytwo,71.0,"89,71",594.0,#1F45FC,4.0,color,switch,,538764,stim,26.0,poldrack-single-stim,s548
5945,5945,834,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",860.0,#1F45FC,2.0,magnitude,switch,,541669,stim,27.0,poldrack-single-stim,s548
5946,5946,837,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",752.0,orange,6.0,magnitude,stay,,545118,stim,28.0,poldrack-single-stim,s548
5947,5947,840,100.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",639.0,orange,7.0,magnitude,stay,,547360,stim,29.0,poldrack-single-stim,s548
5948,5948,843,900.0,False,89.0,Color,,test,twobytwo,71.0,"89,71",511.0,#1F45FC,2.0,color,switch,,550265,stim,30.0,poldrack-single-stim,s548
5949,5949,846,100.0,False,71.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",1033.0,orange,1.0,color,stay,,552370,stim,31.0,poldrack-single-stim,s548
5950,5950,849,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",1178.0,#1F45FC,6.0,magnitude,switch,,554610,stim,32.0,poldrack-single-stim,s548
5951,5951,852,900.0,False,89.0,Orange-Blue,,test,twobytwo,71.0,"89,71",458.0,#1F45FC,2.0,color,switch,,557650,stim,33.0,poldrack-single-stim,s548
5952,5952,855,100.0,False,71.0,High-Low,,test,twobytwo,89.0,"89,71",1146.0,#1F45FC,2.0,magnitude,switch,,560027,stim,34.0,poldrack-single-stim,s548
5953,5953,858,100.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",828.0,#1F45FC,9.0,magnitude,stay,,563356,stim,35.0,poldrack-single-stim,s548
5954,5954,861,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",680.0,orange,2.0,color,switch,,566261,stim,36.0,poldrack-single-stim,s548
5955,5955,864,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",542.0,orange,2.0,color,stay,,568365,stim,37.0,poldrack-single-stim,s548
5956,5956,867,100.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",927.0,#1F45FC,9.0,color,stay,,570741,stim,38.0,poldrack-single-stim,s548
5957,5957,870,100.0,False,71.0,High-Low,,test,twobytwo,89.0,"89,71",852.0,#1F45FC,2.0,magnitude,switch,,572983,stim,39.0,poldrack-single-stim,s548
5958,5958,873,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",604.0,orange,1.0,color,switch,,575888,stim,40.0,poldrack-single-stim,s548
5959,5959,876,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",652.0,#1F45FC,4.0,magnitude,switch,,578792,stim,41.0,poldrack-single-stim,s548
5960,5960,879,900.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",701.0,orange,2.0,magnitude,stay,,581697,stim,42.0,poldrack-single-stim,s548
5961,5961,882,900.0,False,89.0,Orange-Blue,,test,twobytwo,71.0,"89,71",412.0,#1F45FC,6.0,color,switch,,585282,stim,43.0,poldrack-single-stim,s548
5962,5962,885,100.0,True,89.0,Orange-Blue,stay,test,twobytwo,89.0,"89,71",790.0,#1F45FC,6.0,color,stay,,587386,stim,44.0,poldrack-single-stim,s548
5963,5963,888,100.0,False,71.0,High-Low,,test,twobytwo,89.0,"89,71",828.0,#1F45FC,1.0,magnitude,switch,,589762,stim,45.0,poldrack-single-stim,s548
5964,5964,891,900.0,False,71.0,Color,,test,twobytwo,89.0,"89,71",612.0,orange,6.0,color,switch,,592668,stim,46.0,poldrack-single-stim,s548
5965,5965,894,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",845.0,#1F45FC,1.0,magnitude,switch,,595845,stim,47.0,poldrack-single-stim,s548
5966,5966,897,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",852.0,orange,2.0,color,switch,,598903,stim,48.0,poldrack-single-stim,s548
5967,5967,900,100.0,False,71.0,Orange-Blue,stay,test,twobytwo,89.0,"89,71",847.0,orange,6.0,color,stay,,601006,stim,49.0,poldrack-single-stim,s548
5968,5968,903,100.0,True,89.0,Color,switch,test,twobytwo,89.0,"89,71",1043.0,#1F45FC,1.0,color,stay,,603112,stim,50.0,poldrack-single-stim,s548
5969,5969,906,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",1208.0,orange,3.0,magnitude,switch,,605216,stim,51.0,poldrack-single-stim,s548
5970,5970,909,100.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",831.0,orange,7.0,magnitude,stay,,607321,stim,52.0,poldrack-single-stim,s548
5971,5971,912,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",704.0,orange,7.0,magnitude,stay,,610362,stim,53.0,poldrack-single-stim,s548
5972,5972,915,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",1024.0,orange,3.0,color,switch,,612467,stim,54.0,poldrack-single-stim,s548
5973,5973,918,100.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",1425.0,#1F45FC,2.0,color,stay,,614573,stim,55.0,poldrack-single-stim,s548
5974,5974,921,900.0,False,71.0,Magnitude,,test,twobytwo,89.0,"89,71",1222.0,#1F45FC,2.0,magnitude,switch,,617477,stim,56.0,poldrack-single-stim,s548
5975,5975,924,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",1144.0,#1F45FC,6.0,color,switch,,619854,stim,57.0,poldrack-single-stim,s548
5976,5976,927,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",879.0,orange,1.0,magnitude,switch,,622894,stim,58.0,poldrack-single-stim,s548
5977,5977,930,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",761.0,orange,3.0,color,switch,,624999,stim,59.0,poldrack-single-stim,s548
5978,5978,933,900.0,False,71.0,Color,stay,test,twobytwo,89.0,"89,71",607.0,orange,6.0,color,stay,,628040,stim,60.0,poldrack-single-stim,s548
5979,5979,936,100.0,False,89.0,High-Low,,test,twobytwo,71.0,"89,71",1298.0,orange,9.0,magnitude,switch,,630960,stim,61.0,poldrack-single-stim,s548
5980,5980,939,100.0,False,71.0,Magnitude,switch,test,twobytwo,89.0,"89,71",962.0,#1F45FC,4.0,magnitude,stay,,633474,stim,62.0,poldrack-single-stim,s548
5981,5981,942,900.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",403.0,orange,3.0,color,switch,,636379,stim,63.0,poldrack-single-stim,s548
5982,5982,945,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",831.0,#1F45FC,9.0,magnitude,switch,,638620,stim,64.0,poldrack-single-stim,s548
5983,5983,948,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",799.0,#1F45FC,3.0,color,switch,,641661,stim,65.0,poldrack-single-stim,s548
5984,5984,951,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",1119.0,#1F45FC,7.0,magnitude,switch,,643902,stim,66.0,poldrack-single-stim,s548
5985,5985,954,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",468.0,#1F45FC,7.0,magnitude,stay,,647351,stim,67.0,poldrack-single-stim,s548
5986,5986,957,100.0,False,71.0,Color,,test,twobytwo,89.0,"89,71",932.0,orange,9.0,color,switch,,649593,stim,68.0,poldrack-single-stim,s548
5987,5987,960,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",678.0,orange,3.0,magnitude,switch,,652498,stim,69.0,poldrack-single-stim,s548
5988,5988,963,900.0,False,71.0,Color,,test,twobytwo,89.0,"89,71",726.0,orange,6.0,color,switch,,655404,stim,70.0,poldrack-single-stim,s548
5989,5989,966,900.0,False,89.0,Color,stay,test,twobytwo,71.0,"89,71",659.0,#1F45FC,1.0,color,stay,,658310,stim,71.0,poldrack-single-stim,s548
5990,5990,969,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",709.0,orange,7.0,magnitude,switch,,661215,stim,72.0,poldrack-single-stim,s548
5991,5991,972,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",1151.0,orange,3.0,color,switch,,663455,stim,73.0,poldrack-single-stim,s548
5992,5992,975,900.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",613.0,#1F45FC,9.0,color,stay,,666359,stim,74.0,poldrack-single-stim,s548
5993,5993,978,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",902.0,#1F45FC,6.0,magnitude,switch,,668465,stim,75.0,poldrack-single-stim,s548
5994,5994,981,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",696.0,orange,1.0,color,switch,,670570,stim,76.0,poldrack-single-stim,s548
5995,5995,984,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",1128.0,#1F45FC,2.0,magnitude,switch,,672810,stim,77.0,poldrack-single-stim,s548
5996,5996,987,100.0,False,89.0,Orange-Blue,,test,twobytwo,71.0,"89,71",677.0,#1F45FC,3.0,color,switch,,675050,stim,78.0,poldrack-single-stim,s548
5997,5997,990,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",691.0,orange,9.0,magnitude,switch,,678091,stim,79.0,poldrack-single-stim,s548
5998,5998,8,100.0,True,71.0,Magnitude,switch,practice,twobytwo,71.0,"89,71",1005.0,orange,1.0,magnitude,stay,,-100758,stim,0.0,poldrack-categorize,s549
5999,5999,13,900.0,True,89.0,High-Low,switch,practice,twobytwo,89.0,"89,71",508.0,#1F45FC,7.0,magnitude,stay,,-96345,stim,1.0,poldrack-categorize,s549
6000,6000,18,100.0,True,89.0,Orange-Blue,,practice,twobytwo,89.0,"89,71",749.0,#1F45FC,4.0,color,switch,,-92736,stim,2.0,poldrack-categorize,s549
6001,6001,23,900.0,True,71.0,Orange-Blue,stay,practice,twobytwo,71.0,"89,71",309.0,orange,2.0,color,stay,,-88327,stim,3.0,poldrack-categorize,s549
6002,6002,28,100.0,True,71.0,Magnitude,,practice,twobytwo,71.0,"89,71",859.0,#1F45FC,3.0,magnitude,switch,,-84717,stim,4.0,poldrack-categorize,s549
6003,6003,33,900.0,True,71.0,Magnitude,stay,practice,twobytwo,71.0,"89,71",539.0,orange,4.0,magnitude,stay,,-80307,stim,5.0,poldrack-categorize,s549
6004,6004,38,100.0,True,71.0,Orange-Blue,,practice,twobytwo,71.0,"89,71",1292.0,orange,6.0,color,switch,,-76698,stim,6.0,poldrack-categorize,s549
6005,6005,43,100.0,True,89.0,Orange-Blue,stay,practice,twobytwo,89.0,"89,71",702.0,#1F45FC,9.0,color,stay,,-73088,stim,7.0,poldrack-categorize,s549
6006,6006,48,100.0,True,89.0,Orange-Blue,stay,practice,twobytwo,89.0,"89,71",965.0,#1F45FC,8.0,color,stay,,-69477,stim,8.0,poldrack-categorize,s549
6007,6007,53,900.0,True,89.0,Magnitude,,practice,twobytwo,89.0,"89,71",940.0,#1F45FC,8.0,magnitude,switch,,-65069,stim,9.0,poldrack-categorize,s549
6008,6008,58,100.0,True,89.0,Color,,practice,twobytwo,89.0,"89,71",736.0,#1F45FC,6.0,color,switch,,-61458,stim,10.0,poldrack-categorize,s549
6009,6009,63,900.0,True,89.0,Magnitude,,practice,twobytwo,89.0,"89,71",513.0,orange,8.0,magnitude,switch,,-57047,stim,11.0,poldrack-categorize,s549
6010,6010,68,900.0,True,89.0,Orange-Blue,,practice,twobytwo,89.0,"89,71",516.0,#1F45FC,7.0,color,switch,,-52636,stim,12.0,poldrack-categorize,s549
6011,6011,73,100.0,True,89.0,Color,switch,practice,twobytwo,89.0,"89,71",625.0,#1F45FC,1.0,color,stay,,-49026,stim,13.0,poldrack-categorize,s549
6012,6012,78,900.0,True,71.0,Magnitude,,practice,twobytwo,71.0,"89,71",440.0,orange,3.0,magnitude,switch,,-44614,stim,14.0,poldrack-categorize,s549
6013,6013,83,900.0,True,89.0,High-Low,switch,practice,twobytwo,89.0,"89,71",725.0,#1F45FC,8.0,magnitude,stay,,-40203,stim,15.0,poldrack-categorize,s549
6014,6014,107,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",692.0,orange,1.0,magnitude,switch,,5748,stim,0.0,poldrack-single-stim,s549
6015,6015,110,900.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",482.0,#1F45FC,7.0,magnitude,stay,,9334,stim,1.0,poldrack-single-stim,s549
6016,6016,113,100.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",735.0,#1F45FC,4.0,magnitude,stay,,11984,stim,2.0,poldrack-single-stim,s549
6017,6017,116,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",516.0,orange,2.0,magnitude,stay,,15161,stim,3.0,poldrack-single-stim,s549
6018,6018,119,900.0,True,71.0,Magnitude,switch,test,twobytwo,71.0,"89,71",679.0,#1F45FC,3.0,magnitude,stay,,18337,stim,4.0,poldrack-single-stim,s549
6019,6019,122,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",509.0,orange,4.0,color,switch,,21649,stim,5.0,poldrack-single-stim,s549
6020,6020,125,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",1508.0,orange,6.0,color,stay,,23890,stim,6.0,poldrack-single-stim,s549
6021,6021,128,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",717.0,#1F45FC,9.0,magnitude,switch,,26267,stim,7.0,poldrack-single-stim,s549
6022,6022,131,100.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",849.0,#1F45FC,8.0,magnitude,stay,,28372,stim,8.0,poldrack-single-stim,s549
6023,6023,134,100.0,True,89.0,Magnitude,switch,test,twobytwo,89.0,"89,71",536.0,#1F45FC,8.0,magnitude,stay,,30613,stim,9.0,poldrack-single-stim,s549
6024,6024,137,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",920.0,#1F45FC,6.0,magnitude,stay,,33789,stim,10.0,poldrack-single-stim,s549
6025,6025,140,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",699.0,orange,8.0,color,switch,,35894,stim,11.0,poldrack-single-stim,s549
6026,6026,143,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",562.0,#1F45FC,7.0,magnitude,switch,,39479,stim,12.0,poldrack-single-stim,s549
6027,6027,146,100.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",756.0,#1F45FC,1.0,magnitude,stay,,41583,stim,13.0,poldrack-single-stim,s549
6028,6028,149,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",368.0,orange,3.0,color,switch,,44487,stim,14.0,poldrack-single-stim,s549
6029,6029,152,100.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",944.0,#1F45FC,8.0,color,stay,,46591,stim,15.0,poldrack-single-stim,s549
6030,6030,155,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",885.0,orange,6.0,magnitude,switch,,49766,stim,16.0,poldrack-single-stim,s549
6031,6031,158,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",531.0,#1F45FC,6.0,color,switch,,52671,stim,17.0,poldrack-single-stim,s549
6032,6032,161,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",593.0,#1F45FC,8.0,magnitude,switch,,55575,stim,18.0,poldrack-single-stim,s549
6033,6033,164,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",541.0,#1F45FC,1.0,color,switch,,58481,stim,19.0,poldrack-single-stim,s549
6034,6034,167,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",621.0,orange,3.0,color,stay,,62065,stim,20.0,poldrack-single-stim,s549
6035,6035,170,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",640.0,orange,7.0,color,stay,,64170,stim,21.0,poldrack-single-stim,s549
6036,6036,173,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",1293.0,orange,2.0,magnitude,switch,,66410,stim,22.0,poldrack-single-stim,s549
6037,6037,176,900.0,True,89.0,High-Low,switch,test,twobytwo,89.0,"89,71",676.0,orange,8.0,magnitude,stay,,69722,stim,23.0,poldrack-single-stim,s549
6038,6038,179,100.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",921.0,#1F45FC,6.0,magnitude,stay,,71962,stim,24.0,poldrack-single-stim,s549
6039,6039,182,900.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",635.0,orange,3.0,magnitude,stay,,74866,stim,25.0,poldrack-single-stim,s549
6040,6040,185,100.0,True,71.0,Orange-Blue,,test,twobytwo,71.0,"89,71",673.0,orange,2.0,color,switch,,76970,stim,26.0,poldrack-single-stim,s549
6041,6041,188,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",779.0,orange,7.0,magnitude,switch,,80418,stim,27.0,poldrack-single-stim,s549
6042,6042,191,100.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",889.0,#1F45FC,9.0,magnitude,stay,,82658,stim,28.0,poldrack-single-stim,s549
6043,6043,194,100.0,True,71.0,High-Low,stay,test,twobytwo,71.0,"89,71",773.0,#1F45FC,4.0,magnitude,stay,,85307,stim,29.0,poldrack-single-stim,s549
6044,6044,197,100.0,False,71.0,Color,,test,twobytwo,89.0,"89,71",761.0,orange,9.0,color,switch,,88091,stim,30.0,poldrack-single-stim,s549
6045,6045,200,100.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",933.0,#1F45FC,4.0,color,stay,,90194,stim,31.0,poldrack-single-stim,s549
6046,6046,203,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",777.0,#1F45FC,8.0,magnitude,switch,,92570,stim,32.0,poldrack-single-stim,s549
6047,6047,206,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",967.0,orange,8.0,color,switch,,95763,stim,33.0,poldrack-single-stim,s549
6048,6048,209,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",706.0,orange,9.0,magnitude,switch,,98667,stim,34.0,poldrack-single-stim,s549
6049,6049,212,100.0,True,89.0,High-Low,stay,test,twobytwo,89.0,"89,71",1639.0,orange,6.0,magnitude,stay,,100907,stim,35.0,poldrack-single-stim,s549
6050,6050,215,900.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",684.0,#1F45FC,8.0,color,switch,,103947,stim,36.0,poldrack-single-stim,s549
6051,6051,218,900.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",987.0,#1F45FC,4.0,color,stay,,106851,stim,37.0,poldrack-single-stim,s549
6052,6052,221,900.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",1606.0,orange,9.0,color,stay,,110027,stim,38.0,poldrack-single-stim,s549
6053,6053,224,900.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",1037.0,orange,4.0,magnitude,switch,,112931,stim,39.0,poldrack-single-stim,s549
6054,6054,227,900.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",642.0,#1F45FC,1.0,color,switch,,115970,stim,40.0,poldrack-single-stim,s549
6055,6055,230,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",813.0,#1F45FC,4.0,magnitude,switch,,118211,stim,41.0,poldrack-single-stim,s549
6056,6056,233,100.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",732.0,orange,2.0,magnitude,stay,,120860,stim,42.0,poldrack-single-stim,s549
6057,6057,236,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",1060.0,orange,2.0,color,switch,,123764,stim,43.0,poldrack-single-stim,s549
6058,6058,239,100.0,True,89.0,Color,stay,test,twobytwo,89.0,"89,71",605.0,#1F45FC,7.0,color,stay,,126004,stim,44.0,poldrack-single-stim,s549
6059,6059,242,900.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",694.0,#1F45FC,1.0,magnitude,switch,,129045,stim,45.0,poldrack-single-stim,s549
6060,6060,245,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",1257.0,orange,1.0,color,switch,,131287,stim,46.0,poldrack-single-stim,s549
6061,6061,248,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",657.0,orange,6.0,magnitude,switch,,134190,stim,47.0,poldrack-single-stim,s549
6062,6062,251,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",1126.0,orange,8.0,color,switch,,137232,stim,48.0,poldrack-single-stim,s549
6063,6063,254,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",1167.0,orange,2.0,color,stay,,139337,stim,49.0,poldrack-single-stim,s549
6064,6064,257,900.0,True,71.0,Orange-Blue,switch,test,twobytwo,71.0,"89,71",690.0,orange,6.0,color,stay,,142378,stim,50.0,poldrack-single-stim,s549
6065,6065,260,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",900.0,orange,3.0,magnitude,switch,,145298,stim,51.0,poldrack-single-stim,s549
6066,6066,263,900.0,True,71.0,Magnitude,stay,test,twobytwo,71.0,"89,71",565.0,orange,2.0,magnitude,stay,,148338,stim,52.0,poldrack-single-stim,s549
6067,6067,266,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",430.0,orange,9.0,magnitude,stay,,151241,stim,53.0,poldrack-single-stim,s549
6068,6068,269,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",1410.0,#1F45FC,6.0,color,switch,,153346,stim,54.0,poldrack-single-stim,s549
6069,6069,272,100.0,True,71.0,Orange-Blue,stay,test,twobytwo,71.0,"89,71",689.0,orange,7.0,color,stay,,155721,stim,55.0,poldrack-single-stim,s549
6070,6070,275,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",770.0,orange,8.0,magnitude,switch,,157826,stim,56.0,poldrack-single-stim,s549
6071,6071,278,100.0,True,89.0,Orange-Blue,,test,twobytwo,89.0,"89,71",834.0,#1F45FC,2.0,color,switch,,159930,stim,57.0,poldrack-single-stim,s549
6072,6072,281,900.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",535.0,orange,6.0,magnitude,switch,,162836,stim,58.0,poldrack-single-stim,s549
6073,6073,284,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",642.0,#1F45FC,1.0,color,switch,,165348,stim,59.0,poldrack-single-stim,s549
6074,6074,287,100.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",973.0,orange,4.0,color,stay,,167724,stim,60.0,poldrack-single-stim,s549
6075,6075,290,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",1340.0,#1F45FC,7.0,magnitude,switch,,169965,stim,61.0,poldrack-single-stim,s549
6076,6076,293,900.0,True,71.0,High-Low,switch,test,twobytwo,71.0,"89,71",522.0,orange,3.0,magnitude,stay,,172869,stim,62.0,poldrack-single-stim,s549
6077,6077,296,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",546.0,orange,4.0,color,switch,,175774,stim,63.0,poldrack-single-stim,s549
6078,6078,299,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",778.0,#1F45FC,8.0,magnitude,switch,,178013,stim,64.0,poldrack-single-stim,s549
6079,6079,302,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",813.0,orange,2.0,color,switch,,180916,stim,65.0,poldrack-single-stim,s549
6080,6080,305,100.0,True,71.0,Magnitude,,test,twobytwo,71.0,"89,71",1004.0,#1F45FC,2.0,magnitude,switch,,183156,stim,66.0,poldrack-single-stim,s549
6081,6081,308,900.0,True,89.0,Magnitude,stay,test,twobytwo,89.0,"89,71",828.0,#1F45FC,8.0,magnitude,stay,,186469,stim,67.0,poldrack-single-stim,s549
6082,6082,311,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",783.0,#1F45FC,2.0,color,switch,,188709,stim,68.0,poldrack-single-stim,s549
6083,6083,314,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",715.0,#1F45FC,7.0,magnitude,switch,,190814,stim,69.0,poldrack-single-stim,s549
6084,6084,317,100.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",784.0,orange,8.0,color,switch,,193054,stim,70.0,poldrack-single-stim,s549
6085,6085,320,900.0,True,71.0,Color,stay,test,twobytwo,71.0,"89,71",455.0,orange,4.0,color,stay,,196230,stim,71.0,poldrack-single-stim,s549
6086,6086,323,100.0,True,89.0,Magnitude,,test,twobytwo,89.0,"89,71",727.0,#1F45FC,8.0,magnitude,switch,,198334,stim,72.0,poldrack-single-stim,s549
6087,6087,326,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",792.0,#1F45FC,1.0,color,switch,,200846,stim,73.0,poldrack-single-stim,s549
6088,6088,329,100.0,True,89.0,Orange-Blue,switch,test,twobytwo,89.0,"89,71",705.0,#1F45FC,3.0,color,stay,,202950,stim,74.0,poldrack-single-stim,s549
6089,6089,332,100.0,True,71.0,High-Low,,test,twobytwo,71.0,"89,71",1012.0,#1F45FC,3.0,magnitude,switch,,205189,stim,75.0,poldrack-single-stim,s549
6090,6090,335,900.0,True,71.0,Color,,test,twobytwo,71.0,"89,71",481.0,orange,1.0,color,switch,,208501,stim,76.0,poldrack-single-stim,s549
6091,6091,338,100.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",786.0,orange,8.0,magnitude,switch,,210744,stim,77.0,poldrack-single-stim,s549
6092,6092,341,100.0,True,89.0,Color,,test,twobytwo,89.0,"89,71",816.0,#1F45FC,7.0,color,switch,,213257,stim,78.0,poldrack-single-stim,s549
6093,6093,344,900.0,True,89.0,High-Low,,test,twobytwo,89.0,"89,71",432.0,orange,9.0,magnitude,switch,,216296,stim,79.0,poldrack-single-stim,s549
6094,6094,345,,,,,,,twobytwo,-1.0,none,-1.0,,,,,,226297,rest_block,,poldrack-single-stim,s549
