		fd_mean	fd_num	fd_perc
sub-s628	stroop	0.09431980791356126	3	0.8982035928143712
sub-s628	surveyMedley	0.1120418015824931	27	4.485049833887043
sub-s629	ANT	0.10958000401449762	35	6.481481481481482
sub-s629	CCTHot	0.12615278842291475	53	8.81863560732113
sub-s629	WATT3	0.09954634949537285	58	6.689734717416378
sub-s629	rest	0.054898022688116235	5	0.7082152974504249
sub-s629	stopSignal	0.07617154812769908	12	2.3391812865497075
sub-s629	twoByTwo	0.09329926332808669	55	5.339805825242719
sub-s629	DPX	0.1272617810182938	50	4.528985507246377
sub-s629	discountFix	0.0910808333825054	50	5.370569280343717
sub-s629	motorSelectiveStop	0.20057675807738584	77	7.82520325203252
sub-s629	stroop	0.0703899814420862	12	3.6253776435045317
sub-s629	surveyMedley	0.09146983828017441	33	5.48172757475083
sub-s631	DPX	0.09410734705475882	40	3.6463081130355515
sub-s631	discountFix	0.09474039031150815	16	1.7297297297297298
sub-s631	motorSelectiveStop	0.13401583143879067	134	13.617886178861788
sub-s631	rest	0.21158699711710957	206	29.178470254957507
sub-s631	stroop	0.12973470412288646	48	14.15929203539823
sub-s631	surveyMedley	0.14535645195254945	106	17.725752508361204
sub-s631	ANT	0.2209169083795548	150	25.951557093425606
sub-s631	CCTHot	0.4994962449922485	565	59.59915611814346
sub-s631	WATT3	0.21291573205184272	278	34.75
sub-s631	stopSignal	0.4166272236359897	227	43.992248062015506
sub-s631	twoByTwo	0.16281536081951262	224	21.78988326848249
sub-s633	DPX	0.20340708900311844	558	50.81967213114754
sub-s633	discountFix	0.1682758819269903	363	36.890243902439025
sub-s633	motorSelectiveStop	0.18748709671500363	459	46.646341463414636
sub-s633	rest	0.13489519113979073	94	13.314447592067989
sub-s633	stroop	0.19017333953895432	154	45.42772861356932
sub-s633	surveyMedley	0.17089308990642318	234	38.87043189368771
sub-s633	ANT	0.16811488648622702	162	29.347826086956523
sub-s633	CCTHot	0.160357025845903	326	32.43781094527363
sub-s633	WATT3	0.16045393134283242	222	31.400282885431402
sub-s633	stopSignal	0.14932020265163962	120	23.391812865497077
sub-s633	twoByTwo	0.1602059067883759	324	31.57894736842105
sub-s634	DPX	0.08978782669573179	9	0.8152173913043478
sub-s634	discountFix	0.08589002067575005	7	0.7113821138211383
sub-s634	motorSelectiveStop	0.08804968264330991	9	0.9146341463414634
sub-s634	rest	0.08992046648224436	1	0.141643059490085
sub-s634	stroop	0.07609040443056349	1	0.2949852507374631
sub-s634	surveyMedley	0.11300348515027922	54	8.970099667774086
sub-s634	ANT	0.0769941197473936	3	0.5545286506469501
sub-s634	CCTHot	0.07904097611142055	7	0.6756756756756757
sub-s634	WATT3	0.08655200660702733	1	0.15772870662460567
sub-s634	stopSignal	0.08271776694961144	1	0.19083969465648856
sub-s634	twoByTwo	0.08622441804677482	2	0.19627085377821393
sub-s635	DPX	0.5333927552558161	214	19.384057971014492
sub-s635	discountFix	0.3387825437741341	137	14.574468085106384
sub-s635	motorSelectiveStop	0.28692565840181256	87	8.841463414634147
sub-s635	rest	0.11128018367510092	29	4.1076487252124645
sub-s635	stroop	0.47896137448459786	33	9.734513274336283
sub-s635	surveyMedley	0.19786683798304122	64	10.631229235880399
sub-s635	ANT	0.17692845300451215	181	31.81019332161687
sub-s635	CCTHot	0.3915479844100215	104	11.087420042643924
sub-s635	WATT3	0.11868893965985423	36	4.945054945054945
sub-s635	stopSignal	0.2560998003637817	56	11.244979919678714
sub-s635	twoByTwo	0.19045518642227294	293	28.446601941747574
sub-s636	ANT	0.1337954565743684	45	8.49056603773585
sub-s636	CCTHot	0.2771028899936728	134	23.716814159292035
sub-s636	WATT3	0.16707221116500956	273	32.61648745519713
sub-s636	rest	0.11451356445910889	28	3.9660056657223794
sub-s636	stopSignal	0.12276858442700428	27	5.304518664047151
sub-s636	twoByTwo	0.14675823988818815	218	21.16504854368932
sub-s636	DPX	0.11536542085241475	78	7.065217391304348
sub-s636	discountFix	0.22333651935812987	174	18.49096705632306
sub-s636	motorSelectiveStop	0.12027397779795361	90	9.146341463414634
sub-s636	stroop	0.10781938808104076	12	3.5398230088495577
sub-s636	surveyMedley	0.1468444055526714	112	18.6046511627907
sub-s637	DPX	0.08037754735027342	27	2.4456521739130435
sub-s637	discountFix	0.07869797754469157	15	1.6181229773462784
sub-s637	motorSelectiveStop	0.07193368750870738	5	0.508130081300813
sub-s637	rest	0.0864485683750308	27	3.8243626062322944
sub-s637	stroop	0.07052017839694916	1	0.2949852507374631
sub-s637	surveyMedley	0.07464331701828043	4	0.6644518272425249
sub-s638	ANT	0.09257738233890679	7	1.2915129151291513
sub-s638	CCTHot	0.10710237468696211	53	7.047872340425532
sub-s638	WATT3	0.12099019691325175	61	10.082644628099173
sub-s638	rest	0.08921766329068145	4	0.56657223796034
sub-s638	stopSignal	0.08671382100779039	9	1.768172888015717
sub-s638	twoByTwo	0.10358377844738115	26	2.5242718446601944
sub-s638	DPX	0.19110319927078323	228	20.652173913043477
sub-s638	discountFix	0.10307735650081257	57	6.129032258064516
sub-s638	motorSelectiveStop	0.2090654127675028	183	18.597560975609756
sub-s638	stroop	0.0730856897877829	0	0.0
sub-s638	surveyMedley	0.09073471765100051	11	1.8272425249169435
sub-s639	ANT	0.13483549678426196	78	14.471243042671615
sub-s639	CCTHot	0.14310452757055409	149	14.85543369890329
sub-s639	WATT3	0.16237129668135675	251	31.296758104738153
sub-s639	rest	0.11831634606955382	53	7.507082152974505
sub-s639	stopSignal	0.12491455218694159	47	9.108527131782946
sub-s639	twoByTwo	0.10402480408606818	34	3.3696729435084243
sub-s640	ANT	0.10613750785546902	16	2.909090909090909
sub-s640	CCTHot	0.11539644989470176	54	6.585365853658536
sub-s640	WATT3	0.14639422814460676	153	18.411552346570396
sub-s640	rest	0.11513201871859455	39	5.524079320113314
sub-s640	stopSignal	0.11497619510095514	42	8.155339805825243
sub-s640	twoByTwo	0.09084768004602778	49	4.757281553398058
sub-s640	DPX	0.19803366621318239	96	8.799266727772686
sub-s640	discountFix	0.09834105992059344	40	4.324324324324325
sub-s640	motorSelectiveStop	0.11021664929246583	49	4.979674796747967
sub-s640	stroop	0.07383457084120916	1	0.3076923076923077
sub-s640	surveyMedley	0.1336905349160563	78	12.956810631229235
sub-s641	DPX	0.0834392089645773	6	0.5434782608695652
sub-s641	discountFix	0.08122665637096299	12	1.2765957446808511
sub-s641	motorSelectiveStop	0.0760502252237109	13	1.3211382113821137
sub-s641	rest	0.0847415515866351	7	0.9915014164305949
sub-s641	stroop	0.06408340564960884	0	0.0
sub-s641	surveyMedley	0.07997531090668829	1	0.16611295681063123
sub-s641	ANT	0.08823545257265841	11	1.3563501849568433
sub-s641	CCTHot	0.08823545257265841	11	1.3563501849568433
sub-s641	WATT3	0.07912174598267446	1	0.19083969465648856
sub-s641	stopSignal	0.07912174598267446	1	0.19083969465648856
sub-s641	twoByTwo	0.09107132831384145	12	1.1650485436893203
sub-s642	DPX	0.07196633844226742	35	3.170289855072464
sub-s642	discountFix	0.08943155376609087	48	5.194805194805195
sub-s642	motorSelectiveStop	0.08879434241433411	50	5.08130081300813
sub-s642	rest	0.06726112317168355	0	0.0
sub-s642	stroop	0.08305927534097221	15	4.424778761061947
sub-s642	surveyMedley	0.0817560121259202	23	3.820598006644518
sub-s642	ANT	0.07579263005688502	16	2.952029520295203
sub-s642	CCTHot	0.09927812284232942	55	6.351039260969977
sub-s642	WATT3	0.09773489342452292	61	6.747787610619469
sub-s642	stopSignal	0.09189211242122784	27	5.294117647058823
sub-s642	twoByTwo	0.08259455186882483	24	2.3645320197044337
sub-s643	DPX	0.11555061230261274	55	4.981884057971015
sub-s643	discountFix	0.10623511690601484	10	1.0845986984815619
sub-s643	motorSelectiveStop	0.1119967070249367	23	2.33739837398374
sub-s643	rest	0.11769941848983986	28	3.9660056657223794
sub-s643	stroop	0.08906337794423166	1	0.30303030303030304
sub-s643	surveyMedley	0.11085978214221774	3	0.4983388704318937
sub-s643	ANT	0.12008556068608525	21	3.633217993079585
sub-s643	CCTHot	0.12808126577471815	85	8.149568552253116
sub-s643	WATT3	0.11098554811104783	21	2.4
sub-s643	stopSignal	0.1128511330179846	5	0.9960159362549801
sub-s643	twoByTwo	0.11909310104356961	32	3.1067961165048543
sub-s644	DPX	0.1669775360520981	170	15.398550724637682
sub-s644	discountFix	0.16107852709472006	214	22.66949152542373
sub-s644	motorSelectiveStop	0.2043142117819156	170	17.276422764227643
sub-s644	rest	0.10257275851060246	15	2.1246458923512748
sub-s644	stroop	0.14205689234504457	65	19.174041297935105
sub-s644	surveyMedley	0.1573873777754818	171	28.40531561461794
sub-s644	ANT	0.09171170952009612	8	1.478743068391867
sub-s644	CCTHot	0.13889327389026976	152	15.32258064516129
sub-s644	WATT3	0.1003330454027845	41	4.734411085450346
sub-s644	stopSignal	0.09465216073137765	19	3.8152610441767068
sub-s644	twoByTwo	0.0986465466353081	53	5.145631067961165
sub-s645	ANT	0.08290900697959411	5	0.8650519031141869
sub-s645	CCTHot	0.09413192276529835	28	3.0501089324618738
sub-s645	WATT3	0.08641284948756983	1	0.13262599469496023
sub-s645	rest	0.1086913198226513	16	2.26628895184136
sub-s645	stopSignal	0.07854918369382537	1	0.1949317738791423
sub-s645	twoByTwo	0.074215255478904	2	0.1941747572815534
sub-s645	DPX	0.10801901557507278	43	3.8949275362318843
sub-s645	discountFix	0.09997287037540067	35	3.5569105691056913
sub-s645	motorSelectiveStop	0.1144319504735658	61	6.199186991869919
sub-s645	stroop	0.09291254174408206	11	3.2448377581120944
sub-s645	surveyMedley	0.09034525573807847	5	0.8305647840531561
sub-s646	ANT	0.06167377687491847	14	2.573529411764706
sub-s646	CCTHot	0.0686041285636215	17	1.596244131455399
sub-s646	WATT3	0.06512006213487191	10	1.2315270935960592
sub-s646	rest	0.06053086459086269	9	1.274787535410765
sub-s646	stopSignal	0.07046363293806861	6	1.1976047904191616
sub-s646	twoByTwo	0.07424804328023525	44	4.271844660194175
sub-s647	ANT	0.10046798350401653	21	3.9473684210526314
sub-s647	CCTHot	0.09028710165226093	3	0.3401360544217687
sub-s647	WATT3	0.08148005240449173	0	0.0
sub-s647	rest	0.06189065519259131	0	0.0
sub-s647	stopSignal	0.08777564060346517	3	0.5928853754940712
sub-s647	twoByTwo	0.09074669884397323	5	0.4916420845624385
sub-s647	DPX	0.06865385393949928	5	0.4528985507246377
sub-s647	motorSelectiveStop	0.0681881134412281	0	0.0
sub-s647	stroop	0.06076029844128673	0	0.0
sub-s647	surveyMedley	0.07440923288760874	2	0.33222591362126247
sub-s648	DPX	0.06394462177948906	16	1.4492753623188406
sub-s648	discountFix	0.07474421265509226	25	2.620545073375262
sub-s648	motorSelectiveStop	0.06085471465911142	11	1.1178861788617886
sub-s648	rest	0.05934240188018241	0	0.0
sub-s648	stroop	0.05340891354497983	1	0.2949852507374631
sub-s648	surveyMedley	0.044230915347341394	0	0.0
sub-s648	ANT	0.06173881428767343	1	0.0970873786407767
sub-s648	CCTHot	0.06360584321045773	0	0.0
sub-s648	WATT3	0.06360584321045773	0	0.0
sub-s648	stopSignal	0.05484147341512856	0	0.0
sub-s648	twoByTwo	0.06173881428767343	1	0.0970873786407767
sub-s649	DPX	0.2022807304758571	159	14.402173913043478
sub-s649	discountFix	0.11231704650834563	19	5.6047197640118
sub-s649	motorSelectiveStop	0.1484664960538268	167	16.971544715447155
sub-s649	rest	0.14241097036573055	57	8.073654390934845
sub-s649	stroop	0.11231704650834563	19	5.6047197640118
sub-s649	surveyMedley	0.13575528571066084	65	10.79734219269103
sub-s649	WATT3	0.22755106115685295	182	17.66990291262136
sub-s649	twoByTwo	0.22755106115685295	182	17.66990291262136
sub-s649	ANT	0.1587578779082604	65	12.404580152671755
sub-s649	CCTHot	0.1587578779082604	65	12.404580152671755
sub-s649	stopSignal	0.1587578779082604	65	12.404580152671755
sub-s650	DPX	0.25002569285731274	220	19.92753623188406
sub-s650	discountFix	0.2741182034938858	517	53.02564102564103
sub-s650	motorSelectiveStop	0.2507641066866017	479	48.67886178861789
sub-s650	rest	0.25376987759019415	332	47.02549575070822
sub-s650	stroop	0.2312516414646765	51	15.044247787610619
sub-s650	surveyMedley	0.18905922128879368	209	34.775374376039935
sub-s650	CCTHot	0.2006405190826183	432	40.563380281690144
sub-s650	stopSignal	0.1498278183745246	96	18.640776699029125
